"Cody Bellinger_LAD","Corey Seager_LAD","JD Martinez_DET","Nelson Cruz_SEA","Ian Kinsler_DET","Justin Turner_LAD","Chris Taylor_LAD","Robinson Cano_SEA","Jean Segura_SEA","Ben Gamel_SEA","Jay Bruce_NYM","Joc Pederson_LAD","Yoenis Cespedes_NYM","Michael Conforto_NYM","Justin Upton_DET","Alex Avila_DET","Mitch Haniger_SEA","Yasiel Puig_LAD","Mike Zunino_SEA","Adrian Gonzalez_LAD","Jose Reyes_NYM","Jarrod Dyson_SEA","Kyle Seager_SEA","Curtis Granderson_NYM","Victor Martinez_DET","Miguel Cabrera_DET","David Wright_NYM","Asdrubal Cabrera_NYM","Neil Walker_NYM","Lucas Duda_NYM","Yasmani Grandal_LAD","Logan Forsythe_LAD","Peter O'Brien_LAD","Leonys Martin_SEA","Nicholas Castellanos_DET","Franklin Gutierrez_LAD","Taylor Motter_SEA","Chase Utley_LAD","Kike Hernandez_LAD","Danny Valencia_SEA","Trayce Thompson_LAD","Austin Barnes_LAD","Guillermo Heredia_SEA","Travis d'Arnaud_NYM","Andrew Toles_LAD","Willie Calhoun_LAD","Wilmer Flores_NYM","Rob Segedin_LAD","Amed Rosario_NYM","Alex Verdugo_LAD","Andrew Romine_DET","John Hicks_DET","Andre Ethier_LAD","Brandon Nimmo_NYM","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Dixon Machado_DET","Jose Iglesias_DET","JaCoby Jones_DET","DJ Peterson_SEA","Mikie Mahtook_DET","Scott Van Slyke_LAD","TJ Rivera_NYM","Tyler Collins_DET","Boog Powell_SEA","Tyler Smith_SEA","Juan Lagares_NYM","Gavin Cecchini_NYM","Jim Adduci_DET","Tuffy Gosewisch_SEA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Alex Presley_DET","Rene Rivera_NYM","James McCann_DET","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Mike Freeman_LAD","Brett Eibner_LAD"
0,0,0,0,0,0,0,0,0,0,86.4440559440559,0,0,-9.88392857142857,0,0,0,0,0,0,2.0083857442348,0,0,-2.4989114658926,0,0,0,21.140350877193,-10.7452830188679,-18.684756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.825311942959,0,0,12.2285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.4,22.0379310344828,0,0,0,4.35692307692308,14.0294117647059,0,0,0,0,43.9586693548387,0,0,0,0,0,11.5931034482759,0,14.7820512820513,0,0,0,0,0,0,0,0,0,0,14.1894586894587,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-9.88392857142857,0,0,98.638431372549,0,0,0,0,0,0,-0.563414634146341,0,0,-12.0666666666667,0,0,0,2.73015873015873,3.3,8.45967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48571428571429,0,0,4.65527065527066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.0322580645161,0,11.3984848484848,0,0,0,0,0,0,0,0,0,66.2434966727163,15.5282258064516,0,0,0,0,0,0,0,0,-0.836262719703978,4.80804810360777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769132653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54731182795699,0,0,0,0
0,0,17.5078947368421,0,23.6957671957672,0,0,0,0,0,0,0,0,0,15.5282258064516,67.3200757575758,0,0,0,0,0,0,0,0,1.67948717948718,15.2166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1607142857143,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.7461538461538,17.4925324675325,0,0,0,7.48245614035088,12.9222222222222,0,0,0,0,11.5931034482759,0,0,0,0,0,66.2779661016949,0,2.06349206349206,0,0,0,0,0,0,0,0,0,0,3.90780141843972,0,0,0,0,0,0,-2.21246246246246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.94331983805668,0,0,0,-20.2607973421927,9.35714285714286,-7.44,0,0,0,0,0,0,0,0,80.3499446290144,0,0,6.37837837837838,1.98380566801619,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37962962962963,0,0,13.1471471471471,0,0,5.75076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.06833333333333,3.24466571834993,0,0,0,9.87619047619048,3.66959064327485,0,0,0,0,14.7820512820513,0,0,0,0,0,2.06349206349206,0,17.9737179487179,0,0,0,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,0,0,5.13756613756614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.0083857442348,0,0,-0.563414634146341,0,0,0,0,0,0,49.6773182957393,0,0,-1.85835095137421,0,0,0,0.891625615763547,10.3743961352657,9.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4550264550265,0,0,-1.69211822660099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.08525506638714,0,0,0,4.48857142857143,18.2680672268908,0.15587044534413,0,0,0,0,0,0,0,0,6.37837837837838,0,0,38.6592635885447,-7.13973063973064,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46356275303644,0,0,2.51190476190476,0,0,9.07732732732733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.63617767387493,0,0,0,12.476430976431,4.43117408906883,-4.12474747474747,0,0,0,0,0,0,0,0,1.98380566801619,0,0,-7.13973063973064,46.5591346153846,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83665559246955,0,0,4.80194805194805,0,0,10.7746806039489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-2.4989114658926,0,0,-12.0666666666667,0,0,0,0,0,0,-1.85835095137421,0,0,50.1633116883117,0,0,0,18.4495798319328,-3.49795918367347,5.19579831932773,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70634920634921,0,0,-4.74252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.5434782608696,0,12.3903846153846,0,0,0,0,0,0,0,0,0,-0.836262719703978,1.67948717948718,0,0,0,0,0,0,0,0,39.5595918367347,2.13269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88231707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97333333333333,0,0,0,0
0,0,33.3365591397849,0,6.39264264264264,0,0,0,0,0,0,0,0,0,4.80804810360777,15.2166666666667,0,0,0,0,0,0,0,0,2.13269230769231,46.0963265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2166666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21.140350877193,0,0,2.73015873015873,0,0,0,0,0,0,0.891625615763547,0,0,18.4495798319328,0,0,0,63.2660256410256,3.26666666666667,17.4833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2789855072464,0,0,8.08571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-10.7452830188679,0,0,3.3,0,0,0,0,0,0,10.3743961352657,0,0,-3.49795918367347,0,0,0,3.26666666666667,59.5244360902256,23.2566844919786,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32804232804233,0,0,4.13390313390313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-18.684756097561,0,0,8.45967741935484,0,0,0,0,0,0,9.0625,0,0,5.19579831932773,0,0,0,17.4833333333333,23.2566844919786,73.5946843853821,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8517786561265,0,0,-17.4347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.59919028340081,29.1847058823529,0,0,0,3.02520161290323,-9.50907258064516,0,0,0,0,14.1894586894587,0,0,0,0,0,3.90780141843972,0,6.75238095238095,0,0,0,0,0,0,0,0,0,0,50.7496371552975,0,0,0,0,0,0,-2.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.8128964059197,0,0,0,12.7072072072072,8.90476190476191,3.60537634408602,0,0,0,0,0,0,0,0,-6.37962962962963,0,0,-1.46356275303644,-1.83665559246955,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5152636447734,0,0,25.1186186186186,0,0,3.61895161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15294117647059,8.64615384615385,0,0,0,15.2547619047619,-4.5968660968661,0,0,0,0,-0.75,0,0,0,0,0,-2.21246246246246,0,5.13756613756614,0,0,0,0,0,0,0,0,0,0,-2.97368421052632,0,0,0,0,0,0,57.8378048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.6197387518142,0,0,0,10.797619047619,-3.10160427807487,11.246963562753,0,0,0,0,0,0,0,0,13.1471471471471,0,0,2.51190476190476,4.80194805194805,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1186186186186,0,0,63.0529340592861,0,0,8.89615931721195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.75897435897436,0,0,0,9.71977240398293,11.2827586206897,2.02773109243697,0,0,0,0,0,0,0,0,5.75076923076923,0,0,9.07732732732733,10.7746806039489,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61895161290323,0,0,8.89615931721195,0,0,36.5700483091787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-15.825311942959,0,0,-8.48571428571429,0,0,0,0,0,0,14.4550264550265,0,0,6.70634920634921,0,0,0,31.2789855072464,3.32804232804233,40.8517786561265,0,0,0,0,0,0,0,0,0,0,0,0,0,104.841354723708,0,0,25.1470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12.2285714285714,0,0,4.65527065527066,0,0,0,0,0,0,-1.69211822660099,0,0,-4.74252873563218,0,0,0,8.08571428571429,4.13390313390313,-17.4347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1470588235294,0,0,41.4857752489331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.756157635468,0,-7.12944523470839,0,0,0,0,0,0,0,0,0,0.769132653061224,10.4615384615385,0,0,0,0,0,0,0,0,-6.88231707317073,16.7093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.278431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38176638176638,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
