P,P,C,1B,2B,3B,SS,OF,OF,OF
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Brian Dozier,Evan Longoria,Tim Beckham,Corey Dickerson,Steven Souza,Mallex Smith
Dan Straily,Rafael Montero,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Addison Russell,Aaron Judge,Corey Dickerson,Christian Yelich
Jeff Samardzija,Rafael Montero,Gary Sanchez,Chris Carter,Brian Dozier,Manny Machado,Didi Gregorius,Aaron Judge,Brett Gardner,Christian Yelich
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Josh Reddick,Christian Yelich,Jon Jay
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Brian Dozier,Miguel Sano,Jorge Polanco,Aaron Judge,Robbie Grossman,Byron Buxton
Jeff Samardzija,Rafael Montero,JT Realmuto,Justin Bour,Brian Dozier,Derek Dietrich,Carlos Correa,Aaron Judge,Giancarlo Stanton,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Anthony Rizzo,Jonathan Schoop,Evan Longoria,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Jeff Samardzija,Rafael Montero,Gary Sanchez,Brandon Belt,Joe Panik,Manny Machado,Brandon Crawford,Aaron Judge,Denard Span,Hunter Pence
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Jonathan Schoop,Manny Machado,Carlos Correa,Adam Jones,Seth Smith,Mark Trumbo
Dan Straily,Rafael Montero,Gary Sanchez,Logan Morrison,Taylor Featherston,Evan Longoria,Tim Beckham,Aaron Judge,Corey Dickerson,Christian Yelich
Jeff Samardzija,Rafael Montero,Jonathan Lucroy,Anthony Rizzo,Brian Dozier,Adrian Beltre,Elvis Andrus,Carlos Gomez,Delino DeShields,Christian Yelich
Jeff Samardzija,Rafael Montero,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Elvis Andrus,Giancarlo Stanton,Steven Souza,Jon Jay
Jake Arrieta,Rafael Montero,Gary Sanchez,Anthony Rizzo,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Corey Dickerson,Jacoby Ellsbury
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Jonathan Schoop,Derek Dietrich,JT Riddle,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Jake Arrieta,Rafael Montero,Brian McCann,Anthony Rizzo,Jose Altuve,Manny Machado,Carlos Correa,George Springer,Josh Reddick,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Chris Carter,Joe Panik,Kris Bryant,Asdrubal Cabrera,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Jake Arrieta,Rafael Montero,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Asdrubal Cabrera,Aaron Judge,Mookie Betts,Jon Jay
Dan Straily,Rafael Montero,Gary Sanchez,Mike Napoli,Brian Dozier,Adrian Beltre,Elvis Andrus,Aaron Judge,Carlos Gomez,Shin-Soo Choo
Jeff Samardzija,Rafael Montero,Willson Contreras,Anthony Rizzo,Javier Baez,Evan Longoria,Addison Russell,Aaron Judge,Denard Span,Jon Jay
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Jose Altuve,Manny Machado,Tyler Wade,Aaron Judge,Jacoby Ellsbury,Clint Frazier
Jeff Samardzija,Rafael Montero,Russell Martin,Anthony Rizzo,Brian Dozier,Josh Donaldson,Troy Tulowitzki,Aaron Judge,Jose Bautista,Steve Pearce
Jeff Samardzija,Rafael Montero,Jesus Sucre,Logan Morrison,Jonathan Schoop,Evan Longoria,Asdrubal Cabrera,Aaron Judge,Corey Dickerson,Steven Souza
Dan Straily,Rafael Montero,JT Realmuto,Justin Bour,Jonathan Schoop,Evan Longoria,Elvis Andrus,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Lucas Duda,Brian Dozier,Jose Reyes,Asdrubal Cabrera,Jay Bruce,Yoenis Cespedes,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Chris Carter,Brian Dozier,Chase Headley,Carlos Correa,Aaron Judge,Josh Reddick,Clint Frazier
Dan Straily,Rafael Montero,Willson Contreras,Logan Morrison,Joe Panik,Evan Longoria,Carlos Correa,Corey Dickerson,Steven Souza,Mallex Smith
Dan Straily,Rafael Montero,Brian McCann,Justin Bour,Jose Altuve,Evan Longoria,Carlos Correa,Aaron Judge,Josh Reddick,Carlos Beltran
Jeff Samardzija,Dan Straily,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Freddy Galvis,Corey Dickerson,Denard Span,Jon Jay
Jeff Samardzija,Rafael Montero,Gary Sanchez,Justin Bour,Joe Panik,Chase Headley,Didi Gregorius,Aaron Judge,Giancarlo Stanton,Clint Frazier
Jeff Samardzija,Rafael Montero,Gary Sanchez,Eric Thames,Jonathan Schoop,Chase Headley,Troy Tulowitzki,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Dan Straily,Rafael Montero,Gary Sanchez,Anthony Rizzo,Dustin Pedroia,Evan Longoria,Tzu-Wei Lin,Mookie Betts,Andrew Benintendi,Jackie Bradley
