P,P,C,1B,2B,3B,SS,OF,OF,OF
Chase Anderson,Alex Meyer,JT Realmuto,Hanley Ramirez,Dustin Pedroia,Manny Machado,Xander Bogaerts,Mookie Betts,Mark Trumbo,Seth Smith
Jaime Garcia,Alex Meyer,Christian Vazquez,Hanley Ramirez,Jonathan Schoop,Manny Machado,Aledmys Diaz,Mookie Betts,Andrew Benintendi,Seth Smith
Chase Anderson,Alex Meyer,Christian Vazquez,Freddie Freeman,Dee Gordon,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Adam Jones
Jaime Garcia,Chase Anderson,Caleb Joseph,Hanley Ramirez,Robinson Cano,Manny Machado,Jean Segura,Mookie Betts,Adam Jones,Seth Smith
Chase Anderson,Alex Meyer,Caleb Joseph,Freddie Freeman,Jonathan Schoop,Manny Machado,Asdrubal Cabrera,Mookie Betts,Christian Yelich,Seth Smith
Jaime Garcia,Alex Meyer,Caleb Joseph,Freddie Freeman,Dustin Pedroia,Manny Machado,Aledmys Diaz,Mookie Betts,Adam Jones,Mark Trumbo
Jaime Garcia,Alex Meyer,Caleb Joseph,Chris Davis,Dee Gordon,Manny Machado,Xander Bogaerts,Mookie Betts,Giancarlo Stanton,Seth Smith
Matt Andriese,Alex Meyer,Caleb Joseph,Hanley Ramirez,Brad Miller,Manny Machado,Xander Bogaerts,Andrew Benintendi,Adam Jones,Seth Smith
Jaime Garcia,Chase Anderson,Christian Vazquez,Hanley Ramirez,Robinson Cano,Manny Machado,Xander Bogaerts,Andrew Benintendi,Christian Yelich,Mark Trumbo
Jaime Garcia,Chase Anderson,JT Realmuto,Freddie Freeman,Jonathan Schoop,Manny Machado,Jean Segura,Andrew Benintendi,Mark Trumbo,Seth Smith
Matt Andriese,Chase Anderson,Rene Rivera,Chris Davis,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Seth Smith
Matt Andriese,Chase Anderson,Christian Vazquez,Hanley Ramirez,Jonathan Schoop,Manny Machado,Asdrubal Cabrera,Mookie Betts,Adam Jones,Mark Trumbo
Matt Andriese,Alex Meyer,Yadier Molina,Chris Davis,Brad Miller,Manny Machado,Aledmys Diaz,Mookie Betts,Mark Trumbo,Seth Smith
Jaime Garcia,Alex Meyer,Yadier Molina,Hanley Ramirez,Jonathan Schoop,Manny Machado,Xander Bogaerts,Giancarlo Stanton,Adam Jones,Mark Trumbo
Chase Anderson,Alex Meyer,JT Realmuto,Hanley Ramirez,Dee Gordon,Manny Machado,Asdrubal Cabrera,Andrew Benintendi,Giancarlo Stanton,Christian Yelich
Zack Wheeler,Alex Meyer,Caleb Joseph,Hanley Ramirez,Dee Gordon,Manny Machado,Aledmys Diaz,Christian Yelich,Mark Trumbo,Seth Smith
Jaime Garcia,Chase Anderson,Christian Vazquez,Chris Davis,Dustin Pedroia,Manny Machado,Jean Segura,Mookie Betts,Andrew Benintendi,Giancarlo Stanton
Jaime Garcia,Alex Meyer,JT Realmuto,Mitch Moreland,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Christian Yelich
Matt Andriese,Chase Anderson,Caleb Joseph,Freddie Freeman,Robinson Cano,Manny Machado,Xander Bogaerts,Mookie Betts,Mark Trumbo,Hyun Soo Kim
Jaime Garcia,Chase Anderson,Mike Zunino,Chris Davis,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Adam Jones,Mark Trumbo
Jaime Garcia,Alex Meyer,Christian Vazquez,Freddie Freeman,Brad Miller,Manny Machado,Xander Bogaerts,Mark Trumbo,Hyun Soo Kim,Seth Smith
Zack Wheeler,Alex Meyer,Rene Rivera,Hanley Ramirez,Dustin Pedroia,Manny Machado,Asdrubal Cabrera,Mookie Betts,Andrew Benintendi,Adam Jones
Chase Anderson,Alex Meyer,Rene Rivera,Chris Davis,Dee Gordon,Manny Machado,Asdrubal Cabrera,Adam Jones,Mark Trumbo,Seth Smith
Zack Wheeler,Alex Meyer,Christian Vazquez,Chris Davis,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mookie Betts,Christian Yelich,Mark Trumbo
Zack Wheeler,Chase Anderson,Mike Zunino,Hanley Ramirez,Jonathan Schoop,Manny Machado,Xander Bogaerts,Adam Jones,Christian Yelich,Seth Smith
Chase Anderson,Alex Meyer,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,JJ Hardy,Mookie Betts,Giancarlo Stanton,Adam Jones
Chase Anderson,Alex Meyer,Caleb Joseph,Chris Davis,Dustin Pedroia,Manny Machado,Xander Bogaerts,Andrew Benintendi,Christian Yelich,Hyun Soo Kim
Zack Wheeler,Chase Anderson,Christian Vazquez,Mitch Moreland,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Giancarlo Stanton,Seth Smith
Zack Wheeler,Chase Anderson,Caleb Joseph,Hanley Ramirez,Brad Miller,Manny Machado,JJ Hardy,Mookie Betts,Andrew Benintendi,Mark Trumbo
Jaime Garcia,Alex Meyer,JT Realmuto,Justin Bour,Dustin Pedroia,Manny Machado,Aledmys Diaz,Giancarlo Stanton,Christian Yelich,Seth Smith
Chase Anderson,Alex Meyer,Caleb Joseph,Hanley Ramirez,Jonathan Schoop,Evan Longoria,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Giancarlo Stanton
