P,P,C,1B,2B,3B,SS,OF,OF,OF
Chase Anderson,Alex Meyer,JT Realmuto,Hanley Ramirez,Dustin Pedroia,Manny Machado,Xander Bogaerts,Mookie Betts,Mark Trumbo,Seth Smith
Jaime Garcia,Alex Meyer,Christian Vazquez,Hanley Ramirez,Jonathan Schoop,Manny Machado,Aledmys Diaz,Mookie Betts,Andrew Benintendi,Seth Smith
Chase Anderson,Alex Meyer,Christian Vazquez,Freddie Freeman,Dee Gordon,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Adam Jones
Jaime Garcia,Chase Anderson,Caleb Joseph,Hanley Ramirez,Robinson Cano,Manny Machado,Jean Segura,Mookie Betts,Adam Jones,Seth Smith
Chase Anderson,Alex Meyer,Caleb Joseph,Freddie Freeman,Jonathan Schoop,Manny Machado,Asdrubal Cabrera,Mookie Betts,Christian Yelich,Seth Smith
Matt Andriese,Alex Meyer,Caleb Joseph,Hanley Ramirez,Brad Miller,Manny Machado,Aledmys Diaz,Mookie Betts,Adam Jones,Mark Trumbo
Jaime Garcia,Alex Meyer,JT Realmuto,Freddie Freeman,Dee Gordon,Manny Machado,Aledmys Diaz,Adam Jones,Mark Trumbo,Seth Smith
Jaime Garcia,Alex Meyer,Caleb Joseph,Chris Davis,Dee Gordon,Manny Machado,Xander Bogaerts,Mookie Betts,Giancarlo Stanton,Seth Smith
Jaime Garcia,Chase Anderson,Caleb Joseph,Freddie Freeman,Brad Miller,Manny Machado,Xander Bogaerts,Andrew Benintendi,Mark Trumbo,Seth Smith
Matt Andriese,Chase Anderson,Christian Vazquez,Hanley Ramirez,Robinson Cano,Manny Machado,Asdrubal Cabrera,Mookie Betts,Andrew Benintendi,Mark Trumbo
Jaime Garcia,Alex Meyer,Caleb Joseph,Hanley Ramirez,Dustin Pedroia,Manny Machado,Xander Bogaerts,Andrew Benintendi,Adam Jones,Christian Yelich
Jaime Garcia,Chase Anderson,Christian Vazquez,Hanley Ramirez,Jonathan Schoop,Manny Machado,Xander Bogaerts,Giancarlo Stanton,Adam Jones,Mark Trumbo
Matt Andriese,Chase Anderson,Rene Rivera,Chris Davis,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Seth Smith
Chase Anderson,Alex Meyer,JT Realmuto,Hanley Ramirez,Dee Gordon,Manny Machado,Asdrubal Cabrera,Andrew Benintendi,Giancarlo Stanton,Christian Yelich
Jaime Garcia,Alex Meyer,Yadier Molina,Freddie Freeman,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mookie Betts,Mark Trumbo,Hyun Soo Kim
Zack Wheeler,Alex Meyer,Rene Rivera,Hanley Ramirez,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Giancarlo Stanton
Jaime Garcia,Chase Anderson,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,Jean Segura,Mookie Betts,Christian Yelich,Mark Trumbo
Jaime Garcia,Matt Andriese,Yadier Molina,Chris Davis,Dustin Pedroia,Manny Machado,Aledmys Diaz,Mookie Betts,Mark Trumbo,Seth Smith
Chase Anderson,Alex Meyer,Christian Vazquez,Hanley Ramirez,Brad Miller,Manny Machado,JJ Hardy,Adam Jones,Christian Yelich,Seth Smith
Matt Andriese,Chase Anderson,Christian Vazquez,Freddie Freeman,Dustin Pedroia,Manny Machado,Jean Segura,Adam Jones,Mark Trumbo,Seth Smith
Matt Andriese,Alex Meyer,Yadier Molina,Hanley Ramirez,Jonathan Schoop,Manny Machado,Xander Bogaerts,Adam Jones,Corey Dickerson,Seth Smith
Jaime Garcia,Alex Meyer,JT Realmuto,Justin Bour,Dustin Pedroia,Manny Machado,Aledmys Diaz,Mookie Betts,Giancarlo Stanton,Christian Yelich
Zack Wheeler,Alex Meyer,Christian Vazquez,Chris Davis,Brad Miller,Manny Machado,Asdrubal Cabrera,Mookie Betts,Mark Trumbo,Seth Smith
Chase Anderson,Alex Meyer,Derek Norris,Chris Davis,Dustin Pedroia,Manny Machado,Asdrubal Cabrera,Andrew Benintendi,Adam Jones,Seth Smith
Jaime Garcia,Matt Andriese,Christian Vazquez,Mitch Moreland,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Adam Jones,Seth Smith
Matt Andriese,Alex Meyer,Caleb Joseph,Freddie Freeman,Dustin Pedroia,Manny Machado,Aledmys Diaz,Andrew Benintendi,Hyun Soo Kim,Seth Smith
Zack Wheeler,Chase Anderson,Mike Zunino,Hanley Ramirez,Jonathan Schoop,Manny Machado,Jean Segura,Andrew Benintendi,Mark Trumbo,Seth Smith
Jaime Garcia,Chase Anderson,Mike Zunino,Hanley Ramirez,Dustin Pedroia,Manny Machado,JJ Hardy,Mookie Betts,Andrew Benintendi,Giancarlo Stanton
Jaime Garcia,Chase Anderson,Derek Norris,Hanley Ramirez,Brad Miller,Manny Machado,Xander Bogaerts,Mookie Betts,Jackie Bradley,Christian Yelich
Zack Wheeler,Alex Meyer,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,Xander Bogaerts,Andrew Benintendi,Adam Jones,Mark Trumbo
Jaime Garcia,Chase Anderson,JT Realmuto,Mitch Moreland,Robinson Cano,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Kevin Kiermaier
