"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Noah Syndergaard",11800,"Phi@NYM 07:10PM ET",24.383,"NYM","Phi",29.01,22.8,24.669,21.7,24.95
"SP","Stephen Strasburg",11100,"Was@Atl 07:35PM ET",20.883,"Was","Atl",25.5,21.9,20.799,18.1,30.95
"SP","James Paxton",9600,"Sea@Oak 10:05PM ET",30.683,"Sea","Oak",21.36,18.4,16.747,15.9,9.75
"SP","Carlos Martinez",9000,"StL@Mil 08:10PM ET",19.183,"StL","Mil",20.36,18.3,20.623,17.3,9.85
"SP","Aaron Nola",8500,"Phi@NYM 07:10PM ET",18.875,"Phi","NYM",18.12,18.4,15.937,12.6,4.65
"SP","Danny Duffy",8200,"KC@Tex 08:05PM ET",21.933,"KC","Tex",21.94,16.6,17.032,15.4,22.3
"SP","Zach Davies",6700,"StL@Mil 08:10PM ET",2.95,"Mil","StL",11.93,14.2,14.578,11.9,12
"SP","Scott Feldman",6600,"Bal@Cin 07:10PM ET",15.15,"Cin","Bal",14.42,12.2,13.917,9.2,19.35
"SP","RA Dickey",6200,"Was@Atl 07:35PM ET",13.525,"Atl","Was",11.97,13.8,12.376,10.4,12.75
"SP","Wade Miley",6100,"Bal@Cin 07:10PM ET",20.175,"Bal","Cin",15.78,13.8,13.083,9.7,36.2
"SP","Patrick Corbin",5800,"Ari@SD 09:10PM ET",9.067,"Ari","SD",15.07,13.5,14.437,10.9,20.5
"SP","Andrew Cashner",5400,"KC@Tex 08:05PM ET",5.2,"Tex","KC",9.75,9.7,12.88,9.3,15.3
"SP","Clayton Richard",5300,"Ari@SD 09:10PM ET",12.467,"SD","Ari",15.2,11.7,12.738,7.4,27.6
"SP","Cesar Valdez",4300,"Sea@Oak 10:05PM ET",0,"Oak","Sea",11.31,12.2,8.847,0,6.8
