"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Cesar Hernandez","Maikel Franco","Asdrubal Cabrera","Kyle Schwarber","Josh Reddick","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Adeiny Hechavarria","Kyle Schwarber","Jason Heyward","Aaron Altherr"
"Clayton Kershaw","Luis Severino","Cameron Rupp","Tommy Joseph","Cesar Hernandez","Mike Moustakas","Jordy Mercer","Kyle Schwarber","Josh Reddick","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Brian McCann","Tommy Joseph","Ben Zobrist","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Michael Conforto"
"Clayton Kershaw","Luis Severino","Willson Contreras","Rickie Weeks","Ben Zobrist","Maikel Franco","Jordy Mercer","Kyle Schwarber","Aaron Altherr","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Salvador Perez","Anthony Rizzo","Ben Zobrist","Mike Moustakas","Asdrubal Cabrera","Kyle Schwarber","Seth Smith","Aaron Altherr"
"Clayton Kershaw","Luis Severino","Derek Norris","Rickie Weeks","Cesar Hernandez","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Seth Smith","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Brian McCann","Jay Bruce","Cesar Hernandez","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Josh Reddick","Seth Smith"
"Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Ben Zobrist","Kris Bryant","Tim Beckham","Josh Reddick","Seth Smith","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Willson Contreras","Jay Bruce","Javier Baez","Kris Bryant","Francisco Lindor","Kyle Schwarber","Aaron Altherr","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Cesar Hernandez","Mike Moustakas","Carlos Correa","Jason Heyward","Seth Smith","Michael Conforto"
"Clayton Kershaw","Amir Garrett","Cameron Rupp","Jay Bruce","Ben Zobrist","Maikel Franco","Carlos Correa","Kyle Schwarber","Jason Heyward","Josh Reddick"
"Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Javier Baez","Mike Moustakas","Aledmys Diaz","Kyle Schwarber","Carlos Beltran","Michael Conforto"
"Clayton Kershaw","Luis Severino","Roberto Perez","Rickie Weeks","Neil Walker","Kris Bryant","Jordy Mercer","Kyle Schwarber","Jason Heyward","Josh Reddick"
"Clayton Kershaw","Amir Garrett","Salvador Perez","Tommy Joseph","Cesar Hernandez","Kris Bryant","Carlos Correa","Josh Reddick","Aaron Altherr","Michael Conforto"
"Clayton Kershaw","Luis Severino","Willson Contreras","Jay Bruce","Cesar Hernandez","Kris Bryant","Jordy Mercer","Jason Heyward","Michael Conforto","Andrew Toles"
