"Corey Dickerson_TB","Steven Souza_TB","Logan Morrison_TB","Evan Longoria_TB","Miguel Sano_MIN","Mike Trout_LAA","Nelson Cruz_SEA","Kevin Kiermaier_TB","Brian Dozier_MIN","Robinson Cano_SEA","Jean Segura_SEA","Kyle Seager_SEA","Albert Pujols_LAA","Joe Mauer_MIN","Cameron Maybin_LAA","Tim Beckham_TB","Robbie Grossman_MIN","Andrelton Simmons_LAA","Eddie Rosario_MIN","Max Kepler_MIN","Brad Miller_TB","Colby Rasmus_TB","Mitch Haniger_SEA","Ben Gamel_SEA","Yunel Escobar_LAA","Kennys Vargas_MIN","CJ Cron_LAA","Wilson Ramos_TB","Kole Calhoun_LAA","Jarrod Dyson_SEA","Leonys Martin_SEA","Matt Duffy_TB","Guillermo Heredia_SEA","Jefry Marte_LAA","Luis Valbuena_LAA","Jason Castro_MIN","Jorge Polanco_MIN","Danny Valencia_SEA","Jake Bauers_TB","Martin Maldonado_LAA","Ben Revere_LAA","Byron Buxton_MIN","Peter Bourjos_TB","Jesus Sucre_TB","Mallex Smith_TB","Danny Espinosa_LAA","Rickie Weeks_TB","Shawn O'Malley_SEA","Derek Norris_TB","Mike Zunino_SEA","Taylor Motter_SEA","Daniel Robertson_TB","Eduardo Escobar_MIN","Carlos Ruiz_SEA","Curt Casali_TB","Boog Powell_SEA","Chris Gimenez_MIN","Tuffy Gosewisch_SEA","Shane Robinson_LAA","Nolan Fontana_LAA","Michael Martinez_TB","Eric Young_LAA","Juan Graterol_LAA","Ehire Adrianza_MIN","Carlos Perez_LAA","Shane Peterson_TB","Daniel Vogelbach_SEA","Cliff Pennington_LAA"
62.945420906568,7.46666666666667,2.19390243902439,16.9954545454545,0,0,0,0.209090909090909,0,0,0,0,0,0,0,-0.9198606271777,0,0,0,0,-6.12192118226601,22.3976608187135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466666666666667,32.0989010989011,6.5,0,21.547619047619,0,9.84090909090909,0,0,7.42307692307692,0,0,0,0,0,0,0,0,2,0,0,0,0,6.5,0,0
7.46666666666667,58.0305272895467,3.74822190611664,14.2560606060606,0,0,0,13.0626262626263,0,0,0,0,0,0,0,0.972314507198228,0,0,0,0,22.5449735449735,-1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61363636363636,23.7912087912088,-1.33333333333333,0,3.50735294117647,0,-6.64583333333333,0,0,-0.395320197044335,0,0,0,0,0,0,0,0,5.5,0,0,0,0,5.10714285714286,0,0
2.19390243902439,3.74822190611664,58.8181818181818,14.1553911205074,0,0,0,5.4762156448203,0,0,0,0,0,0,0,-15.5320512820513,0,0,0,0,23.6177248677249,-1.15204678362573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,7.38636363636364,-29.1666666666667,0,20.5512820512821,0,9.05113636363636,0,0,-6.47826086956522,0,0,0,0,0,0,0,0,4.5,0,0,0,0,-8.66666666666667,0,0
16.9954545454545,14.2560606060606,14.1553911205074,56.0493966817496,0,0,0,11.0737254901961,0,0,0,0,0,0,0,-4.94495837187789,0,0,0,0,2.48709677419355,-14.7105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,-1.33809523809524,-6,0,15.2642857142857,0,5.18768768768769,0,0,3.27956989247312,0,0,0,0,0,0,0,0,13,0,0,0,0,7.45833333333333,0,0
0,0,0,0,85.2582582582583,0,0,0,-0.974789915966387,0,0,0,0,20.505376344086,0,0,17.734126984127,0,-4.08522727272727,30.1602150537634,0,0,0,0,0,9.19230769230769,0,0,0,0,0,0,0,0,0,7.08333333333333,9.92605042016807,0,0,0,0,13.0151515151515,0,0,0,0,0,0,0,0,0,0,26.85,0,0,0,7.94230769230769,0,0,0,0,0,0,70,0,0,0,0
0,0,0,0,0,50.5264270613108,0,0,0,0,0,0,9.81906906906907,0,10.7924369747899,0,0,11.0741971207087,0,0,0,0,0,0,2.6551724137931,0,11.0584795321637,0,0.496153846153846,0,0,0,0,13.3116883116883,6.43406593406593,0,0,0,0,-5.80714285714286,21.9125,0,0,0,0,18.9019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,16.55,0,0,0,0,12.875
0,0,0,0,0,0,60.2916666666667,0,0,9.76923076923077,14.752380952381,8.97727272727273,0,0,0,0,0,0,0,0,0,0,4.31052631578947,4.06615384615385,0,0,0,0,0,4.83914053426249,17.3653846153846,0,8.88920454545454,0,0,0,0,8.76923076923077,0,0,0,0,0,0,0,0,0,0,0,-3.03846153846154,24.5681818181818,0,0,-3.69117647058824,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0
0.209090909090909,13.0626262626263,5.4762156448203,11.0737254901961,0,0,0,51.211161387632,0,0,0,0,0,0,0,2.92784458834413,0,0,0,0,9.47204301075269,-4.89766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39393939393939,-0.043956043956044,-19.8333333333333,0,2.52631578947368,0,-0.769559032716927,0,0,-0.862903225806452,0,0,0,0,0,0,0,0,6,0,0,0,0,10.3035714285714,0,0
0,0,0,0,-0.974789915966387,0,0,0,41.0728744939271,0,0,0,0,7.69034090909091,0,0,-9.29926108374384,0,3.81344537815126,16.6969696969697,0,0,0,0,0,-0.438095238095238,0,0,0,0,0,0,0,0,0,17.6153846153846,-1.13529411764706,0,0,0,0,15.9914772727273,0,0,0,0,0,0,0,0,0,0,-3.71691176470588,0,0,0,4.05769230769231,0,0,0,0,0,0,-50,0,0,0,0
0,0,0,0,0,0,9.76923076923077,0,0,68.796234772979,6.78735632183908,4.26315789473684,0,0,0,0,0,0,0,0,0,0,6.69473684210526,24.6315789473684,0,0,0,0,0,13.0382882882883,3.03205128205128,0,5.27586206896552,0,0,0,0,6.96078431372549,0,0,0,0,0,0,0,0,0,0,0,-6.65147783251231,13.304347826087,0,0,45.3910256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
