"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","JC Ramirez","Salvador Perez","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Trea Turner","Bryce Harper","Manuel Margot","Jabari Blash"
"2","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Wil Myers","Cory Spangenberg","Mike Moustakas","Trea Turner","Bryce Harper","Hunter Renfroe","Jaff Decker"
"3","Clayton Kershaw","JC Ramirez","Austin Hedges","Wil Myers","Yangervis Solarte","Mike Moustakas","Trea Turner","AJ Pollock","Manuel Margot","Hunter Renfroe"
"4","Clayton Kershaw","Wade Miley","Austin Hedges","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Trea Turner","AJ Pollock","Manuel Margot","Jaff Decker"
"5","Clayton Kershaw","Wade Miley","Salvador Perez","Wil Myers","Yangervis Solarte","Mike Moustakas","Trea Turner","Manuel Margot","Jabari Blash","Jaff Decker"
"6","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Eric Hosmer","Yangervis Solarte","Mike Moustakas","Trea Turner","Bryce Harper","Brandon Moss","Jabari Blash"
"7","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Wil Myers","Daniel Murphy","Mike Moustakas","Trea Turner","Manuel Margot","Mitch Haniger","Jabari Blash"
"8","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Eric Hosmer","Yangervis Solarte","Mike Moustakas","Trea Turner","Max Kepler","Lorenzo Cain","Manuel Margot"
"9","Wade Miley","Michael Wacha","Salvador Perez","Wil Myers","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","AJ Pollock","Manuel Margot"
"10","Clayton Kershaw","Scott Feldman","Austin Hedges","Josh Bell","Yangervis Solarte","Mike Moustakas","Trea Turner","Bryce Harper","Manuel Margot","Jaff Decker"
"11","Clayton Kershaw","Michael Wacha","Austin Hedges","Eric Thames","Cory Spangenberg","Mike Moustakas","Trea Turner","Manuel Margot","Hunter Renfroe","Jabari Blash"
"12","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Wil Myers","Cory Spangenberg","Mike Moustakas","Trea Turner","AJ Pollock","Max Kepler","Jabari Blash"
"13","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Eric Hosmer","Chris Taylor","Mike Moustakas","Trea Turner","Bryce Harper","AJ Pollock","Jaff Decker"
"14","Clayton Kershaw","JC Ramirez","Austin Hedges","Paul Goldschmidt","Chris Taylor","Mike Moustakas","Trea Turner","Bryce Harper","Hunter Renfroe","Jabari Blash"
