"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Max Scherzer","Aaron Nola","Cameron Rupp","Brandon Belt","Joe Panik","Evan Longoria","Brandon Crawford","Denard Span","Hunter Pence","Carlos Gonzalez"
"Max Scherzer","Junior Guerra","Nick Hundley","Brandon Belt","Joe Panik","Maikel Franco","Brandon Crawford","Giancarlo Stanton","Hunter Pence","Gregory Polanco"
"Max Scherzer","Aaron Nola","Nick Hundley","Eric Thames","Aaron Hill","Nolan Arenado","Brandon Crawford","Hunter Pence","Carlos Gonzalez","Austin Slater"
"Max Scherzer","Aaron Nola","Nick Hundley","Ian Desmond","Joe Panik","Nolan Arenado","Alexi Amarista","Carlos Gonzalez","Raimel Tapia","Gregory Polanco"
"Carlos Carrasco","Steven Matz","Yan Gomes","Brandon Belt","Joe Panik","Nolan Arenado","Brandon Crawford","Giancarlo Stanton","Denard Span","Hunter Pence"
"Carlos Carrasco","Aaron Nola","Nick Hundley","Brandon Belt","Joe Panik","Kyle Seager","Brandon Crawford","Charlie Blackmon","Mookie Betts","Hunter Pence"
"Carlos Martinez","Daniel Norris","Yasmani Grandal","Brandon Belt","Joe Panik","Justin Turner","Brandon Crawford","Denard Span","Hunter Pence","Gregory Polanco"
"Carlos Martinez","Steven Matz","Nick Hundley","Brandon Belt","Aaron Hill","Evan Longoria","Brandon Crawford","Giancarlo Stanton","Hunter Pence","Carlos Gonzalez"
"Luis Severino","Junior Guerra","Austin Romine","Brandon Belt","Joe Panik","Jedd Gyorko","Brandon Crawford","Charlie Blackmon","Denard Span","Hunter Pence"
"Max Scherzer","Daniel Norris","Nick Hundley","Brandon Belt","Aaron Hill","Kyle Seager","Brandon Crawford","Kyle Schwarber","Hunter Pence","Raimel Tapia"
"Luis Severino","Daniel Norris","Nick Hundley","Brandon Belt","Joe Panik","Nolan Arenado","Brandon Crawford","Hunter Pence","Carlos Gonzalez","Daniel Robertson"
"Max Scherzer","Aaron Nola","Yadier Molina","Eric Thames","Joe Panik","Jedd Gyorko","Aledmys Diaz","Stephen Piscotty","Tommy Pham","Carlos Gonzalez"
"Max Scherzer","Aaron Nola","Nick Hundley","Anthony Rizzo","Ian Happ","Maikel Franco","Addison Russell","Denard Span","Kyle Schwarber","Jason Heyward"
"Max Scherzer","Aaron Nola","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Troy Tulowitzki","Denard Span","Joc Pederson","Gregory Polanco"
"Max Scherzer","Aaron Nola","Nick Hundley","Josh Bell","Josh Harrison","David Freese","Brandon Crawford","Adam Frazier","Denard Span","Gregory Polanco"
"Carlos Carrasco","Aaron Nola","Yan Gomes","Ian Desmond","DJ LeMahieu","Nolan Arenado","Brandon Crawford","Charlie Blackmon","Denard Span","Carlos Gonzalez"
"Max Scherzer","Junior Guerra","Cameron Rupp","Ian Desmond","DJ LeMahieu","Nolan Arenado","Troy Tulowitzki","Denard Span","Carlos Gonzalez","Raimel Tapia"
"Max Scherzer","Junior Guerra","Tony Wolters","Ian Desmond","Robinson Cano","Jedd Gyorko","Alexi Amarista","Giancarlo Stanton","Carlos Gonzalez","Raimel Tapia"
"Luis Severino","Aaron Nola","Nick Hundley","Brandon Belt","Aaron Hill","Josh Donaldson","Brandon Crawford","George Springer","Hunter Pence","Gregory Polanco"
"Carlos Martinez","Carlos Carrasco","Nick Hundley","Anthony Rizzo","Aaron Hill","Kyle Seager","Brandon Crawford","Hunter Pence","Austin Slater","Gregory Polanco"
"Carlos Martinez","Sean Manaea","Nick Hundley","Brandon Belt","Joe Panik","Jedd Gyorko","Brandon Crawford","Kyle Schwarber","Joc Pederson","Hunter Pence"
"Max Scherzer","Aaron Nola","Nick Hundley","Logan Morrison","Daniel Robertson","Evan Longoria","Tim Beckham","Giancarlo Stanton","Steven Souza","Carlos Gonzalez"
"Max Scherzer","Aaron Nola","Willson Contreras","Brandon Belt","Tommy La Stella","Nolan Arenado","Addison Russell","Kyle Schwarber","Carlos Gonzalez","Jason Heyward"
"Carlos Carrasco","Aaron Nola","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","Giancarlo Stanton","Hunter Pence","Carlos Gonzalez"
"Max Scherzer","Aaron Nola","Francisco Cervelli","Josh Bell","Joe Panik","David Freese","Aledmys Diaz","Giancarlo Stanton","Andrew McCutchen","Gregory Polanco"
"Max Scherzer","Aaron Nola","Yasmani Grandal","Brandon Belt","Daniel Robertson","Evan Longoria","Tim Beckham","Corey Dickerson","Denard Span","Mallex Smith"
"Max Scherzer","Aaron Nola","Manny Pina","Eric Thames","Eric Sogard","Travis Shaw","Troy Tulowitzki","Domingo Santana","Denard Span","Carlos Gonzalez"
"Max Scherzer","Junior Guerra","Yadier Molina","Brandon Belt","Daniel Robertson","Jedd Gyorko","Aledmys Diaz","Dexter Fowler","Denard Span","Stephen Piscotty"
"Max Scherzer","Junior Guerra","Yasmani Grandal","Cody Bellinger","Chris Taylor","Maikel Franco","Brandon Crawford","Yasiel Puig","Joc Pederson","Carlos Gonzalez"
