"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Corey Kluber",10800,"Cle@CWS 08:10PM ET",13.217,"Cle","CWS",24.13,20.9,22.0625,21.3,44.25
"SP","Jon Lester",10600,"ChC@Cin 07:10PM ET",19.5,"ChC","Cin",24.64,19.4,21.5575,17.9,4.75
"SP","Justin Verlander",10300,"Det@Min 08:10PM ET",14,"Det","Min",21.9,19.3,22.9385,19.6,5.85
"SP","Jacob deGrom",10200,"Was@NYM 07:10PM ET",17.288,"NYM","Was",21.9,20.1,20.6155,15.6,NA
"SP","Cole Hamels",9300,"KC@Tex 08:05PM ET",11.167,"Tex","KC",19.35,15.8,18.0335,17,22.4
"SP","Johnny Cueto",8100,"SF@Col 08:40PM ET",20.117,"SF","Col",16.44,15.6,15.5105,17,-4.75
"SP","Tanner Roark",8000,"Was@NYM 07:10PM ET",15.9,"Was","NYM",16.74,15.2,14.179,13.1,13.6
"SP","Taijuan Walker",7900,"LAD@Ari 09:40PM ET",16.067,"Ari","LAD",13.89,13.8,14.04,11.5,11.95
"SP","Sean Manaea",7800,"Sea@Oak 10:05PM ET",14.717,"Oak","Sea",18.85,15.6,15.276,13.9,22.7
"SP","Jose Quintana",7700,"Cle@CWS 08:10PM ET",7.867,"CWS","Cle",14.23,16.9,15.7305,13.5,14.7
"SP","Hisashi Iwakuma",7500,"Sea@Oak 10:05PM ET",5.25,"Sea","Oak",13.96,12.8,14.887,13.1,6.6
"SP","CC Sabathia",7400,"NYY@Pit 07:05PM ET",17.75,"NYY","Pit",15.26,14.5,11.819,10.7,3.85
"SP","Jeremy Hellickson",7300,"Atl@Phi 07:05PM ET",13.75,"Phi","Atl",15.11,13.7,14.579,13.4,23.35
"SP","Mike Fiers",7200,"Hou@TB 07:10PM ET",5.833,"Hou","TB",NA,14.1,17.081,14.9,10.45
"SP","Alex Cobb",7100,"Hou@TB 07:10PM ET",11.367,"TB","Hou",16.21,13.7,14.35,11.1,13.5
"SP","Adam Conley",7000,"Mia@SD 10:10PM ET",10.6,"Mia","SD",18.24,13.2,14.301,11.3,16.7
"SP","Dylan Bundy",6900,"Bos@Bal 07:05PM ET",22.033,"Bal","Bos",18.98,15,13.223,11.9,21.55
"SP","Bartolo Colon",6900,"Atl@Phi 07:05PM ET",15.283,"Atl","Phi",13.93,13.9,13.167,10.4,8.55
"SP","Alex Wood",6800,"LAD@Ari 09:40PM ET",10.95,"LAD","Ari",13.43,14.6,14.542,12.3,10.3
"SP","Drew Pomeranz",6700,"Bos@Bal 07:05PM ET",20.025,"Bos","Bal",16.17,17.1,16.477,14.8,11.8
"SP","Tyler Glasnow",6600,"NYY@Pit 07:05PM ET",1.1,"Pit","NYY",14.65,15.7,15.402,13,13.1
"SP","Hector Santiago",6400,"Det@Min 08:10PM ET",16.617,"Min","Det",13.18,12.7,13.698,10,19.45
"SP","Tyler Chatwood",6100,"SF@Col 08:40PM ET",19.383,"Col","SF",10.85,14.2,8.936,10.1,7.5
"SP","Adam Wainwright",6000,"StL@Mil 08:10PM ET",4.188,"StL","Mil",13.4,14.5,17.989,13.7,25.65
"SP","Nate Karns",5900,"KC@Tex 08:05PM ET",6.783,"KC","Tex",13.85,13.5,NA,NA,5.7
"SP","Wily Peralta",5700,"StL@Mil 08:10PM ET",18.083,"Mil","StL",12.74,13.1,11.766,7.7,-8.4
"SP","Trevor Cahill",5600,"Mia@SD 10:10PM ET",16.95,"SD","Mia",16.8,14.3,13.933,9.5,27.35
"SP","Mat Latos",5500,"Tor@LAA 10:07PM ET",0,"Tor","LAA",11.93,12.1,9.536,7.1,-0.75
"SP","Alex Meyer",4700,"Tor@LAA 10:07PM ET",0,"LAA","Tor",10.05,16.6,16.762,9.2,6.65
"SP","Tim Adleman",4500,"ChC@Cin 07:10PM ET",15.8,"Cin","ChC",11.7,13.5,11.478,7.4,NA
