P,P,C,1B,2B,3B,SS,OF,OF,OF
Blake Snell,Nate Karns,Francisco Cervelli,Anthony Rizzo,Ben Zobrist,Kris Bryant,Corey Seager,Kyle Schwarber,Albert Almora,Andrew Toles
Jacob deGrom,Nick Martinez,Roberto Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Kyle Schwarber,Albert Almora,Jaff Decker
Gio Gonzalez,Trevor Cahill,Luke Maile,Anthony Rizzo,Ben Zobrist,Kris Bryant,Andrelton Simmons,Kyle Schwarber,Albert Almora,Kevin Pillar
Masahiro Tanaka,Trevor Bauer,Rene Rivera,Anthony Rizzo,Ben Zobrist,Kris Bryant,Wilmer Difo,Kyle Schwarber,Albert Almora,Matt Joyce
Jacob deGrom,Masahiro Tanaka,Martin Maldonado,Anthony Rizzo,Cliff Pennington,Kris Bryant,Andrelton Simmons,Kyle Schwarber,Cameron Maybin,Ben Revere
Jacob deGrom,Nate Karns,Stephen Vogt,Cody Bellinger,Ben Zobrist,Justin Turner,Corey Seager,Kyle Schwarber,Joc Pederson,Andrew Toles
Jacob deGrom,Nate Karns,Drew Butera,Eric Hosmer,Ben Zobrist,Kris Bryant,Alcides Escobar,Kyle Schwarber,Lorenzo Cain,Alex Gordon
Jacob deGrom,Blake Snell,Derek Norris,Anthony Rizzo,Brad Miller,Evan Longoria,Aledmys Diaz,Kyle Schwarber,Corey Dickerson,Kevin Kiermaier
Jacob deGrom,Marcus Stroman,Drew Butera,Anthony Rizzo,Whit Merrifield,Cheslor Cuthbert,Corey Seager,Kyle Schwarber,Alex Gordon,Jorge Soler
Jacob deGrom,Nate Karns,Roberto Perez,Carlos Santana,Jason Kipnis,Kris Bryant,Francisco Lindor,Kyle Schwarber,Khris Davis,Abraham Almonte
Jacob deGrom,Nate Karns,Caleb Joseph,Anthony Rizzo,Whit Merrifield,Manny Machado,JJ Hardy,Kyle Schwarber,Adam Jones,Joey Rickard
Jacob deGrom,Gio Gonzalez,Luke Maile,Kendrys Morales,Ryan Goins,Kris Bryant,Corey Seager,Kyle Schwarber,Jose Bautista,Kevin Pillar
Marcus Stroman,Kendall Graveman,Stephen Vogt,Anthony Rizzo,Ben Zobrist,Kris Bryant,Jordy Mercer,Kyle Schwarber,Albert Almora,Joey Rickard
Matt Moore,Jake Arrieta,Austin Hedges,Anthony Rizzo,Ben Zobrist,Kris Bryant,Erick Aybar,Kyle Schwarber,Albert Almora,Corey Dickerson
Jacob deGrom,Nate Karns,Austin Hedges,Anthony Rizzo,Yangervis Solarte,Ryan Schimpf,Erick Aybar,Charlie Blackmon,Kyle Schwarber,Hunter Renfroe
Jacob deGrom,Nate Karns,Stephen Vogt,Anthony Rizzo,Rougned Odor,Joey Gallo,Elvis Andrus,Kyle Schwarber,Carlos Gomez,Delino DeShields
Jacob deGrom,Blake Snell,Derek Norris,Anthony Rizzo,Javier Baez,Kris Bryant,Tim Beckham,Steven Souza,Kevin Kiermaier,Colby Rasmus
Jacob deGrom,Masahiro Tanaka,Roberto Perez,Anthony Rizzo,Jose Ramirez,Yandy Diaz,Corey Seager,Kyle Schwarber,Lonnie Chisenhall,Abraham Almonte
Jacob deGrom,Nate Karns,Stephen Vogt,Anthony Rizzo,Josh Harrison,Kris Bryant,Jordy Mercer,Andrew McCutchen,Gregory Polanco,Jose Osuna
Jacob deGrom,Marcus Stroman,Stephen Vogt,Anthony Rizzo,Adam Rosales,Trevor Plouffe,Corey Seager,Kyle Schwarber,Matt Joyce,Jaff Decker
Jacob deGrom,Gio Gonzalez,Stephen Vogt,Logan Morrison,Brad Miller,Evan Longoria,Corey Seager,Kyle Schwarber,Steven Souza,Corey Dickerson
Blake Snell,Nate Karns,Francisco Cervelli,Ryan Zimmerman,Daniel Murphy,Kris Bryant,Wilmer Difo,Bryce Harper,Kyle Schwarber,Jayson Werth
Blake Snell,Nate Karns,Ryan Hanigan,Mark Reynolds,Ben Zobrist,Kris Bryant,Trevor Story,Kyle Schwarber,Carlos Gonzalez,Gerardo Parra
