"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Carlos Carrasco","Alex Meyer","Willson Contreras","Anthony Rizzo","Javier Baez","Kris Bryant","Addison Russell","Josh Reddick","Corey Dickerson","Andrew Toles"
"2","Max Scherzer","Alex Meyer","Willson Contreras","Freddie Freeman","Ben Zobrist","Kris Bryant","Addison Russell","Ender Inciarte","Corey Dickerson","Mikie Mahtook"
"3","Max Scherzer","Alex Meyer","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Andrew Romine","Josh Reddick","David Peralta","Corey Dickerson"
"4","Carlos Carrasco","Alex Meyer","Willson Contreras","Freddie Freeman","Ben Zobrist","Kris Bryant","Addison Russell","Max Kepler","Josh Reddick","David Peralta"
"5","Carlos Carrasco","Alex Meyer","James McCann","Anthony Rizzo","Ben Zobrist","Kris Bryant","Addison Russell","Andrew Benintendi","Ender Inciarte","Corey Dickerson"
"6","Carlos Carrasco","Alex Meyer","Willson Contreras","Freddie Freeman","Brad Miller","Kris Bryant","Addison Russell","Andrew Benintendi","AJ Pollock","Corey Dickerson"
"7","Carlos Carrasco","Alex Meyer","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Addison Russell","AJ Pollock","Lonnie Chisenhall","Mikie Mahtook"
"8","Max Scherzer","Alex Meyer","Willson Contreras","Eric Hosmer","Javier Baez","Kris Bryant","Addison Russell","AJ Pollock","David Peralta","Corey Dickerson"
"9","Max Scherzer","Alex Meyer","Willson Contreras","Anthony Rizzo","Brad Miller","Kris Bryant","Addison Russell","Corey Dickerson","Nick Markakis","Lonnie Chisenhall"
"10","Max Scherzer","Chris Young","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Addison Russell","Josh Reddick","Mikie Mahtook","Matt Joyce"
"11","Max Scherzer","Alex Meyer","James McCann","Freddie Freeman","Javier Baez","Kris Bryant","Addison Russell","Albert Almora","Josh Reddick","Corey Dickerson"
"12","Max Scherzer","Alex Meyer","Willson Contreras","Logan Morrison","Ben Zobrist","Kris Bryant","Addison Russell","Andrew Benintendi","Josh Reddick","Andrew Toles"
"13","Matt Andriese","Alex Meyer","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Addison Russell","Bryce Harper","Max Kepler","Corey Dickerson"
"14","Carlos Carrasco","Alex Meyer","Willson Contreras","Freddie Freeman","Javier Baez","Kris Bryant","Addison Russell","George Springer","Ender Inciarte","Lonnie Chisenhall"
"15","Carlos Carrasco","Alex Meyer","Willson Contreras","Anthony Rizzo","Brad Miller","Kris Bryant","Addison Russell","Gerardo Parra","Ender Inciarte","David Peralta"
"16","Carlos Carrasco","Alex Meyer","Willson Contreras","Carlos Santana","Ben Zobrist","Kris Bryant","Addison Russell","George Springer","Kole Calhoun","Corey Dickerson"
"17","Max Scherzer","Alex Meyer","Devin Mesoraco","Anthony Rizzo","Ben Zobrist","Kris Bryant","Addison Russell","AJ Pollock","Corey Dickerson","Andrew Toles"
"18","Max Scherzer","Alex Meyer","Willson Contreras","Anthony Rizzo","Javier Baez","Kris Bryant","Jordy Mercer","Kole Calhoun","Ender Inciarte","Corey Dickerson"
"19","Max Scherzer","Alex Meyer","Sandy Leon","Anthony Rizzo","Javier Baez","Kris Bryant","Addison Russell","Max Kepler","Corey Dickerson","Mikie Mahtook"
"20","Max Scherzer","Alex Meyer","Willson Contreras","Mitch Moreland","Javier Baez","Kris Bryant","Addison Russell","Max Kepler","Josh Reddick","Ender Inciarte"
