"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",4900,"Ari@SD 10:10PM ET",9.5,"Ari","SD",0,8.4,12.09,9.2,"3","3",0
"1B","Wil Myers",4400,"Ari@SD 10:10PM ET",10.429,"SD","Ari",0,7.5,9.4,7.9,"2","3",3
"SS","Corey Seager",4300,"Col@LAD 10:10PM ET",8.667,"LAD","Col",0,6.8,7.75,7.7,"2","2",5
"3B","Nolan Arenado",4200,"Col@LAD 10:10PM ET",9.5,"Col","LAD",0,5.7,6.49,9.3,"3","3",10
"OF","AJ Pollock",4000,"Ari@SD 10:10PM ET",7.462,"Ari","SD",0,8.1,11.32,9.2,"1","1",13
"OF","Charlie Blackmon",3900,"Col@LAD 10:10PM ET",7.714,"Col","LAD",0,5.5,6.19,8.2,"1","1",7
"3B","Jake Lamb",3900,"Ari@SD 10:10PM ET",11.077,"Ari","SD",0,7.5,9.46,7.5,"4","4",3
"SS","Trevor Story",3800,"Col@LAD 10:10PM ET",4.786,"Col","LAD",0,5.3,5.89,8.8,"6","7",5
"OF","Yasmany Tomas",3800,"Ari@SD 10:10PM ET",6.667,"Ari","SD",NA,NA,NA,NA,"5","x",NA
"1B","Adrian Gonzalez",3700,"Col@LAD 10:10PM ET",4.6,"LAD","Col",NA,5.8,6.59,6.5,"x","4",7
"OF","Carlos Gonzalez",3700,"Col@LAD 10:10PM ET",4.538,"Col","LAD",0,4.8,5.77,6.9,"4","4",0
"OF","Yasiel Puig",3700,"Col@LAD 10:10PM ET",10,"LAD","Col",0,8,7.39,6.9,"4","3",0
"2B/3B","Logan Forsythe",3600,"Col@LAD 10:10PM ET",5.643,"LAD","Col",NA,NA,NA,NA,"1","x",NA
"OF","Ian Desmond",3600,"Col@LAD 10:10PM ET",0,"Col","LAD",NA,0,NA,0,"x","x",NA
"OF","Joc Pederson",3600,"Col@LAD 10:10PM ET",5.643,"LAD","Col",NA,NA,NA,NA,"7","x",NA
"OF","David Peralta",3600,"Ari@SD 10:10PM ET",7.583,"Ari","SD",0,7.7,10.01,6.8,"2","2",0
"3B","Justin Turner",3500,"Col@LAD 10:10PM ET",9.143,"LAD","Col",NA,NA,NA,NA,"3","x",NA
"3B","Ryan Schimpf",3500,"Ari@SD 10:10PM ET",6.769,"SD","Ari",0,6.5,8.3,5.6,"4","5",0
"OF","David Dahl",3400,"Col@LAD 10:10PM ET",0,"Col","LAD",NA,0,NA,0,"x","x",NA
"2B","Yangervis Solarte",3400,"Ari@SD 10:10PM ET",6.929,"SD","Ari",0,6.3,8.26,6.5,"3","4",2
"2B","Brandon Drury",3400,"Ari@SD 10:10PM ET",6,"Ari","SD",0,6,7.89,6.5,"6","5",3
"OF/SS","Chris Owings",3400,"Ari@SD 10:10PM ET",8.385,"Ari","SD",NA,NA,NA,NA,"7","x",NA
"C","Yasmani Grandal",3300,"Col@LAD 10:10PM ET",5.538,"LAD","Col",0,7,6.53,5.6,"5","5",2
"2B","Chase Utley",3300,"Col@LAD 10:10PM ET",1.8,"LAD","Col",NA,0,1.43,1.5,"x","x",NA
"2B","DJ LeMahieu",3300,"Col@LAD 10:10PM ET",6.5,"Col","LAD",0,5,5.63,7.3,"2","2",10
"OF","Franklin Gutierrez",3300,"Col@LAD 10:10PM ET",3.143,"LAD","Col",NA,0,NA,0,"x","x",NA
"OF","Manuel Margot",3300,"Ari@SD 10:10PM ET",8.357,"SD","Ari",NA,NA,NA,NA,"1","x",NA
"1B","Mark Reynolds",3200,"Col@LAD 10:10PM ET",8.929,"Col","LAD",0,4.6,4.59,5.2,"5","5",2
"OF","Jeremy Hazelbaker",3200,"Ari@SD 10:10PM ET",3.091,"Ari","SD",NA,0,2.17,0.8,"x","x",NA
"OF","Alex Dickerson",3200,"Ari@SD 10:10PM ET",0,"SD","Ari",NA,0,NA,0,"x","x",NA
"OF","Hunter Renfroe",3200,"Ari@SD 10:10PM ET",6.214,"SD","Ari",0,5.9,7.69,6.6,"5","6",0
"1B","Cody Bellinger",3100,"Col@LAD 10:10PM ET",2,"LAD","Col",NA,0,NA,0,"x","x",NA
