"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Logan Morrison","Brian Dozier","Evan Longoria","Tim Beckham","Corey Dickerson","Steven Souza","Christian Yelich"
"Dan Straily","Rafael Montero","Gary Sanchez","Anthony Rizzo","Brian Dozier","Manny Machado","Didi Gregorius","Aaron Judge","Brett Gardner","Clint Frazier"
"Jeff Samardzija","Rafael Montero","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Brandon Crawford","Aaron Judge","Christian Yelich","Jon Jay"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Anthony Rizzo","Jonathan Schoop","Manny Machado","Carlos Correa","Adam Jones","Seth Smith","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","JT Realmuto","Justin Bour","Brian Dozier","Manny Machado","Carlos Correa","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Jonathan Lucroy","Mike Napoli","Brian Dozier","Adrian Beltre","Elvis Andrus","Aaron Judge","Carlos Gomez","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Justin Bour","Brian Dozier","Chase Headley","Didi Gregorius","Aaron Judge","Jacoby Ellsbury","Christian Yelich"
"Dan Straily","Rafael Montero","Gary Sanchez","Anthony Rizzo","Brian Dozier","Adrian Beltre","Elvis Andrus","Carlos Gomez","Shin-Soo Choo","Delino DeShields"
"Jake Arrieta","Rafael Montero","Brian McCann","Anthony Rizzo","Jose Altuve","Manny Machado","Carlos Correa","George Springer","Josh Reddick","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Justin Bour","Jonathan Schoop","Kris Bryant","Tyler Wade","Aaron Judge","Brett Gardner","Clint Frazier"
"Dan Straily","Rafael Montero","Willson Contreras","Logan Morrison","Jonathan Schoop","Evan Longoria","Carlos Correa","Corey Dickerson","Steven Souza","Mallex Smith"
"Dan Straily","Rafael Montero","Gary Sanchez","Lucas Duda","Brian Dozier","Kris Bryant","Asdrubal Cabrera","Jay Bruce","Yoenis Cespedes","Brandon Nimmo"
"Dan Straily","Rafael Montero","Brian McCann","Justin Bour","Jose Altuve","Evan Longoria","Carlos Correa","Aaron Judge","Josh Reddick","Carlos Beltran"
"Jeff Samardzija","Rafael Montero","Jesus Sucre","Anthony Rizzo","Brian Dozier","Evan Longoria","Carlos Correa","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Jake Arrieta","Rafael Montero","Gary Sanchez","Eric Thames","Joe Panik","Kris Bryant","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Dan Straily","Rafael Montero","Gary Sanchez","Justin Bour","Jonathan Schoop","Martin Prado","Elvis Andrus","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Dan Straily","Rafael Montero","JT Realmuto","Logan Morrison","Taylor Featherston","Evan Longoria","Tim Beckham","Aaron Judge","Denard Span","Steven Souza"
"Jake Arrieta","Rafael Montero","Gary Sanchez","Logan Morrison","Jose Altuve","Evan Longoria","Elvis Andrus","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Dan Straily","Rafael Montero","JT Realmuto","Trey Mancini","Jonathan Schoop","Manny Machado","Elvis Andrus","Aaron Judge","Adam Jones","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Eric Thames","Eric Sogard","Hernan Perez","Asdrubal Cabrera","Ryan Braun","Domingo Santana","Christian Yelich"
