"Jose Altuve_HOU","George Springer_HOU","Carlos Correa_HOU","Justin Smoak_TOR","Josh Reddick_HOU","Steven Souza_TB","Elvis Andrus_TEX","Khris Davis_OAK","Adrian Beltre_TEX","Shin-Soo Choo_TEX","Nomar Mazara_TEX","Lucas Duda_TB","Yuli Gurriel_HOU","Marcus Semien_OAK","Jean Segura_SEA","Marwin Gonzalez_HOU","Josh Donaldson_TOR","Jose Abreu_CWS","Mike Napoli_TEX","Kyle Seager_SEA","Rougned Odor_TEX","Corey Dickerson_TB","Evan Longoria_TB","Evan Gattis_HOU","Jose Bautista_TOR","Kendrys Morales_TOR","Carlos Gomez_TEX","Nelson Cruz_SEA","Ben Gamel_SEA","Joey Gallo_TEX","Brian McCann_HOU","Logan Morrison_TB","Devon Travis_TOR","Rajai Davis_OAK","Yonder Alonso_OAK","Alex Bregman_HOU","Avisail Garcia_CWS","Alen Hanson_CWS","Buster Posey_SF","Delino DeShields_TEX","Derek Fisher_HOU","Mallex Smith_TB","Russell Martin_TOR","Yoan Moncada_CWS","Jed Lowrie_OAK","Brandon Belt_SF","Robinson Cano_SEA","Leonys Martin_SEA","Taylor Motter_SEA","Ronald Guzman_TEX","Mike Zunino_SEA","Guillermo Heredia_SEA","Carlos Beltran_HOU","Norichika Aoki_HOU","Steve Pearce_TOR","Ryon Healy_OAK","Jarrod Dyson_SEA","Jake Marisnick_HOU","Ezequiel Carrera_TOR","Denard Span_SF","Matt Joyce_OAK","Robinson Chirinos_TEX","Jurickson Profar_TEX","Kevin Kiermaier_TB","Miguel Montero_TOR","Troy Tulowitzki_TOR","Matt Davidson_CWS","Rob Refsnyder_TOR","Danny Espinosa_SEA","Peter Bourjos_TB","Willy Garcia_CWS","Dalton Pompey_TOR","Charlie Tilson_CWS","Rowdy Tellez_TOR","Nick Hundley_SF","Brandon Crawford_SF","Danny Valencia_SEA","Mitch Haniger_SEA","Pablo Sandoval_SF","Josh Phegley_OAK","Mark Canha_OAK","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Tim Beckham_TB","Jarrod Saltalamacchia_TOR","Kevin Pillar_TOR","Joe Panik_SF","Joey Wendle_OAK","Matt Chapman_OAK","Shawn O'Malley_SEA","Jonathan Lucroy_TEX","Ryan Rua_TEX","Andy Ibanez_TEX","Trevor Plouffe_TB","Wilson Ramos_TB","JD Davis_HOU","Jake Bauers_TB","Ryan Goins_TOR","Darrell Ceciliani_TOR","Tyler Saladino_CWS","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Hunter Pence_SF","Carlos Ruiz_SEA","Boog Powell_SEA","Chris Coghlan_TOR","Leury Garcia_CWS","Yolmer Sanchez_CWS","Jacob May_CWS","Anthony Alford_TOR","Gorkys Hernandez_SF","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jarrett Parker_SF","Bruce Maxwell_OAK","Christian Arroyo_SF","Tuffy Gosewisch_SEA","Hanser Alberto_TEX","Derek Norris_TB","Brad Miller_TB","Omar Narvaez_CWS","Cody Asche_CWS","Dwight Smith_TOR","Mac Williamson_SF","Drew Stubbs_TEX","Rickie Weeks_TB","Teoscar Hernandez_HOU","Geovany Soto_CWS","Luke Maile_TOR","Adam Engel_CWS","Tim Anderson_CWS","Chris Carter_OAK","Kelby Tomlinson_SF","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Colby Rasmus_TB","Jesus Sucre_TB","Adeiny Hechavarria_TB","Curt Casali_TB","Matt Duffy_TB","Darwin Barney_TOR","Jaycob Brugman_OAK","Drew Robinson_TEX","Daniel Robertson_TB","Kyle Tucker_HOU","Aaron Hill_SF","Adam Rosales_OAK","Chad Pinder_OAK","DJ Peterson_SEA","Tyler Smith_TEX","Juan Centeno_HOU","Taylor Featherston_TB","Colin Moran_HOU","Tony Kemp_HOU","Willy Adames_TB","Mike Ohlman_TOR","Kevan Smith_CWS","Justin Ruggiano_SF","Conor Gillaspie_SF","Jaff Decker_OAK","Shane Peterson_TB","Grant Green_CWS","Zack Collins_CWS","Michael Morse_SF","Chris Marrero_SF","Carlos Moncrief_SF","Ryan Lavarnway_OAK","Tim Federowicz_SF","Renato Nunez_OAK","Austin Slater_SF","Miguel Gomez_SF","Matt Olson_OAK","Ryder Jones_SF","Franklin Barreto_OAK","Orlando Calixte_SF","Jae-gyun Hwang_SF","Tyler White_HOU"
69.6706404862085,4.42396868413129,-5.43761569788967,0,6.27391304347826,0,0,0,0,0,0,0,-6.86971830985915,0,0,7.84024577572965,0,0,0,0,0,0,0,-2.24132730015083,0,0,0,0,0,0,-3.54143980641258,0,0,0,0,11.8483690861005,0,0,0,0,8.72222222222222,0,0,0,0,0,0,0,0,0,0,0,10.9337282487967,17.1489361702128,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4.42396868413129,87.2053221288515,18.6987480438185,0,6.74881015335801,0,0,0,0,0,0,0,16.1531468531469,0,0,8.30639097744361,0,0,0,0,0,0,0,31.0567375886525,0,0,0,0,0,0,-4.19058823529412,0,0,0,0,7.96958304853042,0,0,0,0,25.4166666666667,0,0,0,0,0,0,0,0,0,0,0,1.99040920716113,7.39799154334038,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.43761569788967,18.6987480438185,59.0496592015579,0,18.6591046581972,0,0,0,0,0,0,0,15.427527761543,0,0,7.04326530612245,0,0,0,0,0,0,0,21.0204872646733,0,0,0,0,0,0,-5.5732946298984,0,0,0,0,3.0935817805383,0,0,0,0,25.0833333333333,0,0,0,0,0,0,0,0,0,0,0,6.29960317460317,-0.571428571428571,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73.6843718079673,0,0,0,0,0,0,0,0,0,0,0,0,15.8613933236575,0,0,0,0,0,0,0,-1.11468129571578,9.49111713339356,0,0,0,0,0,0,25.4892037786775,0,0,0,0,0,0,0,0,0,14.2577132486388,0,0,0,0,0,0,0,0,0,0,0,7.51497584541063,0,0,0,4.57696566998893,0,0,0,0,0,-0.928571428571429,6.95016835016835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.326623567440494,0,0,0,0,0,0,0,0,0,0,0,-3.92387218045113,0,0,0,0,0,0,0,0,-7.25238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.3333333333333,0,0,0,0,0,-8.47166666666667,0,0,0,0,0,0,0,0,0,0,0,-2.52222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.27391304347826,6.74881015335801,18.6591046581972,0,56.5495495495495,0,0,0,0,0,0,0,7.74016938898972,0,0,12.093537414966,0,0,0,0,0,0,0,7.08108108108108,0,0,0,0,0,0,-5.55909863945578,0,0,0,0,13.1690079016681,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,7.88785310734463,-4.24894291754757,0,0,0,-0.543859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,67.2406832298137,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4.74845724360858,6.84090909090909,0,0,0,0,0,0,0,0,14.2583732057416,0,0,0,0,0,0,0,0,0,18.278677462888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9160784313725,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01406886338393,0,0,0,0,0,0,0,0,0,6.24358974358974,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69556025369979,14.8477297895903,0,0,0,0,0,5.05263157894737,0,0,0,0,0,0,0,0,0,-11.2272727272727,20.2590725806452,7.32142857142857,0,0,0,0,0,3.93579931972789,0,0,0,0,0,0,0,6.16071428571429,0,0,0,0,0,0,0,0,11.7095588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,70.9032258064516,0,7.96511627906977,8.29890992541595,8.03456790123457,0,0,0,0,0,0,0,-5.42333333333333,0,-6.64481065918654,0,0,0,0,0,2.36923076923077,0,0,2.08714703018501,0,0,0,0,0,0,0,0,0,9.00435413642961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5247747747748,8.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33928571428571,0,-2.95512820512821,0,0,0,0,0,0,0,0.0201266395296246,0.443076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,60.8479455327281,0,0,0,0,0,-5.13666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44392230576441,-7.67937800814513,0,0,0,0,0,0,0,0,0,-0.0797475616752725,0,0,0,0,0,0,0,0,0,0,-3.43711431090215,0,0,0,0,1.94634703196347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10215053763441,-1.14619883040936,0,0,0,0,0,0,0,0,11.491341991342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.23550724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.23941798941799,0,0,0,0,-8.61211901306241,8.49831932773109,0,0,0,0,0,0,0,0,0,0,0,-5.1474358974359,0,0,0,0,0,0,30,0,0,0,0,-45.8888888888889,0,-6.90277777777778,0,0,0
0,0,0,0,0,0,7.96511627906977,0,54.9481961147086,-13.906976744186,23.75,0,0,0,0,0,0,0,-5.40336134453782,0,-2.58743961352657,0,0,0,0,0,12.4274193548387,0,0,-5.28125,0,0,0,0,0,0,0,0,0,7.24025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4952380952381,14.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,6.16666666666667,0,0,0,0,0,0,0,9.349376114082,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.29890992541595,0,-13.906976744186,53.8379049111808,12.9908108108108,0,0,0,0,0,0,0,-7.67796248934356,0,1.46658647420476,0,0,0,0,0,5.61666666666667,0,0,12.7808219178082,0,0,0,0,0,0,0,0,0,18.6893719806763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9204545454545,12.2058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11904761904762,0,19,0,0,0,0,0,0,0,-5.40005288207298,32.7947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
