"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Lance McCullers","Joe Ross","Salvador Perez","Eric Hosmer","Robinson Cano","Mike Moustakas","Alcides Escobar","Mike Trout","Mookie Betts","Lorenzo Cain"
"Joe Ross","Patrick Corbin","Salvador Perez","Hanley Ramirez","Dustin Pedroia","Mike Moustakas","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Josh Reddick"
"Lance McCullers","Joe Ross","Stephen Vogt","Eric Hosmer","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Kevin Kiermaier"
"Lance McCullers","Patrick Corbin","Stephen Vogt","Eric Hosmer","Robinson Cano","Kyle Seager","Jean Segura","Mookie Betts","Nelson Cruz","Ben Gamel"
"Lance McCullers","Michael Pineda","Salvador Perez","Eric Hosmer","Dustin Pedroia","Mike Moustakas","Jean Segura","Lorenzo Cain","Jorge Bonifacio","Gregor Blanco"
"Lance McCullers","Kyle Gibson","Evan Gattis","Hanley Ramirez","Dustin Pedroia","Josh Donaldson","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Gregor Blanco"
"Michael Pineda","Joe Ross","Sandy Leon","Alex Avila","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mike Trout","Mookie Betts","Gregor Blanco"
"Lance McCullers","Michael Pineda","Jesus Sucre","Logan Morrison","Yangervis Solarte","Evan Longoria","Jorge Polanco","Mookie Betts","Corey Dickerson","Kevin Kiermaier"
"Lance McCullers","Joe Ross","Martin Maldonado","Luis Valbuena","Robinson Cano","Josh Donaldson","Andrelton Simmons","Mike Trout","Mookie Betts","Kole Calhoun"
"Lance McCullers","Joe Ross","Carlos Ruiz","Hanley Ramirez","Robinson Cano","Mike Moustakas","Jean Segura","Mookie Betts","Ben Gamel","Jarrod Dyson"
"Michael Pineda","Joe Ross","Salvador Perez","Danny Valencia","Robinson Cano","Kyle Seager","Jorge Polanco","Mookie Betts","Nelson Cruz","Ben Gamel"
"Lance McCullers","Michael Pineda","Salvador Perez","Wil Myers","Yangervis Solarte","Ryan Schimpf","Allen Cordoba","Mike Trout","Mookie Betts","Hunter Renfroe"
"Michael Pineda","Alex Cobb","Martin Maldonado","Hanley Ramirez","Dustin Pedroia","Evan Longoria","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jarrod Dyson"
"Michael Pineda","Patrick Corbin","Evan Gattis","Alex Avila","Jose Altuve","Mike Moustakas","Carlos Correa","Mookie Betts","Josh Reddick","Carlos Beltran"
