P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Jhoulys Chacin,Derek Norris,Paul Goldschmidt,Dee Gordon,Jake Lamb,Aledmys Diaz,AJ Pollock,David Peralta,Christian Yelich
Chris Archer,Michael Fulmer,Yasmani Grandal,Paul Goldschmidt,Kolten Wong,Jake Lamb,Andrew Romine,AJ Pollock,David Peralta,Michael Conforto
Stephen Strasburg,Jhoulys Chacin,Christian Vazquez,Paul Goldschmidt,Tyler Saladino,Jake Lamb,Andrew Romine,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Rafael Montero,Jeff Mathis,Paul Goldschmidt,Brian Dozier,Jake Lamb,Jorge Polanco,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Jhoulys Chacin,Christian Vazquez,Paul Goldschmidt,Dustin Pedroia,Manny Machado,Trea Turner,Mookie Betts,Christian Yelich,Andrew Benintendi
Stephen Strasburg,Chris Archer,Derek Norris,Paul Goldschmidt,Dee Gordon,Martin Prado,Andrew Romine,Giancarlo Stanton,Christian Yelich,Michael Conforto
Yu Darvish,Chris Archer,Christian Vazquez,Justin Bour,Dustin Pedroia,Evan Longoria,Andrew Romine,Mookie Betts,David Peralta,Andrew Benintendi
Yu Darvish,Jhoulys Chacin,Manny Pina,Paul Goldschmidt,Nick Franklin,Jake Lamb,Jorge Polanco,AJ Pollock,David Peralta,Michael Conforto
Michael Fulmer,Jhoulys Chacin,Russell Martin,Paul Goldschmidt,Dustin Pedroia,Jake Lamb,Trea Turner,AJ Pollock,David Peralta,Andrew Benintendi
Stephen Strasburg,Rafael Montero,Derek Norris,Paul Goldschmidt,Neil Walker,Jake Lamb,Corey Seager,AJ Pollock,David Peralta,Michael Conforto
Chris Archer,Jhoulys Chacin,Christian Vazquez,Paul Goldschmidt,Neil Walker,Jake Lamb,Trea Turner,Yasmany Tomas,David Peralta,Seth Smith
Chris Archer,Michael Fulmer,Yasmani Grandal,Justin Bour,Dee Gordon,Martin Prado,Trea Turner,AJ Pollock,Giancarlo Stanton,Christian Yelich
Chris Archer,Jesse Chavez,Francisco Cervelli,Paul Goldschmidt,Neil Walker,Jake Lamb,Tim Beckham,AJ Pollock,David Peralta,Andrew Benintendi
Stephen Strasburg,Chris Archer,Yasmani Grandal,Justin Bour,Dustin Pedroia,Jake Lamb,Andrew Romine,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Stephen Strasburg,Chris Archer,Yasmani Grandal,Justin Bour,Kolten Wong,Justin Turner,Corey Seager,AJ Pollock,Michael Conforto,Andrew Toles
Yu Darvish,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Dustin Pedroia,Jake Lamb,Andrew Romine,Yasmany Tomas,David Peralta,Christian Yelich
Chris Archer,Jhoulys Chacin,Derek Norris,Hanley Ramirez,Brian Dozier,Jake Lamb,Xander Bogaerts,AJ Pollock,Mookie Betts,Andrew Benintendi
Yu Darvish,Jesse Chavez,Derek Norris,Paul Goldschmidt,Whit Merrifield,Jake Lamb,Andrew Romine,AJ Pollock,David Peralta,Seth Smith
Yu Darvish,Jhoulys Chacin,Roberto Perez,Paul Goldschmidt,Dee Gordon,Martin Prado,Trea Turner,David Peralta,Giancarlo Stanton,Christian Yelich
Chris Archer,Jesse Chavez,Derek Norris,Paul Goldschmidt,Dustin Pedroia,Jake Lamb,Jorge Polanco,Yasmany Tomas,David Peralta,Michael Conforto
Chris Archer,Jesse Chavez,Yasmani Grandal,Paul Goldschmidt,Brian Dozier,Justin Turner,Corey Seager,David Peralta,Christian Yelich,Andrew Toles
Stephen Strasburg,Chris Archer,JT Realmuto,Justin Bour,Dee Gordon,Miguel Rojas,Aledmys Diaz,AJ Pollock,David Peralta,Marcell Ozuna
Chris Archer,Jhoulys Chacin,Salvador Perez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Andrew Romine,AJ Pollock,Yasmany Tomas,Giancarlo Stanton
Yu Darvish,Rafael Montero,Christian Vazquez,Paul Goldschmidt,Josh Harrison,Jake Lamb,Aledmys Diaz,AJ Pollock,David Peralta,Andrew Benintendi
Dallas Keuchel,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Kolten Wong,Jake Lamb,Francisco Lindor,AJ Pollock,David Peralta,Seth Smith
Chris Archer,Rafael Montero,Yasmani Grandal,Paul Goldschmidt,Jonathan Villar,Jake Lamb,Francisco Lindor,Yasmany Tomas,David Peralta,Andrew Benintendi
Stephen Strasburg,Jhoulys Chacin,Derek Norris,Paul Goldschmidt,Brian Dozier,Jake Lamb,Tim Beckham,Yasmany Tomas,David Peralta,Andrew Benintendi
Mike Foltynewicz,Jesse Chavez,Jeff Mathis,Paul Goldschmidt,Dee Gordon,Jake Lamb,Trea Turner,AJ Pollock,David Peralta,Michael Conforto
Stephen Strasburg,Chris Archer,Roberto Perez,Hanley Ramirez,Dustin Pedroia,Eduardo Escobar,Andrew Romine,AJ Pollock,Mookie Betts,Andrew Benintendi
Yu Darvish,Chris Archer,Derek Norris,Justin Bour,Dee Gordon,Evan Longoria,Jorge Polanco,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Yu Darvish,Jhoulys Chacin,Christian Vazquez,Mark Reynolds,Dustin Pedroia,Jake Lamb,Jorge Polanco,AJ Pollock,Mookie Betts,Andrew Benintendi
Stephen Strasburg,Jesse Chavez,Rene Rivera,Paul Goldschmidt,Kolten Wong,Jake Lamb,Jorge Polanco,AJ Pollock,David Peralta,Christian Yelich
Yu Darvish,Chris Archer,JT Realmuto,Justin Bour,Neil Walker,Justin Turner,Andrew Romine,AJ Pollock,Giancarlo Stanton,Marcell Ozuna
Stephen Strasburg,Michael Fulmer,Christian Vazquez,Justin Bour,Dustin Pedroia,Jake Lamb,Aledmys Diaz,Mookie Betts,Christian Yelich,Andrew Benintendi
Michael Fulmer,Mike Foltynewicz,Christian Vazquez,Paul Goldschmidt,Brian Dozier,Jake Lamb,Tim Beckham,AJ Pollock,David Peralta,Christian Yelich
Yu Darvish,Jhoulys Chacin,JT Realmuto,Justin Bour,Dustin Pedroia,Jake Lamb,Trea Turner,David Peralta,Giancarlo Stanton,Marcell Ozuna
Chris Archer,Mike Foltynewicz,Manny Pina,Paul Goldschmidt,Alen Hanson,Jake Lamb,Andrelton Simmons,AJ Pollock,David Peralta,Seth Smith
Yu Darvish,Jhoulys Chacin,Derek Norris,Hanley Ramirez,Dustin Pedroia,Manny Machado,Aledmys Diaz,Mookie Betts,David Peralta,Andrew Benintendi
Chris Archer,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Manny Machado,Chris Owings,Yasmany Tomas,Christian Yelich,Michael Conforto
Chris Archer,Jhoulys Chacin,Caleb Joseph,Paul Goldschmidt,Tyler Saladino,Manny Machado,Trea Turner,AJ Pollock,Adam Jones,Seth Smith
Stephen Strasburg,Jhoulys Chacin,Jeff Mathis,Hanley Ramirez,Dustin Pedroia,Jake Lamb,Trea Turner,Mookie Betts,Andrew Benintendi,Michael Conforto
Michael Fulmer,Jhoulys Chacin,Brian McCann,Paul Goldschmidt,Dee Gordon,Jake Lamb,Chris Owings,Mookie Betts,Yasmany Tomas,David Peralta
Mike Foltynewicz,Jhoulys Chacin,JT Realmuto,Paul Goldschmidt,Jonathan Villar,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Giancarlo Stanton
Yu Darvish,Rafael Montero,Yasmani Grandal,Paul Goldschmidt,Neil Walker,Justin Turner,Corey Seager,AJ Pollock,Mookie Betts,Andrew Toles
Michael Fulmer,Jesse Chavez,Roberto Perez,Paul Goldschmidt,Alen Hanson,Jake Lamb,Corey Seager,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Jesse Chavez,Derek Norris,Justin Bour,Brandon Drury,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,Christian Yelich
Stephen Strasburg,Jesse Chavez,Christian Vazquez,Paul Goldschmidt,Dustin Pedroia,Yunel Escobar,Corey Seager,Mookie Betts,David Peralta,Andrew Benintendi
Dallas Keuchel,Rafael Montero,Yasmani Grandal,Paul Goldschmidt,Alen Hanson,Jake Lamb,Trea Turner,AJ Pollock,David Peralta,Kevin Pillar
Chris Archer,Mike Foltynewicz,Roberto Perez,Paul Goldschmidt,Josh Harrison,Jake Lamb,Andrew Romine,Mookie Betts,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,Derek Norris,Hanley Ramirez,Dustin Pedroia,Justin Turner,Corey Seager,Mookie Betts,Christian Yelich,Andrew Benintendi
Chris Archer,Michael Fulmer,Yasmani Grandal,Hanley Ramirez,Dee Gordon,Eduardo Escobar,Xander Bogaerts,Mookie Betts,David Peralta,Andrew Benintendi
Chris Archer,Nick Pivetta,Brian McCann,Paul Goldschmidt,Nick Franklin,Jake Lamb,Corey Seager,AJ Pollock,David Peralta,Giancarlo Stanton
Yu Darvish,Chris Archer,Jeff Mathis,Josh Bell,Dee Gordon,Martin Prado,Aledmys Diaz,Giancarlo Stanton,Christian Yelich,Andrew Benintendi
Chris Archer,Jesse Chavez,Yasmani Grandal,Hanley Ramirez,Dustin Pedroia,Jake Lamb,Aledmys Diaz,Mookie Betts,Giancarlo Stanton,Andrew Benintendi
Yu Darvish,Michael Fulmer,Yasmani Grandal,Justin Bour,Dee Gordon,Justin Turner,Corey Seager,David Peralta,Andrew Benintendi,Andrew Toles
