"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",4700,"Hou@Oak 04:05PM ET",9.167,"Hou","Oak",NA,NA,NA,NA,"3","x",NA
"2B","Brian Dozier",4600,"CWS@Min 04:10PM ET",9.5,"Min","CWS",9.6,8.7,10.77,10.1,"1","1",14
"SS","Carlos Correa",4600,"Hou@Oak 04:05PM ET",5.833,"Hou","Oak",7.91,0,NA,0,"x","x",NA
"1B","Paul Goldschmidt",4500,"Ari@LAD 04:10PM ET",9.5,"Ari","LAD",9.33,8.1,8.38,8.2,"3","3",8
"OF","Dexter Fowler",4400,"StL@NYY 08:08PM ET",4.455,"StL","NYY",6.63,8.3,7.69,7.9,"1","1",3
"1B","Matt Carpenter",4300,"StL@NYY 08:08PM ET",5.818,"StL","NYY",7.73,9.3,7.79,8.5,"3","3",5
"OF","George Springer",4300,"Hou@Oak 04:05PM ET",11,"Hou","Oak",NA,NA,NA,NA,"1","x",NA
"2B","Robinson Cano",4300,"Tex@Sea 04:10PM ET",6.417,"Sea","Tex",6.32,6.7,8.49,6.9,"3","3",3
"OF","Nelson Cruz",4300,"Tex@Sea 04:10PM ET",5.667,"Sea","Tex",8.1,7.9,8.82,8.6,"4","4",10
"SS","Corey Seager",4300,"Ari@LAD 04:10PM ET",10,"LAD","Ari",8.79,8.7,8.24,9.6,"2","2",0
"3B","Nolan Arenado",4300,"Col@SF 04:05PM ET",9.154,"Col","SF",8.91,6.5,7.67,8.6,"4","4",14
"OF","Charlie Blackmon",4300,"Col@SF 04:05PM ET",7.231,"Col","SF",9.04,8.1,7.88,9.5,"1","1",14
"1B/3B","Todd Frazier",4200,"CWS@Min 04:10PM ET",4.556,"CWS","Min",7.84,0,2.13,0,"x","x",NA
"C","Gary Sanchez",4200,"StL@NYY 08:08PM ET",4.8,"NYY","StL",NA,0,NA,0,"x","x",NA
"SS","Jean Segura",4200,"Tex@Sea 04:10PM ET",9.25,"Sea","Tex",NA,0,NA,0,"x","x",NA
"1B","Jose Abreu",4100,"CWS@Min 04:10PM ET",4.4,"CWS","Min",7.66,8.7,8.71,9,"4","3",4
"3B","Miguel Sano",4100,"CWS@Min 04:10PM ET",12,"Min","CWS",8.26,8.6,9.93,9.9,"4","3",0
"OF","Stephen Piscotty",4100,"StL@NYY 08:08PM ET",8.111,"StL","NYY",7.05,7.2,6.3,7.6,"4","4",5
"SS","Trevor Story",4100,"Col@SF 04:05PM ET",5.154,"Col","SF",7.23,5.8,7.02,8.4,"6","6",0
"OF","Melky Cabrera",4000,"CWS@Min 04:10PM ET",6.5,"CWS","Min",NA,0,1.81,2.5,"x","x",NA
"SS","Aledmys Diaz",4000,"StL@NYY 08:08PM ET",8.818,"StL","NYY",6.95,8.6,7.67,9,"2","2",0
"OF","Carlos Gonzalez",4000,"Col@SF 04:05PM ET",4.333,"Col","SF",8.23,7.7,7.39,8.4,"3","3",7
"1B","Chris Carter",3900,"StL@NYY 08:08PM ET",4.429,"NYY","StL",4.89,0,1.97,2.2,"x","x",NA
"3B","Kyle Seager",3900,"Tex@Sea 04:10PM ET",5.833,"Sea","Tex",5.32,6.3,7.53,6.9,"5","5",7
"OF","Ian Desmond",3900,"Col@SF 04:05PM ET",0,"Col","SF",NA,0,NA,0,"x","x",NA
"OF","Max Kepler",3800,"CWS@Min 04:10PM ET",7.727,"Min","CWS",7.43,8.5,9.43,10.1,"5","2",8
"1B/OF","Matt Holliday",3800,"StL@NYY 08:08PM ET",6.273,"NYY","StL",6.97,0,8.1,0,"x","x",NA
"OF","Randal Grichuk",3800,"StL@NYY 08:08PM ET",5.636,"StL","NYY",6.16,7.2,6.31,8.1,"8","8",2
"C","Evan Gattis",3800,"Hou@Oak 04:05PM ET",6.571,"Hou","Oak",5.66,0,NA,0,"x","x",NA
"3B","Alex Bregman",3800,"Hou@Oak 04:05PM ET",6.167,"Hou","Oak",NA,NA,NA,NA,"2","x",NA
"OF","Khris Davis",3800,"Hou@Oak 04:05PM ET",11.5,"Oak","Hou",NA,NA,NA,NA,"4","x",NA
"1B","Mark Reynolds",3800,"Col@SF 04:05PM ET",9.385,"Col","SF",5.46,5.7,6.44,6.8,"7","5",3
"1B","Joe Mauer",3700,"CWS@Min 04:10PM ET",4.7,"Min","CWS",5.17,7.2,8.16,7.6,"3","4",3
"SS","Tim Anderson",3700,"CWS@Min 04:10PM ET",4.4,"CWS","Min",NA,0,1.88,2.6,"x","x",NA
"OF","Brett Gardner",3700,"StL@NYY 08:08PM ET",8.8,"NYY","StL",6.97,8,8.08,7.6,"1","1",0
"C","Jonathan Lucroy",3700,"Tex@Sea 04:10PM ET",5.25,"Tex","Sea",6.6,6,6.71,7.2,"6","6",11
"2B","Rougned Odor",3700,"Tex@Sea 04:10PM ET",7.727,"Tex","Sea",7.59,7.7,7.71,8.4,"5","5",7
"OF","AJ Pollock",3700,"Ari@LAD 04:10PM ET",7,"Ari","LAD",8.24,7.1,7.8,7.8,"1","1",4
"1B/C","Buster Posey",3700,"Col@SF 04:05PM ET",8,"SF","Col",NA,0,NA,0,"x","x",NA
"2B","DJ LeMahieu",3700,"Col@SF 04:05PM ET",6.231,"Col","SF",6.34,6.2,6.97,8.2,"2","2",10
"OF","Hunter Pence",3700,"Col@SF 04:05PM ET",7.692,"SF","Col",7.36,7,7.76,8.7,"3","3",2
"OF","David Dahl",3700,"Col@SF 04:05PM ET",0,"Col","SF",NA,0,NA,0,"x","x",NA
"1B","Kennys Vargas",3600,"CWS@Min 04:10PM ET",0,"Min","CWS",NA,0,NA,0,"x","x",NA
"OF","Robbie Grossman",3600,"CWS@Min 04:10PM ET",8.778,"Min","CWS",6.34,6.8,7.99,7.8,"2","5",5
"C","Yadier Molina",3600,"StL@NYY 08:08PM ET",4.9,"StL","NYY",5.23,6.3,6.02,6,"6","6",14
"2B/3B","Jedd Gyorko",3600,"StL@NYY 08:08PM ET",7.125,"StL","NYY",5.39,7,1.6,7.6,"x","7",7
"OF","Jacoby Ellsbury",3600,"StL@NYY 08:08PM ET",8.364,"NYY","StL",6.71,7.4,7.78,7.3,"2","4",2
"OF","Aaron Judge",3600,"StL@NYY 08:08PM ET",8.1,"NYY","StL",6.63,6.9,7.27,6.6,"7","6",16
"OF","Carlos Beltran",3600,"Hou@Oak 04:05PM ET",5.083,"Hou","Oak",NA,NA,NA,NA,"5","x",NA
"OF","Rajai Davis",3600,"Hou@Oak 04:05PM ET",6.636,"Oak","Hou",NA,NA,NA,NA,"9","x",NA
"OF","Shin-Soo Choo",3600,"Tex@Sea 04:10PM ET",4.889,"Tex","Sea",7.41,6.6,6.42,7.2,"2","7",29
"1B","Adrian Gonzalez",3600,"Ari@LAD 04:10PM ET",4.846,"LAD","Ari",7.23,7.7,7.61,8.3,"4","4",3
"3B","Jake Lamb",3600,"Ari@LAD 04:10PM ET",11.091,"Ari","LAD",4.95,5.3,6.36,5.9,"4","4",6
"OF","Yasiel Puig",3600,"Ari@LAD 04:10PM ET",10.846,"LAD","Ari",6.94,7.5,6.63,7.9,"8","7",7
"3B/SS","Eduardo Nunez",3600,"Col@SF 04:05PM ET",8.167,"SF","Col",6,7.2,7.44,9,"5","6",0
"3B/SS","Tyler Saladino",3500,"CWS@Min 04:10PM ET",6.143,"CWS","Min",5.85,8.5,8.23,9.3,"1","2",2
"OF","Eddie Rosario",3500,"CWS@Min 04:10PM ET",3.7,"Min","CWS",5.56,6.6,7.26,8,"8","8",2
"OF","Byron Buxton",3500,"CWS@Min 04:10PM ET",2.455,"Min","CWS",5.91,6.7,7.39,8.6,"9","9",2
"3B","Adrian Beltre",3500,"Tex@Sea 04:10PM ET",0,"Tex","Sea",NA,0,NA,0,"x","x",NA
"2B/3B","Logan Forsythe",3500,"Ari@LAD 04:10PM ET",5.769,"LAD","Ari",7.49,0,1.69,0,"x","x",NA
"OF","Joc Pederson",3500,"Ari@LAD 04:10PM ET",6.417,"LAD","Ari",6.7,7.7,7.19,9.5,"6","6",2
"OF","Yasmany Tomas",3500,"Ari@LAD 04:10PM ET",7.4,"Ari","LAD",6.22,6.6,6.05,7,"5","5",6
"1B","Brandon Belt",3500,"Col@SF 04:05PM ET",9.167,"SF","Col",7.41,7.7,8.2,9.5,"2","2",10
"SS","Jorge Polanco",3400,"CWS@Min 04:10PM ET",7.2,"Min","CWS",6.25,6.7,7.54,7.4,"x","7",6
"OF","Avisail Garcia",3400,"CWS@Min 04:10PM ET",9.8,"CWS","Min",5.58,8.2,7.91,8,"6","4",25
"2B","Starlin Castro",3400,"StL@NYY 08:08PM ET",7.636,"NYY","StL",5.93,6.7,7.07,6.5,"5","3",6
"SS","Didi Gregorius",3400,"StL@NYY 08:08PM ET",0,"NYY","StL",NA,0,NA,0,"x","x",NA
"3B","Trevor Plouffe",3400,"Hou@Oak 04:05PM ET",5.167,"Oak","Hou",NA,NA,NA,NA,"7","x",NA
"OF","Josh Reddick",3400,"Hou@Oak 04:05PM ET",4.333,"Hou","Oak",NA,NA,NA,NA,"6","x",NA
"OF","Mitch Haniger",3400,"Tex@Sea 04:10PM ET",10.917,"Sea","Tex",6.08,6.7,7.61,6.6,"2","2",24
"3B","Justin Turner",3400,"Ari@LAD 04:10PM ET",9.583,"LAD","Ari",7.75,8.3,8.16,9.2,"3","3",6
"OF","Denard Span",3400,"Col@SF 04:05PM ET",4.889,"SF","Col",6.84,7.9,7.5,8.1,"1","1",7
"1B","Greg Bird",3300,"StL@NYY 08:08PM ET",1.857,"NYY","StL",NA,7.7,9.09,7.2,"3","7",NA
"3B/SS","Jhonny Peralta",3300,"StL@NYY 08:08PM ET",1.875,"StL","NYY",5.36,0,6.73,2.2,"x","x",NA
"1B/3B","Ryon Healy",3300,"Hou@Oak 04:05PM ET",5,"Oak","Hou",6.59,0,NA,0,"x","x",NA
"SS","Marcus Semien",3300,"Hou@Oak 04:05PM ET",6.909,"Oak","Hou",4.95,0,NA,0,"x","x",NA
"OF","Norichika Aoki",3300,"Hou@Oak 04:05PM ET",7.625,"Hou","Oak",NA,NA,NA,NA,"9","x",NA
"1B","Mike Napoli",3300,"Tex@Sea 04:10PM ET",5.455,"Tex","Sea",7.15,6.1,7.49,7,"4","4",7
"SS","Elvis Andrus",3300,"Tex@Sea 04:10PM ET",10.182,"Tex","Sea",5.76,6.4,7.57,6.8,"8","2",3
"OF","Carlos Gomez",3300,"Tex@Sea 04:10PM ET",7.273,"Tex","Sea",7.45,7.1,7.91,7.8,"1","1",2
"OF","David Peralta",3300,"Ari@LAD 04:10PM ET",7,"Ari","LAD",5.91,4.8,5.57,5.4,"x","7",0
"2B","Joe Panik",3300,"Col@SF 04:05PM ET",6.583,"SF","Col",5.31,6.4,6.03,8.1,"7","7",3
