"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Amir Garrett","AJ Cole","Chris Iannetta","Paul Goldschmidt","DJ LeMahieu","Nolan Arenado","Nick Ahmed","AJ Pollock","Ian Desmond","Yasmany Tomas"
"2","Clayton Kershaw","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Kolten Wong","Greg Garcia","Andrew Romine","AJ Pollock","Yasmany Tomas","Matt Joyce"
"3","Gerrit Cole","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Nolan Arenado","Andrew Romine","AJ Pollock","Seth Smith","Michael Conforto"
"4","Clayton Kershaw","AJ Cole","Chris Iannetta","Paul Goldschmidt","Kelby Tomlinson","Greg Garcia","Nick Ahmed","AJ Pollock","Seth Smith","Michael Conforto"
"5","Amir Garrett","Jordan Montgomery","Chris Iannetta","Paul Goldschmidt","Rougned Odor","Manny Machado","Trevor Story","AJ Pollock","Yasmany Tomas","Michael Conforto"
"6","Clayton Kershaw","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Chris Taylor","Nolan Arenado","Nick Ahmed","Michael Conforto","Matt Joyce","Tommy Pham"
"7","Dylan Bundy","Amir Garrett","Ryan Hanigan","Paul Goldschmidt","Kolten Wong","Nolan Arenado","Trevor Story","AJ Pollock","Yasmany Tomas","Seth Smith"
"8","Clayton Kershaw","AJ Cole","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Nolan Arenado","Andrew Romine","Yasmany Tomas","Gorkys Hernandez","Tommy Pham"
"9","Lance McCullers","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Greg Garcia","Nick Ahmed","Yasmany Tomas","Giancarlo Stanton","Michael Conforto"
"10","Lance McCullers","AJ Cole","Chris Iannetta","Paul Goldschmidt","Kolten Wong","Nolan Arenado","Trevor Story","AJ Pollock","Michael Conforto","Gorkys Hernandez"
