P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Aaron Nola,Travis d'Arnaud,Matt Carpenter,Jason Kipnis,Jedd Gyorko,Asdrubal Cabrera,Michael Conforto,Curtis Granderson,Juan Lagares
Chris Archer,Aaron Nola,Travis d'Arnaud,Carlos Santana,Jose Ramirez,Jedd Gyorko,Francisco Lindor,Michael Brantley,Bradley Zimmer,Eric Young
Max Scherzer,Chris Archer,Martin Maldonado,CJ Cron,Danny Espinosa,Yunel Escobar,Asdrubal Cabrera,Michael Brantley,Carlos Gonzalez,Eric Young
Chris Archer,Aaron Nola,Yadier Molina,Matt Carpenter,Jason Kipnis,Jedd Gyorko,Francisco Lindor,Stephen Piscotty,Tommy Pham,Carlos Gonzalez
Max Scherzer,Aaron Nola,Yan Gomes,Carlos Santana,Jose Ramirez,Kyle Seager,Asdrubal Cabrera,Bradley Zimmer,Lonnie Chisenhall,Eric Young
Max Scherzer,Aaron Nola,Yadier Molina,Matt Carpenter,DJ LeMahieu,Jedd Gyorko,Asdrubal Cabrera,Dexter Fowler,Stephen Piscotty,Eric Young
Chris Archer,Aaron Nola,Yadier Molina,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Asdrubal Cabrera,Charlie Blackmon,Carlos Gonzalez,Eric Young
Max Scherzer,Aaron Nola,Salvador Perez,Jay Bruce,Neil Walker,Manny Machado,Asdrubal Cabrera,Michael Conforto,Juan Lagares,Eric Young
Chris Archer,Jaime Garcia,Travis d'Arnaud,Jay Bruce,Jason Kipnis,Nolan Arenado,Asdrubal Cabrera,Michael Conforto,Juan Lagares,Eric Young
Max Scherzer,Chris Archer,Martin Maldonado,Matt Carpenter,Danny Espinosa,Nolan Arenado,Andrelton Simmons,David Peralta,Shane Robinson,Eric Young
Max Scherzer,Aaron Nola,Austin Hedges,Wil Myers,Yangervis Solarte,Nolan Arenado,Chase d'Arnaud,Michael Brantley,Carlos Gonzalez,Hunter Renfroe
Max Scherzer,Aaron Nola,Caleb Joseph,Matt Carpenter,Jason Kipnis,Manny Machado,JJ Hardy,Michael Brantley,Adam Jones,Seth Smith
Max Scherzer,Aaron Nola,Tony Wolters,Mark Reynolds,Jason Kipnis,Kyle Seager,Trevor Story,Gerardo Parra,Carlos Gonzalez,Eric Young
Chris Archer,Jaime Garcia,Yan Gomes,Carlos Santana,Jose Ramirez,Cory Spangenberg,Asdrubal Cabrera,Michael Brantley,Bradley Zimmer,Hunter Renfroe
Max Scherzer,Aaron Nola,Salvador Perez,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Alcides Escobar,Gerardo Parra,Carlos Gonzalez,Gregor Blanco
Chris Archer,Aaron Nola,Salvador Perez,Paul Goldschmidt,Jason Kipnis,Jake Lamb,Chris Owings,David Peralta,Carlos Gonzalez,Gregor Blanco
Jaime Garcia,Ivan Nova,Yadier Molina,Carlos Santana,Jose Ramirez,Nolan Arenado,Francisco Lindor,Michael Brantley,Bradley Zimmer,Carlos Gonzalez
Chris Archer,Ivan Nova,Yan Gomes,Carlos Santana,Jose Ramirez,Jedd Gyorko,Brandon Crawford,Bradley Zimmer,Lonnie Chisenhall,Carlos Gonzalez
Max Scherzer,Jaime Garcia,Yadier Molina,Matt Carpenter,Rougned Odor,Jedd Gyorko,Alcides Escobar,Michael Brantley,Stephen Piscotty,Tommy Pham
Max Scherzer,Aaron Nola,Cameron Rupp,Tommy Joseph,Jason Kipnis,Maikel Franco,Francisco Lindor,Michael Brantley,Howie Kendrick,Aaron Altherr
Chris Archer,Aaron Nola,Travis d'Arnaud,Mark Reynolds,Rougned Odor,Nolan Arenado,Trevor Story,Gerardo Parra,David Peralta,Carlos Gonzalez
