"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Stephen Strasburg","Alex Meyer","Andrew Knapp","Tommy Joseph","Andres Blanco","Maikel Franco","Trea Turner","Bryce Harper","Mookie Betts","Mitch Haniger"
"Stephen Strasburg","Alex Meyer","Robinson Chirinos","Mitch Moreland","Dustin Pedroia","Maikel Franco","Xander Bogaerts","Mookie Betts","Odubel Herrera","Mitch Haniger"
"Stephen Strasburg","Alex Meyer","Robinson Chirinos","Chris Davis","Jonathan Schoop","Manny Machado","Max Moroff","Mookie Betts","Mark Trumbo","Mitch Haniger"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Jose Abreu","Dustin Pedroia","Manny Machado","Xander Bogaerts","Mookie Betts","Mark Trumbo","Guillermo Heredia"
"Stephen Strasburg","Yu Darvish","Andrew Knapp","Mitch Moreland","Brian Dozier","Maikel Franco","Freddy Galvis","Mookie Betts","Odubel Herrera","Guillermo Heredia"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Chris Davis","Andres Blanco","Manny Machado","Freddy Galvis","Mookie Betts","Adam Jones","Mark Trumbo"
"Stephen Strasburg","Yu Darvish","Jonathan Lucroy","Tommy Joseph","Andres Blanco","Maikel Franco","Xander Bogaerts","Mookie Betts","Odubel Herrera","Howie Kendrick"
"Stephen Strasburg","Jameson Taillon","Sandy Leon","Mitch Moreland","Josh Rutledge","Maikel Franco","Trea Turner","Mookie Betts","Jackie Bradley","Mitch Haniger"
"Stephen Strasburg","Jameson Taillon","Sandy Leon","Tommy Joseph","Dustin Pedroia","Maikel Franco","Xander Bogaerts","Bryce Harper","Mookie Betts","Daniel Nava"
"Stephen Strasburg","Alex Meyer","Jonathan Lucroy","Tommy Joseph","Rougned Odor","Joey Gallo","Trea Turner","Mookie Betts","Nomar Mazara","Guillermo Heredia"
"Stephen Strasburg","Jacob deGrom","Andrew Knapp","Jose Abreu","Andres Blanco","Maikel Franco","Freddy Galvis","Mookie Betts","Shin-Soo Choo","Mark Trumbo"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Tommy Joseph","Brian Dozier","Manny Machado","Freddy Galvis","Aaron Altherr","Odubel Herrera","Daniel Nava"
"Stephen Strasburg","Jameson Taillon","Andrew Knapp","Chris Davis","Jonathan Schoop","Manny Machado","Freddy Galvis","Mookie Betts","Odubel Herrera","Daniel Nava"
"Stephen Strasburg","Yu Darvish","Mike Zunino","Danny Valencia","Andres Blanco","Manny Machado","Tyler Smith","Mookie Betts","Mitch Haniger","Guillermo Heredia"
"Stephen Strasburg","Alex Meyer","Robinson Chirinos","Mitch Moreland","Brian Dozier","Manny Machado","JJ Hardy","Mookie Betts","Adam Jones","Seth Smith"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Tommy Joseph","Josh Rutledge","Manny Machado","Jordy Mercer","Mookie Betts","Jackie Bradley","Guillermo Heredia"
"Stephen Strasburg","Jameson Taillon","Sandy Leon","Tommy Joseph","Andres Blanco","Joey Gallo","Trea Turner","Mookie Betts","Aaron Altherr","Howie Kendrick"
"Stephen Strasburg","Alex Meyer","Robinson Chirinos","Jose Abreu","Andres Blanco","Joey Gallo","Trea Turner","Mookie Betts","Shin-Soo Choo","Delino DeShields"
"Stephen Strasburg","Alex Meyer","Welington Castillo","Chris Davis","Rougned Odor","Manny Machado","Trea Turner","Adam Jones","Mark Trumbo","Guillermo Heredia"
"Yu Darvish","Jameson Taillon","Jonathan Lucroy","Mitch Moreland","Dustin Pedroia","Manny Machado","Xander Bogaerts","Bryce Harper","Mookie Betts","Mitch Haniger"
