"George Springer_HOU","Carlos Correa_HOU","Nelson Cruz_SEA","Miguel Sano_MIN","Avisail Garcia_CWS","Jose Altuve_HOU","Brian Dozier_MIN","Jean Segura_SEA","Shin-Soo Choo_TEX","Robinson Cano_SEA","Brian McCann_HOU","Nomar Mazara_TEX","Todd Frazier_CWS","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Jarrod Dyson_SEA","Jonathan Schoop_BAL","Kyle Seager_SEA","Chris Davis_BAL","Jose Abreu_CWS","Manny Machado_BAL","Evan Gattis_HOU","Yuli Gurriel_HOU","Robbie Grossman_MIN","Josh Reddick_HOU","Leury Garcia_CWS","Delino DeShields_TEX","Mitch Haniger_SEA","Yoan Moncada_CWS","Adrian Beltre_TEX","Joe Mauer_MIN","Danny Valencia_SEA","Kennys Vargas_MIN","Carlos Beltran_HOU","Mike Zunino_SEA","Max Kepler_MIN","Melky Cabrera_CWS","Adam Jones_BAL","Seth Smith_BAL","Tyler Saladino_CWS","Mike Napoli_TEX","Carlos Gomez_TEX","Joey Gallo_TEX","Alex Bregman_HOU","Jason Castro_MIN","Jorge Polanco_MIN","Ben Gamel_SEA","Yolmer Sanchez_CWS","Leonys Martin_SEA","Mark Trumbo_BAL","Alen Hanson_CWS","Eduardo Escobar_MIN","Byron Buxton_MIN","Welington Castillo_BAL","Trey Mancini_BAL","Tim Anderson_CWS","Hyun Soo Kim_BAL","Joey Rickard_BAL","Robinson Chirinos_TEX","Peter O'Brien_TEX","Rougned Odor_TEX","Craig Gentry_BAL","Charlie Tilson_CWS","Norichika Aoki_HOU","Jonathan Lucroy_TEX","Jake Marisnick_HOU","JD Davis_HOU","Derek Fisher_HOU","Chris Gimenez_MIN","Matt Davidson_CWS","Jurickson Profar_TEX","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Taylor Motter_SEA","Jacob May_CWS","Eddie Rosario_MIN","Boog Powell_SEA","JJ Hardy_BAL","Cody Asche_CWS","Willy Garcia_CWS","Pete Kozma_TEX","Brett Nicholas_TEX","Tuffy Gosewisch_SEA","Guillermo Heredia_SEA","Geovany Soto_CWS","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","Adam Engel_CWS","Jared Hoying_TEX","Colin Moran_HOU","Andy Ibanez_TEX","Ehire Adrianza_MIN","DJ Peterson_SEA","Hanser Alberto_TEX","Kyle Tucker_HOU","Daniel Palka_MIN","Daniel Vogelbach_SEA","Tyler Smith_SEA","Kyle Lewis_SEA","Ruben Tejada_BAL","Omar Narvaez_CWS","Kevan Smith_CWS","Anthony Santander_BAL","Drew Stubbs_TEX","Ryan Rua_TEX","Caleb Joseph_BAL","Juan Centeno_HOU","Tony Kemp_HOU","Teoscar Hernandez_HOU","Zack Collins_CWS","Drew Robinson_TEX","Ronald Guzman_TEX"
0.328735632183908,-9.57983193277311,0,0,0,-10.8865546218487,0,0,0,0,63.8423423423423,0,0,0,-6.93675889328063,0,0,0,0,0,0,-0.0833333333333333,0,0,-8.01893939393939,0,0,0,0,0,0,0,0,-13.1310344827586,0,0,0,0,0,0,0,0,0,-6.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,31.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.7333333333333,0,0,58.4317851959361,0,3.40196078431373,0,0,0,0,0,0,0,0,0,0,0,0,13.1199596774194,0,0,2.40277777777778,0,0,0,0,0,0,0,0,0,0,-3.86842105263158,22.7862903225806,3.30618401206636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99346405228758,0,11.2358490566038,0,0,0,11.7830725462304,0,0,0,0,0,13.5576923076923,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,30.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2578947368421,0,0,0,0,0,0,0
0,0,0,0,34.6132404181185,0,0,0,0,0,0,0,54.0181818181818,0,0,0,0,0,0,4.48837209302326,0,0,0,0,0,-0.351260504201681,0,0,0,0,0,0,0,0,0,0,7.65853658536585,0,0,4.40058479532164,0,0,0,0,0,0,0,0.763157894736842,0,0,0,0,0,0,0,22.7217948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,6.56666666666667,0,0,0,7.77777777777778,-10.8454545454545,0,0,0,0,14.7083333333333,0,0,0,0,-18.25,0,0,0,0,0,0,0,0,0,0,0,0,11.0928571428571,-5.8047619047619,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.41930618401207,0,0,3.40196078431373,0,64.3909994155465,0,0,0,0,0,0,0,0,0,0,0,0,6.35419630156472,0,0,-12.3333333333333,0,0,0,0,0,0,0,0,0,0,-10.010101010101,2.52941176470588,-3.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7763157894737,0,-3.69199298655757,0,0,0,1.48731501057082,0,0,0,0,0,6.35606060606061,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-2.95512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443076923076923,0,0,0,0,0,0,0
16.0975378787879,17.9322580645161,0,0,0,0.952380952380952,0,0,0,0,-6.93675889328063,0,0,0,73.0867709815078,0,0,0,0,0,0,21.7509881422925,0,0,-0.461640211640212,0,0,0,0,0,0,0,0,27.8805418719212,0,0,0,0,0,0,0,0,0,5.74596774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47380952380952,0,-0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0
0,0,5.37789084181314,0,0,0,0,18.8092691622103,0,6.40531561461794,0,0,0,0,0,37.6994720965309,0,-6.53191489361702,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,3.03135888501742,0,0,-0.53125,0,0,0,0,0,0,0,0,0,0,0,0.376008064516129,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1857142857143,0,3.30035650623886,0,0,0,0,0,0,0,0,4.75,7.05714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3481548699335,0,5.23993506493507,0,-5.14744933612858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51357466063348,16.2632575757576,0,0,0,0,0,0,0,0,0,0,-0.335753176043557,0,0,0,1.69858870967742,16.4031531531532,0,0,-1.61111111111111,0,0,0,4.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67525399129173,0,0,0,0,0,0,0,0,-187.5,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-6.14102564102564,0,0,0,0,0,0
0,0,6.55429864253394,0,0,0,0,4.59317211948791,0,10.6755319148936,0,0,0,0,0,-6.53191489361702,0,43.8874773139746,0,0,0,0,0,0,0,0,0,26.8450292397661,0,0,0,0.947704081632653,0,0,9.53977272727273,0,0,0,0,0,0,0,0,0,0,0,-2.60526315789474,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21842105263158,0,-4.41820768136558,0,0,0,0,0,0,0,0,1.2,12.9341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23993506493507,0,70.8477443609023,0,-2.28882438316401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1121568627451,7.66382575757576,0,0,0,0,0,0,0,0,0,0,14.6372180451128,0,0,0,20.8870967741935,10.0761904761905,0,0,-12.0661764705882,0,0,0,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39592760181,0,0,0,0,0,0,0,0,50,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.3333333333333,0,0,0,0,0,7.52307692307692,0,0,0,0,0,0
0,0,0,0,6.87755102040816,0,0,0,0,0,0,0,4.48837209302326,0,0,0,0,0,0,52.3628447024673,0,0,0,0,0,-10.2682926829268,0,0,0,0,0,0,0,0,0,0,17.4485544217687,0,0,6.625,0,0,0,0,0,0,0,3.85263157894737,0,0,0,0,0,0,0,0.565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,13.165873015873,0,0,0,0,1.98214285714286,0,0,0,16.8076923076923,10.6089743589744,0,0,0,0,-12.8055555555556,0,0,0,0,4.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,8.24,0.209150326797386,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14744933612858,0,-2.28882438316401,0,54.8801346801347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75510204081633,20.1609195402299,0,0,0,0,0,0,0,0,0,0,15.926936026936,0,0,0,10.3724137931034,11.5837789661319,0,0,4.6875,0,0,0,43.1944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70367346938776,0,0,0,0,0,0,0,0,-95,-28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25333333333333,0,0,0,0,0,0
32.6258064516129,17.6942528735632,0,0,0,5.14772727272727,0,0,0,0,-0.0833333333333333,0,0,0,21.7509881422925,0,0,0,0,0,0,47.3394957983193,0,0,2.60923076923077,0,0,0,0,0,0,0,0,-4.34782608695652,0,0,0,0,0,0,0,0,0,3.83522727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15789473684211,0,0.17032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.3971471471471,0,0,-4.19630156472262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1641025641026,0,0,0,0,0,0,16.9611742424242,0,-0.936363636363636,0,0,21.8039215686275,0,0,0,0,0,0,0,0,-2.585,12.7586206896552,0,0,0,0,0,18.202614379085,7.01799242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5333333333333,0,0,0,0,0,0,-7.75268817204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.40254706533776,17.6564482029598,0,0,0,-6.24734042553191,0,0,0,0,-8.01893939393939,0,0,0,-0.461640211640212,0,0,0,0,0,0,2.60923076923077,0,0,45.585306122449,0,0,0,0,0,0,0,0,12.4286585365854,0,0,0,0,0,0,0,0,0,10.0505050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49376114081996,0,16.3545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
0,0,0,0,5.63589743589744,0,0,0,0,0,0,0,-0.351260504201681,0,0,0,0,0,0,-10.2682926829268,0,0,0,0,0,46.9667774086379,0,0,0,0,0,0,0,0,0,0,-7.01012145748988,0,0,0.571146245059289,0,0,0,0,0,0,0,-12.3681318681319,0,0,0,0,0,0,0,9.17936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.34827586206896,0,0,0,0,0.416666666666667,0,0,0,5.72727272727273,4.83333333333333,0,0,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87012987012987,8.45454545454546,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25.9556451612903,0,0,13.1199596774194,0,6.35419630156472,0,0,0,0,0,0,0,0,0,0,0,0,47.497975708502,0,0,-12.3,0,0,0,0,0,0,0,0,0,0,-9.23768472906404,18.3578947368421,10.6806722689076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78571428571429,0,7.3582995951417,0,0,0,2.32389162561576,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,33.5178571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3918128654971,0,0,0,0,0,0,0
0,0,14.2337662337662,0,0,0,0,9.92857142857143,0,5.01298701298701,0,0,0,0,0,-3.61437908496732,0,26.8450292397661,0,0,0,0,0,0,0,0,0,57.8008658008658,0,0,0,18.5490196078431,0,0,27.6291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,-14.9,0,0,0,0,0,0,0,0,0,33.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-31.7777777777778,0,0,2.40277777777778,0,-12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-12.3,0,0,37.4333333333333,0,0,0,0,0,0,0,0,0,0,-0.5,0,-11.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3,0,-10.1666666666667,0,0,0,4.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0
0,0,0,17.1072874493927,0,0,8.63353658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9611742424242,0,0,0,0,0,0,46.6312292358804,0,-8.21428571428571,0,0,13.7237179487179,0,0,0,0,0,0,0,0,9.27016129032258,1.07661290322581,0,0,0,0,0,-10.9558823529412,9.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12727272727273,0,0,0,0,0,0,12.0953654188948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18.1130434782609,0,0,0,0,-3.30965909090909,0,8.81707317073171,0,0,0,0,0,3.03135888501742,0,0.947704081632653,0,0,0,0,0,0,0,0,0,18.5490196078431,0,0,0,67.0737254901961,0,0,15.7161290322581,0,0,0,0,0,0,0,0,0,0,0,21.1844758064516,0,-1.23636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7761904761905,0,30.8145161290323,0,0,0,0,0,0,0,0,-0.933333333333333,10.0930930930931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.47426470588235,0,0,4.43137254901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.936363636363636,0,0,0,0,0,0,-8.21428571428571,0,50.3026315789474,0,0,-5.36190476190476,0,0,0,0,0,0,0,0,-20.9807692307692,16.952380952381,0,0,0,0,0,8.625,18.1895424836601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0178571428571,0,0,0,0,0,0,-2.14166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43636363636364,16.2348484848485,0,0,0,11.8920068027211,0,0,0,0,-13.1310344827586,0,0,0,27.8805418719212,0,0,0,0,0,0,-4.34782608695652,0,0,12.4286585365854,0,0,0,0,0,0,0,0,56.1208163265306,0,0,0,0,0,0,0,0,0,1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2620689655172,0,-3.09803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19.1628787878788,0,0,0,0,9.80263157894737,0,-20.2372372372372,0,0,0,0,0,-0.53125,0,9.53977272727273,0,0,0,0,0,0,0,0,0,27.6291666666667,0,0,0,15.7161290322581,0,0,67.4219219219219,0,0,0,0,0,0,0,0,0,0,0,0.242105263157895,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71541501976285,0,0,0,0,0,0,0,0,0,-9.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25.004048582996,0,0,11.8019744483159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8039215686275,0,0,0,0,0,0,13.7237179487179,0,-5.36190476190476,0,0,50.4920718816068,0,0,0,0,0,0,0,0,-3.08064516129032,1.42518939393939,0,0,0,0,0,8.47058823529412,14.5746031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41025641025641,0,0,0,0,0,0,2.52352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
