"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Sale","Trevor Cahill","Evan Gattis","Kendrys Morales","Jose Altuve","Marwin Gonzalez","Aledmys Diaz","Mookie Betts","George Springer","Andrew Benintendi"
"2","Chris Sale","Trevor Cahill","Travis d'Arnaud","Mitch Moreland","Dustin Pedroia","Chase Headley","Trea Turner","Mookie Betts","George Springer","Andrew Benintendi"
"3","Chris Sale","James Paxton","Travis d'Arnaud","Kendrys Morales","Neil Walker","Chris Coghlan","Asdrubal Cabrera","Mookie Betts","Andrew Benintendi","Michael Conforto"
"4","Chris Sale","Trevor Cahill","Austin Romine","Hanley Ramirez","Jose Altuve","Chase Headley","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Michael Conforto"
"5","Chris Sale","James Paxton","Evan Gattis","Justin Smoak","Ryan Goins","Marwin Gonzalez","Carlos Correa","George Springer","Andrew Benintendi","Michael Conforto"
"6","Chris Sale","Trevor Cahill","Evan Gattis","Justin Smoak","Dustin Pedroia","Joey Gallo","Xander Bogaerts","Mookie Betts","Jose Bautista","Andrew Benintendi"
"7","Chris Sale","Trevor Cahill","Sandy Leon","Hanley Ramirez","Rougned Odor","Joey Gallo","Didi Gregorius","Mookie Betts","George Springer","Andrew Benintendi"
"8","Chris Sale","Trevor Cahill","Travis d'Arnaud","Hanley Ramirez","Jose Altuve","Alex Bregman","Carlos Correa","George Springer","Andrew Benintendi","Delino DeShields"
"9","Chris Sale","James Paxton","Salvador Perez","Justin Smoak","Ryan Goins","Chris Coghlan","Aledmys Diaz","Mookie Betts","Jose Bautista","Andrew Benintendi"
"10","Chris Sale","James Paxton","Sandy Leon","Justin Smoak","Dustin Pedroia","Marwin Gonzalez","Asdrubal Cabrera","Mookie Betts","Andrew Benintendi","Matt Joyce"
"11","Chris Sale","Trevor Cahill","Salvador Perez","Hanley Ramirez","Dustin Pedroia","Marwin Gonzalez","Carlos Correa","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"12","Chris Sale","James Paxton","Travis d'Arnaud","Jay Bruce","TJ Rivera","Chase Headley","Aledmys Diaz","George Springer","Andrew Benintendi","Michael Conforto"
"13","Chris Sale","Tyler Chatwood","Sandy Leon","Kendrys Morales","Dustin Pedroia","Chase Headley","Didi Gregorius","Mookie Betts","Andrew Benintendi","Michael Conforto"
"14","Chris Sale","Tyler Chatwood","Evan Gattis","Justin Smoak","Jose Altuve","Chase Headley","Didi Gregorius","George Springer","Andrew Benintendi","Carlos Beltran"
"15","Chris Sale","James Paxton","Russell Martin","Justin Smoak","Jose Altuve","Chris Coghlan","Didi Gregorius","Andrew Benintendi","Kevin Pillar","Michael Conforto"
"16","Chris Sale","James Paxton","Salvador Perez","Justin Smoak","Rougned Odor","Joey Gallo","Elvis Andrus","Andrew Benintendi","Delino DeShields","Michael Conforto"
"17","Chris Sale","Trevor Cahill","Russell Martin","Kendrys Morales","Rougned Odor","Chris Coghlan","Trea Turner","Mookie Betts","Jose Bautista","Andrew Benintendi"
"18","Chris Sale","Trevor Cahill","Salvador Perez","Justin Smoak","Jose Altuve","Alex Bregman","Trea Turner","Mookie Betts","George Springer","Carlos Beltran"
"19","Chris Sale","Tyler Chatwood","Travis d'Arnaud","Mitch Moreland","Rougned Odor","Marwin Gonzalez","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Michael Conforto"
"20","Chris Sale","Trevor Cahill","Evan Gattis","Mitch Moreland","Jose Altuve","Chase Headley","Carlos Correa","George Springer","Jose Bautista","Michael Conforto"
"21","Chris Sale","James Paxton","Russell Martin","Kendrys Morales","Ryan Goins","Chase Headley","Asdrubal Cabrera","George Springer","Andrew Benintendi","Kevin Pillar"
"22","Chris Sale","James Paxton","Travis d'Arnaud","Mitch Moreland","Marco Hernandez","Joey Gallo","Didi Gregorius","Mookie Betts","Andrew Benintendi","Matt Joyce"
"23","Chris Sale","Trevor Cahill","Russell Martin","Mitch Moreland","Jose Altuve","Joey Gallo","Asdrubal Cabrera","Mookie Betts","Jackie Bradley","Andrew Benintendi"
"24","Chris Sale","Tyler Chatwood","Travis d'Arnaud","Justin Smoak","Jose Altuve","Marwin Gonzalez","Carlos Correa","Mookie Betts","George Springer","Kevin Pillar"
"25","Chris Sale","Tyler Chatwood","Travis d'Arnaud","Hanley Ramirez","Marco Hernandez","Chris Coghlan","Aledmys Diaz","Mookie Betts","George Springer","Andrew Benintendi"
"26","Chris Sale","James Paxton","Austin Romine","Justin Smoak","Neil Walker","Chase Headley","Didi Gregorius","Mookie Betts","Andrew Benintendi","Aaron Hicks"
"27","Chris Sale","Trevor Cahill","Evan Gattis","Hanley Ramirez","Marco Hernandez","Alex Bregman","Trea Turner","Mookie Betts","Andrew Benintendi","Kevin Pillar"
"28","Chris Sale","James Paxton","Salvador Perez","Mitch Moreland","Dustin Pedroia","Chris Coghlan","Xander Bogaerts","Andrew Benintendi","Michael Conforto","Matt Joyce"
"29","Chris Sale","Tyler Chatwood","Sandy Leon","Justin Smoak","Jose Altuve","Chris Coghlan","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Delino DeShields"
