"Paul Goldschmidt_ARI","Cody Bellinger_LAD","Corey Seager_LAD","Robinson Cano_SEA","Justin Turner_LAD","Nelson Cruz_SEA","Mike Moustakas_KC","Eric Hosmer_KC","Chris Taylor_LAD","Chris Owings_ARI","Jean Segura_SEA","Jake Lamb_ARI","Whit Merrifield_KC","Joc Pederson_LAD","Austin Barnes_LAD","Lorenzo Cain_KC","Logan Forsythe_LAD","Salvador Perez_KC","Ben Gamel_SEA","David Peralta_ARI","AJ Pollock_ARI","Kyle Seager_SEA","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Alcides Escobar_KC","Mitch Haniger_SEA","Daniel Descalso_ARI","Yasmani Grandal_LAD","Kike Hernandez_LAD","Jarrod Dyson_SEA","Guillermo Heredia_SEA","Gregor Blanco_ARI","Yasmany Tomas_ARI","Alex Gordon_KC","Jorge Bonifacio_KC","Chase Utley_LAD","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Danny Valencia_SEA","Mike Zunino_SEA","Chris Herrmann_ARI","Leonys Martin_SEA","Chris Iannetta_ARI","Brandon Moss_KC","Cheslor Cuthbert_KC","Taylor Motter_SEA","Jorge Soler_KC","Trayce Thompson_LAD","Paulo Orlando_KC","Billy Burns_KC","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Andrew Toles_LAD","Brandon Drury_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Willie Calhoun_LAD","Rey Fuentes_ARI","Rob Segedin_LAD","Alex Verdugo_LAD","DJ Peterson_SEA","Tyler Smith_SEA","Ryan O'Hearn_KC","Andre Ethier_LAD","Jack Reinheimer_ARI","Socrates Brito_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Shawn O'Malley_SEA","Terrance Gore_KC","Scott Van Slyke_LAD","Carlos Ruiz_SEA","Tuffy Gosewisch_SEA","Boog Powell_SEA","Ramon Torres_KC","Raul Mondesi_KC","Hunter Dozier_KC","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Mike Freeman_LAD","Jeff Mathis_ARI","Drew Butera_KC","Brett Eibner_LAD","Ildemaro Vargas_ARI"
0,0,0,6.75,0,13.3333333333333,0,0,0,0,53.0737254901961,0,0,0,0,0,0,0,11.9971550497866,0,0,3.08248299319728,0,0,0,3.61695906432749,0,0,0,17.8571428571429,8.35472370766488,0,0,0,0,0,0,0,-5.0609756097561,6.00793650793651,0,8.43333333333333,0,0,0,5.42028985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46691176470588,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0
6.19114688128773,0,0,0,0,0,0,0,0,-8.86356425171867,0,62.2347278785635,0,0,0,0,0,0,0,23.3421052631579,-3.17241379310345,0,0,0,0,0,-19.9838709677419,0,0,0,0,11.78,5.16904761904762,0,0,0,0,0,0,0,26.9310344827586,0,-0.315,0,0,0,0,0,0,0,-0.333333333333333,0,0,17.3568088836937,-10.7023172905526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16477272727273,0,0,0
0,0,0,0,0,0,4.69920174165457,4.04971751412429,0,0,0,0,53.2497175141243,0,0,2.10902255639098,0,1.20663650075415,0,0,0,0,0,0,8.7683615819209,0,0,0,0,0,0,0,0,11.6423529411765,-0.922448979591837,0,0,0,0,0,0,0,0,-0.295454545454545,6.49673202614379,0,-0.915032679738562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,9.65416666666667,0,0
0,-10.1630769230769,16.8548387096774,0,7.02795698924731,0,0,0,14.0606060606061,0,0,0,0,47.2894736842105,-15.9285714285714,0,2.06985294117647,0,0,0,0,0,14.7820512820513,12.7388591800357,0,0,0,7.94354838709677,0,0,0,0,0,0,0,4.93538461538462,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.20833333333333,7.72916666666667,0,33.8541666666667,0,0,0,-6.52614379084967,0,0,0,0,-15.9285714285714,85.2294372294372,0,34.6593406593407,0,0,0,0,0,12.1,11.3076923076923,0,0,0,-10.5,0,0,0,0,0,0,0,31.1666666666667,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,44.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,-11.7,0
0,0,0,0,0,0,-1.29735576923077,3.29832572298326,0,0,0,0,2.10902255639098,0,0,54.587899543379,0,11.0934731934732,0,0,0,0,0,0,6.86681887366819,0,0,0,0,0,0,0,0,7.27331349206349,-6.66196078431373,0,0,0,0,0,0,0,0,-0.545983086680761,6.42105263157895,0,-0.660130718954248,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5666666666667,9.94444444444444,0,0,0,0,0,8.07352941176471,0,0
0,0.978835978835979,24.9001782531194,0,21.5,0,0,0,24.6376811594203,0,0,0,0,2.06985294117647,34.6593406593407,0,42.2974358974359,0,0,0,0,0,0.278947368421053,1.60282258064516,0,0,0,15.3981481481481,0,0,0,0,0,0,0,22.6078431372549,6.80357142857143,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-5,0
0,0,0,0,0,0,5.03360607831677,7.54938542581212,0,0,0,0,1.20663650075415,0,0,11.0934731934732,0,52.8189201053556,0,0,0,0,0,0,2.06255487269535,0,0,0,0,0,0,0,0,7.91864406779661,-5.2854609929078,0,0,0,0,0,0,0,0,15.625641025641,8.32163742690059,0,4.79411764705882,0,11.5545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,11,0,0,0,0,0,1.27777777777778,0,0
0,0,0,17.7711416490486,0,9.27053140096618,0,0,0,0,11.9971550497866,0,0,0,0,0,0,0,61.9262753319357,0,0,6.84796806966618,0,0,0,26.025,0,0,0,7.03585858585859,1.97747747747748,0,0,0,0,0,0,0,12.1898550724638,4.72379032258065,0,0,0,0,0,4.5695564516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,0,0,10.9816176470588,15,0,0,0,0,0,0,0,0,0,0,0
22.8674812030075,0,0,0,0,0,0,0,0,-0.5,0,23.3421052631579,0,0,0,0,0,0,0,71.7793785310734,12.4782608695652,0,0,0,0,0,-25.6551724137931,0,0,0,0,7.95714285714286,22.5897435897436,0,0,0,0,0,0,0,43.6558441558442,0,21.0894736842105,0,0,0,0,0,0,0,36.4166666666667,0,0,32.8558673469388,4.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.98005698005698,0,0,0
31.0040322580645,0,0,0,0,0,0,0,0,-3.78387096774194,0,-3.17241379310345,0,0,0,0,0,0,0,12.4782608695652,58.2575757575758,0,0,0,0,0,10.1444444444444,0,0,0,0,0,-12.52,0,0,0,0,0,0,0,19.625,0,-5.25757575757576,0,0,0,0,0,0,0,0,0,0,15.8547008547009,18.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32083333333333,0,0,0
0,0,0,13.4807692307692,0,7.13817277250113,0,0,0,0,3.08248299319728,0,0,0,0,0,0,0,6.84796806966618,0,0,52.2836036036036,0,0,0,14.3521008403361,0,0,0,-1.33685880486515,9.54541062801932,0,0,0,0,0,0,0,6.88516865079365,14.9144927536232,0,1.90384615384615,0,0,0,-1.2048309178744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,2.86775362318841,1.2,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,3.24466571834993,0,9.87619047619048,0,0,0,3.66959064327485,0,0,0,0,14.7820512820513,12.1,0,0.278947368421053,0,0,0,0,0,17.9737179487179,2.06349206349206,0,0,0,6.75238095238095,0,0,0,0,0,0,0,5.13756613756614,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.5929694727105,16.4135008766803,0,2.85410628019324,0,0,0,10.7603658536585,0,0,0,0,12.7388591800357,11.3076923076923,0,1.60282258064516,0,0,0,0,0,2.06349206349206,62.071460877431,0,0,0,1.25326560232221,0,0,0,0,0,0,0,0.209756097560976,35.0892857142857,0,0,0,0,0,0,0,0,0,0,-18.6666666666667,0,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-6.5,0
0,0,0,0,0,0,-4.35685210312076,9.09701754385965,0,0,0,0,8.7683615819209,0,0,6.86681887366819,0,2.06255487269535,0,0,0,0,0,0,22.3626315789474,0,0,0,0,0,0,0,0,8.50022614201719,-0.174703004891684,0,0,0,0,0,0,0,0,-5.50289855072464,4.48701298701299,0,10,0,0.854545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38095238095238,11.0555555555556,0,0,0,0,0,8.20915032679738,0,0
0,0,0,5.11095305832148,0,11.6071428571429,0,0,0,0,3.61695906432749,0,0,0,0,0,0,0,26.025,0,0,14.3521008403361,0,0,0,54.4815078236131,0,0,0,-1.26129032258065,25.3406593406593,0,0,0,0,0,0,0,7.68649193548387,23.4232804232804,0,-0.948717948717949,0,0,0,-4.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
1.84873949579832,0,0,0,0,0,0,0,0,6.7816091954023,0,-19.9838709677419,0,0,0,0,0,0,0,-25.6551724137931,10.1444444444444,0,0,0,0,0,46.8108108108108,0,0,0,0,-17.1985294117647,14.9333333333333,0,0,0,0,0,0,0,-4,0,20.8571428571429,0,0,0,0,0,0,0,13.3333333333333,0,0,-12.7549857549858,-7.45098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61538461538461,0,0,0
0,-7.8520202020202,28.6712089447939,0,2.96443812233286,0,0,0,-9.84761904761905,0,0,0,0,7.94354838709677,-10.5,0,15.3981481481481,0,0,0,0,0,6.75238095238095,1.25326560232221,0,0,0,50.2746931618936,0,0,0,0,0,0,0,-5.58305647840532,-4,0,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.6422305764411,0,3.09322033898305,0,0,0,0,17.8571428571429,0,0,0,0,0,0,0,7.03585858585859,0,0,-1.33685880486515,0,0,0,-1.26129032258065,0,0,0,37.6076923076923,8.88264580369844,0,0,0,0,0,0,0,3.22851153039832,9.59246954595792,0,7.51818181818182,0,0,0,-0.225609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,13.4607843137255,4.75,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.2264808362369,0,1.21040974529347,0,0,0,0,8.35472370766488,0,0,0,0,0,0,0,1.97747747747748,0,0,9.54541062801932,0,0,0,25.3406593406593,0,0,0,8.88264580369844,34.6632653061224,0,0,0,0,0,0,0,8.31158536585366,3.29679802955665,0,0,0,0,0,4.54901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.73161764705882,1.25,0,0,0,0,0,0,0,0,0,0,0
13.1923076923077,0,0,0,0,0,0,0,0,22.3438735177866,0,11.78,0,0,0,0,0,0,0,7.95714285714286,0,0,0,0,0,0,-17.1985294117647,0,0,0,0,53.8134920634921,30.4,0,0,0,0,0,0,0,6.14393939393939,0,16.8928571428571,0,0,0,0,0,0,0,0,0,0,8.95,-15.8708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75641025641026,0,0,0
2.48245614035088,0,0,0,0,0,0,0,0,20.1966966966967,0,5.16904761904762,0,0,0,0,0,0,0,22.5897435897436,-12.52,0,0,0,0,0,14.9333333333333,0,0,0,0,30.4,59.7019230769231,0,0,0,0,0,0,0,-24.2857142857143,0,-10.2727272727273,0,0,0,0,0,0,0,0,0,0,17.2857142857143,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0
0,0,0,0,0,0,14.1333333333333,11.7071460877431,0,0,0,0,11.6423529411765,0,0,7.27331349206349,0,7.91864406779661,0,0,0,0,0,0,8.50022614201719,0,0,0,0,0,0,0,0,24.8860244233379,-5.37979797979798,0,0,0,0,0,0,0,0,4.16334440753045,10.0849673202614,0,-2.54285714285714,0,-1.19090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.75,4,0,0,0,0,0,9.49358974358974,0,0
0,0,0,0,0,0,9.40051020408163,2.0461215932914,0,0,0,0,-0.922448979591837,0,0,-6.66196078431373,0,-5.2854609929078,0,0,0,0,0,0,-0.174703004891684,0,0,0,0,0,0,0,0,-5.37979797979798,37.9902166317261,0,0,0,0,0,0,0,0,7.17849462365591,-10.0571428571429,0,-8.31318681318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.15,0,0,0,0,0,0,-6.46969696969697,0,0
0,4.63461538461539,4.88850174216028,0,14.1116666666667,0,0,0,-2.10344827586207,0,0,0,0,4.93538461538462,31.1666666666667,0,22.6078431372549,0,0,0,0,0,5.13756613756614,0.209756097560976,0,0,0,-5.58305647840532,0,0,0,0,0,0,0,54.4603864734299,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.02380952380952,0.688888888888889,0,10.8472222222222,0,0,0,0.486111111111111,0,0,0,0,-2.5,-10.6666666666667,0,6.80357142857143,0,0,0,0,0,15,35.0892857142857,0,0,0,-4,0,0,0,0,0,0,0,0,29.5378787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.54135338345865,0,12.1735827001753,0,0,0,0,-5.0609756097561,0,0,0,0,0,0,0,12.1898550724638,0,0,6.88516865079365,0,0,0,7.68649193548387,0,0,0,3.22851153039832,8.31158536585366,0,0,0,0,0,0,0,59.6074592074592,15.3427464008859,0,-1.23636363636364,0,0,0,24.2446657183499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,10.1797385620915,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-21.1404081632653,0,6.85200845665962,0,0,0,0,6.00793650793651,0,0,0,0,0,0,0,4.72379032258065,0,0,14.9144927536232,0,0,0,23.4232804232804,0,0,0,9.59246954595792,3.29679802955665,0,0,0,0,0,0,0,15.3427464008859,79.0534693877551,0,-1.04166666666667,0,0,0,-6.38546798029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6523076923077,0,0,0,0,0,0,0,0,-16.2055335968379,0,26.9310344827586,0,0,0,0,0,0,0,43.6558441558442,19.625,0,0,0,0,0,-4,0,0,0,0,6.14393939393939,-24.2857142857143,0,0,0,0,0,0,0,68.1945812807882,0,-0.366666666666667,0,0,0,0,0,0,0,26.6666666666667,0,0,4.2953216374269,-12.7610294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1666666666667,0,0,0
0,0,0,3.03205128205128,0,17.3653846153846,0,0,0,0,8.43333333333333,0,0,0,0,0,0,0,0,0,0,1.90384615384615,0,0,0,-0.948717948717949,0,0,0,7.51818181818182,0,0,0,0,0,0,0,0,-1.23636363636364,-1.04166666666667,0,21.6025641025641,0,0,0,-13.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0
-7.43447293447293,0,0,0,0,0,0,0,0,4.81385281385281,0,-0.315,0,0,0,0,0,0,0,21.0894736842105,-5.25757575757576,0,0,0,0,0,20.8571428571429,0,0,0,0,16.8928571428571,-10.2727272727273,0,0,0,0,0,0,0,-0.366666666666667,0,75.6190476190476,0,0,0,0,0,0,0,0,0,0,-1.1195652173913,15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13.980303030303,7.01304347826087,0,0,0,0,-0.295454545454545,0,0,-0.545983086680761,0,15.625641025641,0,0,0,0,0,0,-5.50289855072464,0,0,0,0,0,0,0,0,4.16334440753045,7.17849462365591,0,0,0,0,0,0,0,0,41.7512077294686,0,0,4.55555555555556,0,7.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-9.11111111111111,0,0,0,0,0,11.5714285714286,0,0
0,0,0,0,0,0,2.30769230769231,2.56060606060606,0,0,0,0,6.49673202614379,0,0,6.42105263157895,0,8.32163742690059,0,0,0,0,0,0,4.48701298701299,0,0,0,0,0,0,0,0,10.0849673202614,-10.0571428571429,0,0,0,0,0,0,0,0,0,28.2186147186147,0,-4,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,-7.77272727272727,0,0
0,0,0,13.5596153846154,0,22.0004625346901,0,0,0,0,5.42028985507246,0,0,0,0,0,0,0,4.5695564516129,0,0,-1.2048309178744,0,0,0,-4.45454545454545,0,0,0,-0.225609756097561,4.54901960784314,0,0,0,0,0,0,0,24.2446657183499,-6.38546798029557,0,-13.9285714285714,0,0,0,52.9718367346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11764705882353,2.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.97058823529412,10.0131578947368,0,0,0,0,-0.915032679738562,0,0,-0.660130718954248,0,4.79411764705882,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-2.54285714285714,-8.31318681318681,0,0,0,0,0,0,0,0,4.55555555555556,-4,0,23.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18.6666666666667,0,0
0,-4.83333333333333,-10.9166666666667,0,16,0,0,0,12,0,0,0,0,0,44.3333333333333,0,14.2,0,0,0,0,0,0,-18.6666666666667,0,0,0,-17.5,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
