"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Ian Kennedy",8000,"Min@KC 08:15PM ET",18.575,"KC","Min",16.87,16.6,19.653,14.9,17.6
"SP","Lance Lynn",7800,"Cin@StL 08:15PM ET",17.725,"StL","Cin",18.03,15.3,16.451,12.9,20.7
"SP","Tyler Skaggs",7700,"LAA@Tex 08:05PM ET",15.088,"LAA","Tex",12.82,14.8,15.904,11.8,18.85
"SP","Jharel Cotton",7300,"Oak@Hou 08:10PM ET",11.3,"Oak","Hou",13.98,13.8,13.198,13.1,5.15
"SP","Chase Anderson",7100,"Atl@Mil 08:10PM ET",21.1,"Mil","Atl",13.63,15.6,13.974,9.9,5.3
"SP","Charlie Morton",6900,"Oak@Hou 08:10PM ET",12.063,"Hou","Oak",15.54,15.1,17.002,10.9,31.55
"SP","Bartolo Colon",6600,"Atl@Mil 08:10PM ET",13.6,"Atl","Mil",13.58,13,16.262,10.8,2.05
"SP","Tim Adleman",6400,"Cin@StL 08:15PM ET",17.55,"Cin","StL",14.36,13.5,10.878,8,NA
"SP","Kyle Gibson",5700,"Min@KC 08:15PM ET",1.813,"Min","KC",11.76,12.4,13.423,10.2,3.2
"SP","Nick Martinez",5500,"LAA@Tex 08:05PM ET",16.75,"Tex","LAA",11.68,12.6,9.184,7.3,18.5
