"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Amir Garrett","Brian McCann","Marwin Gonzalez","Jose Altuve","Yunel Escobar","Andrelton Simmons","Mike Trout","George Springer","Josh Reddick"
"2","Clayton Kershaw","Chris Archer","Martin Maldonado","Albert Pujols","Danny Espinosa","Yunel Escobar","Allen Cordoba","Mike Trout","Josh Reddick","Chris Young"
"3","Clayton Kershaw","Amir Garrett","Nick Hundley","Buster Posey","Daniel Murphy","Eduardo Nunez","Brandon Crawford","Bryce Harper","Hunter Pence","Josh Reddick"
"4","Clayton Kershaw","Jhoulys Chacin","Welington Castillo","Chris Davis","Aaron Hill","Manny Machado","Allen Cordoba","Mark Trumbo","Adam Jones","Josh Reddick"
"5","Clayton Kershaw","Chris Archer","Martin Maldonado","Trey Mancini","Danny Espinosa","Yunel Escobar","Andrelton Simmons","Bryce Harper","Cameron Maybin","Corey Dickerson"
"6","Clayton Kershaw","Chris Archer","Russell Martin","Kendrys Morales","Aaron Hill","Yunel Escobar","Troy Tulowitzki","Jose Bautista","Josh Reddick","Ezequiel Carrera"
"7","Clayton Kershaw","Amir Garrett","Evan Gattis","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Allen Cordoba","Mike Trout","Bryce Harper","Adam Eaton"
"8","Clayton Kershaw","Chris Archer","Tucker Barnhart","Justin Smoak","Aaron Hill","Eugenio Suarez","Zack Cozart","Adam Duvall","Scott Schebler","Josh Reddick"
"9","Chris Archer","Tyler Anderson","Brian McCann","Marwin Gonzalez","Jose Altuve","Manny Machado","Brandon Crawford","Bryce Harper","George Springer","Josh Reddick"
"10","Clayton Kershaw","Chris Archer","Derek Norris","Logan Morrison","Aaron Hill","Manny Machado","Tim Beckham","Mike Trout","Corey Dickerson","Shane Peterson"
"11","Clayton Kershaw","Trevor Bauer","Evan Gattis","Lucas Duda","Neil Walker","Yunel Escobar","Asdrubal Cabrera","Yoenis Cespedes","Josh Reddick","Jay Bruce"
"12","Clayton Kershaw","Amir Garrett","Evan Gattis","Joey Votto","Jose Peraza","Eugenio Suarez","Andrelton Simmons","Adam Duvall","Billy Hamilton","Josh Reddick"
"13","Clayton Kershaw","Chris Archer","Austin Romine","Greg Bird","Aaron Hill","Chase Headley","Ronald Torreyes","Bryce Harper","Brett Gardner","Corey Dickerson"
"14","Clayton Kershaw","Chris Archer","Salvador Perez","Buster Posey","Whit Merrifield","Cheslor Cuthbert","Alcides Escobar","Billy Hamilton","Josh Reddick","Paulo Orlando"
"15","Clayton Kershaw","Chris Archer","Travis d'Arnaud","Lucas Duda","Neil Walker","Jose Reyes","Allen Cordoba","Josh Reddick","Jay Bruce","Corey Dickerson"
"16","Clayton Kershaw","Tyler Anderson","Martin Maldonado","Buster Posey","Danny Espinosa","Yunel Escobar","Brandon Crawford","Mike Trout","George Springer","Cameron Maybin"
