"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jameson Taillon","Jaime Garcia","Gary Sanchez","Mitch Moreland","Jonathan Villar","Manny Machado","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Jameson Taillon","Jaime Garcia","Gary Sanchez","Joe Mauer","Brian Dozier","Miguel Sano","Jorge Polanco","Aaron Judge","Mookie Betts","Robbie Grossman"
"Jameson Taillon","Jaime Garcia","Gary Sanchez","Joey Votto","Brian Dozier","Manny Machado","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Mitch Moreland","Brian Dozier","Miguel Sano","Jorge Polanco","Mookie Betts","Gregory Polanco","Byron Buxton"
"Jameson Taillon","Jaime Garcia","Russell Martin","Justin Smoak","Brian Dozier","Josh Donaldson","Troy Tulowitzki","Aaron Judge","Mookie Betts","Jose Bautista"
"Clayton Kershaw","Jaime Garcia","Christian Vazquez","Mitch Moreland","Brian Dozier","Ruben Tejada","Tyler Wade","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Russell Martin","TJ Rivera","Brian Dozier","Miguel Sano","Jorge Polanco","Andrew Benintendi","Robbie Grossman","Max Kepler"
"Jameson Taillon","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Brian Dozier","Miguel Sano","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jose Bautista"
"David Price","Jaime Garcia","Gary Sanchez","Justin Smoak","Jonathan Villar","Ronald Torreyes","Didi Gregorius","Aaron Judge","Mookie Betts","Brett Gardner"
"David Price","Jaime Garcia","Russell Martin","Hanley Ramirez","Scooter Gennett","Josh Donaldson","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Joe Mauer","Brian Dozier","Eduardo Escobar","Tim Beckham","Mookie Betts","Robbie Grossman","Byron Buxton"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Kendrys Morales","Ryan Goins","Miguel Sano","Troy Tulowitzki","Mookie Betts","Jose Bautista","Gregory Polanco"
"Chris Archer","Jaime Garcia","Russell Martin","Mitch Moreland","Dee Gordon","Miguel Sano","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Homer Bailey","Russell Martin","Hanley Ramirez","Brian Dozier","Manny Machado","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"David Price","Jaime Garcia","Christian Vazquez","Mitch Moreland","Dee Gordon","Justin Turner","Xander Bogaerts","Aaron Judge","Mookie Betts","Andrew Benintendi"
"Chris Archer","Jaime Garcia","Gary Sanchez","Joey Votto","Brian Dozier","Eduardo Escobar","Jorge Polanco","Andrew Benintendi","Robbie Grossman","Byron Buxton"
"Chris Archer","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Alen Hanson","Manny Machado","Didi Gregorius","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Mitch Moreland","Brian Dozier","Eduardo Escobar","Didi Gregorius","Jose Bautista","Robbie Grossman","Max Kepler"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","Joe Mauer","Brian Dozier","Miguel Sano","JT Riddle","Jose Bautista","Max Kepler","Byron Buxton"
"Clayton Kershaw","Homer Bailey","Gary Sanchez","Kendrys Morales","Brian Dozier","Eduardo Escobar","Jorge Polanco","Mookie Betts","Robbie Grossman","Max Kepler"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Kendrys Morales","Brian Dozier","Josh Donaldson","JT Riddle","Jose Bautista","Jackie Bradley","Ezequiel Carrera"
"Clayton Kershaw","Homer Bailey","Caleb Joseph","Mitch Moreland","Dee Gordon","Eduardo Escobar","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Dinelson Lamet","Jaime Garcia","Gary Sanchez","Hanley Ramirez","Brian Dozier","Deven Marrero","Xander Bogaerts","Aaron Judge","Mookie Betts","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Joe Mauer","Jonathan Villar","Miguel Sano","Didi Gregorius","Andrew Benintendi","Robbie Grossman","Byron Buxton"
"Chris Archer","Jaime Garcia","Chris Gimenez","Joe Mauer","Brian Dozier","Miguel Sano","Didi Gregorius","Mookie Betts","Jackie Bradley","Max Kepler"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Justin Smoak","Ryan Goins","Josh Donaldson","Didi Gregorius","Andrew Benintendi","Jose Bautista","Byron Buxton"
"Chris Archer","Jaime Garcia","Russell Martin","Kendrys Morales","Jonathan Villar","Josh Donaldson","Troy Tulowitzki","Andrew Benintendi","Jose Bautista","Billy Hamilton"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","Mitch Moreland","Alen Hanson","Deven Marrero","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Gregory Polanco"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Justin Smoak","Jonathan Villar","Manny Machado","Troy Tulowitzki","Jose Bautista","Ezequiel Carrera","Joey Rickard"
"Jameson Taillon","Jaime Garcia","Devin Mesoraco","Joey Votto","Scooter Gennett","Eugenio Suarez","Xander Bogaerts","Aaron Judge","Mookie Betts","Billy Hamilton"
"Clayton Kershaw","Jaime Garcia","Austin Romine","Kendrys Morales","Brian Dozier","Ronald Torreyes","Didi Gregorius","Brett Gardner","Andrew Benintendi","Jacoby Ellsbury"
"Clayton Kershaw","Jaime Garcia","Caleb Joseph","Justin Smoak","Jonathan Schoop","Manny Machado","Didi Gregorius","Mookie Betts","Mark Trumbo","Joey Rickard"
"Clayton Kershaw","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Jonathan Villar","Miguel Sano","Tzu-Wei Lin","Andrew Benintendi","Jackie Bradley","Gregory Polanco"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Joe Mauer","Brian Dozier","Manny Machado","Jorge Polanco","Jackie Bradley","Robbie Grossman","Joey Rickard"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","Mitch Moreland","Jonathan Villar","Ronald Torreyes","Tyler Wade","Brett Gardner","Jacoby Ellsbury","Gregory Polanco"
"Chris Archer","Jaime Garcia","Caleb Joseph","Mitch Moreland","Brian Dozier","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Curtis Granderson"
"Chris Archer","Jaime Garcia","Chris Gimenez","Justin Smoak","Brian Dozier","Miguel Sano","Jorge Polanco","Jose Bautista","Curtis Granderson","Robbie Grossman"
"Chris Archer","Homer Bailey","Christian Vazquez","Mitch Moreland","Brian Dozier","Manny Machado","Xander Bogaerts","Mookie Betts","Jose Bautista","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Yasmani Grandal","Justin Smoak","Brian Dozier","Eduardo Escobar","Jorge Polanco","Jackie Bradley","Max Kepler","Byron Buxton"
"Clayton Kershaw","Jaime Garcia","Austin Romine","Hanley Ramirez","Dee Gordon","Deven Marrero","Tim Beckham","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Homer Bailey","Chris Gimenez","Joe Mauer","Brian Dozier","Miguel Sano","Troy Tulowitzki","Mookie Betts","Jose Bautista","Robbie Grossman"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Mitch Moreland","Jose Peraza","Deven Marrero","Xander Bogaerts","Mookie Betts","Jackie Bradley","Byron Buxton"
"Jameson Taillon","Jaime Garcia","Gary Sanchez","Jesus Aguilar","Jonathan Villar","Travis Shaw","Didi Gregorius","Mookie Betts","Ryan Braun","Domingo Santana"
"Chris Archer","Jaime Garcia","Christian Vazquez","Mitch Moreland","Scooter Gennett","Eduardo Escobar","Xander Bogaerts","Andrew Benintendi","Jackie Bradley","Christian Yelich"
"Clayton Kershaw","Jaime Garcia","Russell Martin","TJ Rivera","Brian Dozier","Jose Reyes","Asdrubal Cabrera","Jay Bruce","Curtis Granderson","Christian Yelich"
"David Price","Jaime Garcia","Gary Sanchez","Logan Morrison","Jonathan Villar","Evan Longoria","Tim Beckham","Mookie Betts","Corey Dickerson","Steven Souza"
"Clayton Kershaw","Homer Bailey","Russell Martin","Joe Mauer","Brian Dozier","Miguel Sano","Jorge Polanco","Aaron Judge","Curtis Granderson","Byron Buxton"
"Chris Archer","Homer Bailey","Gary Sanchez","Kendrys Morales","Brian Dozier","Ronald Torreyes","Didi Gregorius","Aaron Judge","Mookie Betts","Jacoby Ellsbury"
"Clayton Kershaw","Homer Bailey","Christian Vazquez","Hanley Ramirez","Alen Hanson","Josh Donaldson","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Gregory Polanco"
"Chris Archer","Jaime Garcia","Austin Romine","Mitch Moreland","Brian Dozier","Ronald Torreyes","Tyler Wade","Aaron Judge","Mookie Betts","Brett Gardner"
"Clayton Kershaw","Homer Bailey","Christian Vazquez","Mitch Moreland","Scooter Gennett","Miguel Sano","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Jose Bautista"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","TJ Rivera","Dee Gordon","Ronald Torreyes","Didi Gregorius","Aaron Judge","Jacoby Ellsbury","Shane Peterson"
"Clayton Kershaw","Homer Bailey","Russell Martin","Mitch Moreland","Brian Dozier","Josh Donaldson","Troy Tulowitzki","Andrew Benintendi","Jose Bautista","Kevin Pillar"
"Chris Archer","Jaime Garcia","Gary Sanchez","Kendrys Morales","Ryan Goins","Josh Donaldson","Didi Gregorius","Mookie Betts","Jose Bautista","Ezequiel Carrera"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","John Jaso","Brian Dozier","Miguel Sano","Jordy Mercer","Andrew McCutchen","Adam Frazier","Gregory Polanco"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Joe Mauer","Jose Peraza","Eduardo Escobar","Jorge Polanco","Mookie Betts","Andrew Benintendi","Max Kepler"
"Clayton Kershaw","Jaime Garcia","Devin Mesoraco","Joey Votto","Jose Peraza","Eugenio Suarez","Didi Gregorius","Andrew Benintendi","Billy Hamilton","Gregory Polanco"
"Clayton Kershaw","Jaime Garcia","Christian Vazquez","Josh Bell","Scooter Gennett","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Shane Peterson"
"Clayton Kershaw","Homer Bailey","Russell Martin","Justin Smoak","Scooter Gennett","Josh Donaldson","Troy Tulowitzki","Mookie Betts","Jackie Bradley","Ezequiel Carrera"
"Clayton Kershaw","Jameson Taillon","Austin Romine","Kendrys Morales","Brian Dozier","Miguel Sano","Jorge Polanco","Jose Bautista","Robbie Grossman","Byron Buxton"
"David Price","Jaime Garcia","Gary Sanchez","Joey Votto","Scooter Gennett","Eugenio Suarez","Asdrubal Cabrera","Adam Duvall","Andrew Benintendi","Billy Hamilton"
"Clayton Kershaw","Jaime Garcia","Caleb Joseph","Trey Mancini","Brian Dozier","Manny Machado","Tim Beckham","Andrew Benintendi","Adam Jones","Mark Trumbo"
"Chris Archer","Jaime Garcia","Gary Sanchez","Hanley Ramirez","Alen Hanson","Ronald Torreyes","Tyler Wade","Aaron Judge","Andrew Benintendi","Jacoby Ellsbury"
"Chris Archer","Jameson Taillon","Russell Martin","Justin Smoak","Brian Dozier","Miguel Sano","Jorge Polanco","Mookie Betts","Max Kepler","Byron Buxton"
"Clayton Kershaw","Jaime Garcia","JT Realmuto","Mitch Moreland","Dee Gordon","Martin Prado","JT Riddle","Mookie Betts","Andrew Benintendi","Christian Yelich"
"David Price","Jameson Taillon","Christian Vazquez","Joey Votto","Alen Hanson","Travis Shaw","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Devin Mesoraco","Joey Votto","Scooter Gennett","Ruben Tejada","Tim Beckham","Adam Duvall","Jackie Bradley","Billy Hamilton"
"Chris Archer","Jaime Garcia","Russell Martin","Joe Mauer","Brian Dozier","Eduardo Escobar","Jorge Polanco","Aaron Judge","Christian Yelich","Max Kepler"
"Clayton Kershaw","Homer Bailey","Chris Gimenez","Joey Votto","Brian Dozier","Miguel Sano","Jorge Polanco","Corey Dickerson","Jackie Bradley","Max Kepler"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","TJ Rivera","Matt Reynolds","Jose Reyes","Didi Gregorius","Yoenis Cespedes","Andrew Benintendi","Curtis Granderson"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","Justin Smoak","Ryan Goins","Josh Donaldson","Troy Tulowitzki","Curtis Granderson","Ezequiel Carrera","Gregory Polanco"
"Chris Archer","Homer Bailey","Gary Sanchez","Joe Mauer","Brian Dozier","Miguel Sano","Xander Bogaerts","Andrew Benintendi","Robbie Grossman","Max Kepler"
"Clayton Kershaw","Homer Bailey","Gary Sanchez","TJ Rivera","Brian Dozier","Ronald Torreyes","Tyler Wade","Aaron Judge","Brett Gardner","Jose Bautista"
"Chris Archer","Homer Bailey","Gary Sanchez","Hanley Ramirez","Jose Pirela","Jose Reyes","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jackie Bradley"
"Clayton Kershaw","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Ryan Goins","Ronald Torreyes","Xander Bogaerts","Mookie Betts","Jackie Bradley","Joey Rickard"
"David Price","Jaime Garcia","Manny Pina","Mitch Moreland","Jonathan Villar","Travis Shaw","Orlando Arcia","Aaron Judge","Mookie Betts","Domingo Santana"
"Clayton Kershaw","Jaime Garcia","Chris Gimenez","Kendrys Morales","Dee Gordon","Eduardo Escobar","Jorge Polanco","Aaron Judge","Robbie Grossman","Byron Buxton"
"Clayton Kershaw","Homer Bailey","Gary Sanchez","Mitch Moreland","Alen Hanson","Ruben Tejada","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"David Price","Jaime Garcia","Gary Sanchez","Kendrys Morales","Scooter Gennett","Josh Donaldson","Troy Tulowitzki","Aaron Judge","Jose Bautista","Kevin Pillar"
"Clayton Kershaw","Jaime Garcia","Russell Martin","Kendrys Morales","Dee Gordon","Josh Donaldson","Troy Tulowitzki","Kevin Pillar","Robbie Grossman","Christian Yelich"
"Chris Archer","Jaime Garcia","Gary Sanchez","Joe Mauer","Scooter Gennett","Ronald Torreyes","Didi Gregorius","Brett Gardner","Jose Bautista","Jacoby Ellsbury"
"Clayton Kershaw","Jaime Garcia","Austin Romine","TJ Rivera","Alen Hanson","Miguel Sano","Tyler Wade","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Chris Archer","Jaime Garcia","Gary Sanchez","TJ Rivera","Matt Reynolds","Manny Machado","Asdrubal Cabrera","Mookie Betts","Jay Bruce","Curtis Granderson"
"Chris Archer","Jaime Garcia","Russell Martin","Justin Smoak","Dee Gordon","Josh Donaldson","Xander Bogaerts","Jose Bautista","Robbie Grossman","Ezequiel Carrera"
"Clayton Kershaw","Jaime Garcia","Gary Sanchez","Justin Bour","Dee Gordon","Manny Machado","JT Riddle","Giancarlo Stanton","Christian Yelich","Gregory Polanco"
"Jimmy Nelson","Jaime Garcia","Christian Vazquez","Mitch Moreland","Alen Hanson","Miguel Sano","Xander Bogaerts","Mookie Betts","Corey Dickerson","Jackie Bradley"
"Chris Archer","Jaime Garcia","Devin Mesoraco","Joey Votto","Jose Peraza","Manny Machado","Troy Tulowitzki","Mookie Betts","Adam Duvall","Billy Hamilton"
"Chris Archer","Jaime Garcia","Russell Martin","Justin Smoak","Brian Dozier","Miguel Sano","Troy Tulowitzki","Andrew Benintendi","Kevin Pillar","Ezequiel Carrera"
"Clayton Kershaw","Jameson Taillon","Chris Gimenez","Josh Bell","Brian Dozier","Eduardo Escobar","Jorge Polanco","Andrew Benintendi","Robbie Grossman","Gregory Polanco"
"Clayton Kershaw","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Brian Dozier","Deven Marrero","Tzu-Wei Lin","Mookie Betts","Brett Gardner","Christian Yelich"
"Chris Archer","Jaime Garcia","Christian Vazquez","Joey Votto","Dee Gordon","Deven Marrero","Xander Bogaerts","Mookie Betts","Jackie Bradley","Robbie Grossman"
"Clayton Kershaw","Jameson Taillon","Caleb Joseph","Joe Mauer","Brian Dozier","Miguel Sano","Didi Gregorius","Robbie Grossman","Christian Yelich","Max Kepler"
"Chris Archer","Jaime Garcia","Devin Mesoraco","Hanley Ramirez","Jonathan Villar","Deven Marrero","Xander Bogaerts","Andrew Benintendi","Jose Bautista","Jackie Bradley"
"David Price","Jaime Garcia","Gary Sanchez","Cody Bellinger","Dee Gordon","Josh Donaldson","Tyler Wade","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Clayton Kershaw","Jaime Garcia","Jesus Sucre","Logan Morrison","Brian Dozier","Manny Machado","Adeiny Hechavarria","Mookie Betts","Steven Souza","Shane Peterson"
"Jameson Taillon","Jaime Garcia","Gary Sanchez","Chase Utley","Brian Dozier","Justin Turner","Corey Seager","Mookie Betts","Joc Pederson","Yasiel Puig"
