"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Stephen Strasburg","Michael Fulmer","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Nicholas Castellanos","Corey Seager","Giancarlo Stanton","Lorenzo Cain","Denard Span"
"Clayton Kershaw","German Marquez","Yasmani Grandal","Matt Adams","Brandon Phillips","Nicholas Castellanos","Corey Seager","Matt Kemp","Nick Markakis","Denard Span"
"Clayton Kershaw","Michael Pineda","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Maikel Franco","Corey Seager","Andrew Benintendi","Denard Span","Kole Calhoun"
"Clayton Kershaw","Michael Pineda","Yasmani Grandal","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Giancarlo Stanton","Lorenzo Cain","Denard Span"
"Clayton Kershaw","German Marquez","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Manny Machado","Corey Seager","Nick Markakis","Lorenzo Cain","Seth Smith"
"Stephen Strasburg","Michael Fulmer","Yasmani Grandal","Chris Davis","Jonathan Schoop","Manny Machado","Corey Seager","Mark Trumbo","Denard Span","Seth Smith"
"Stephen Strasburg","Michael Fulmer","Salvador Perez","Eric Hosmer","Brandon Phillips","Mike Moustakas","Corey Seager","Andrew Benintendi","Lorenzo Cain","Denard Span"
"Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Eric Hosmer","Joe Panik","Mike Moustakas","Alcides Escobar","Giancarlo Stanton","Lorenzo Cain","Denard Span"
"Stephen Strasburg","Michael Fulmer","Yasmani Grandal","Miguel Cabrera","Brandon Phillips","Nicholas Castellanos","Brandon Crawford","Matt Kemp","Ender Inciarte","Nick Markakis"
"Michael Pineda","Michael Fulmer","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Manny Machado","Corey Seager","Mookie Betts","Matt Kemp","Justin Upton"
"Stephen Strasburg","Michael Fulmer","Yasmani Grandal","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Billy Hamilton","Andrew Benintendi","Justin Upton"
"Stephen Strasburg","German Marquez","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Eduardo Nunez","Corey Seager","Billy Hamilton","Justin Upton","Kole Calhoun"
"Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Tommy Joseph","Brandon Phillips","Maikel Franco","Corey Seager","Aaron Altherr","Howie Kendrick","Denard Span"
"Clayton Kershaw","German Marquez","Salvador Perez","Eric Hosmer","Brandon Phillips","Maikel Franco","Corey Seager","Giancarlo Stanton","Jorge Bonifacio","Lorenzo Cain"
"Clayton Kershaw","Rick Porcello","Yasmani Grandal","Adrian Gonzalez","Logan Forsythe","Nicholas Castellanos","Corey Seager","Ender Inciarte","Justin Upton","Mikie Mahtook"
"Clayton Kershaw","German Marquez","Yasmani Grandal","Miguel Cabrera","Brandon Phillips","Manny Machado","Alcides Escobar","Adam Jones","Mark Trumbo","Seth Smith"
"Stephen Strasburg","Michael Fulmer","Salvador Perez","Matt Adams","Brandon Phillips","Manny Machado","Corey Seager","Matt Kemp","Nick Markakis","Kole Calhoun"
"Clayton Kershaw","Stephen Strasburg","Yasmani Grandal","Adrian Gonzalez","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Seth Smith","Mikie Mahtook","Kole Calhoun"
"Clayton Kershaw","Michael Fulmer","Caleb Joseph","Miguel Cabrera","Joe Panik","Manny Machado","Corey Seager","Adam Jones","Denard Span","Seth Smith"
"Stephen Strasburg","Michael Pineda","Yasmani Grandal","Matt Adams","Brandon Phillips","Maikel Franco","Allen Cordoba","Giancarlo Stanton","Matt Kemp","Nick Markakis"
