"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5300,"BOS@OAK 09:35PM ET",10.027,"BOS","OAK",8.91,9.3,9.45,NA,"1","1",5
"1B","Paul Goldschmidt",5200,"ARI@SD 10:10PM ET",11.429,"ARI","SD",10.63,9.4,10.34,NA,"3","3",11
"OF","AJ Pollock",4700,"ARI@SD 10:10PM ET",9.135,"ARI","SD",NA,0,NA,NA,"x","x",NA
"3B","Jake Lamb",4700,"ARI@SD 10:10PM ET",9.737,"ARI","SD",10.65,7.6,8.41,NA,"4","4",36
"SS","Corey Seager",4500,"MIA@LAD 10:10PM ET",8.405,"LAD","MIA",7.42,7.3,8.93,NA,"2","2",14
"1B/OF","Cody Bellinger",4500,"MIA@LAD 10:10PM ET",10.478,"LAD","MIA",6.32,6.7,6.46,NA,"x","7",16
"OF","Giancarlo Stanton",4400,"MIA@LAD 10:10PM ET",8.675,"MIA","LAD",8.16,9,7.77,NA,"5","4",0
"1B","Wil Myers",4400,"ARI@SD 10:10PM ET",9.326,"SD","ARI",8.1,8.3,8.4,NA,"3","3",0
"SS","Xander Bogaerts",4300,"BOS@OAK 09:35PM ET",8.222,"BOS","OAK",7.58,7.3,7.97,NA,"3","3",9
"1B/OF","Hanley Ramirez",4200,"BOS@OAK 09:35PM ET",6.875,"BOS","OAK",7.01,7.4,7.52,NA,"5","5",3
"OF","Nelson Cruz",4200,"CWS@SEA 10:10PM ET",9.119,"SEA","CWS",9.42,8,9.22,NA,"3","3",0
"2B","Robinson Cano",4100,"CWS@SEA 10:10PM ET",8.889,"SEA","CWS",NA,0,NA,NA,"x","x",NA
"SS","Jean Segura",4100,"CWS@SEA 10:10PM ET",10.667,"SEA","CWS",6.6,7,8.66,NA,"1","1",0
"OF","Christian Yelich",4100,"MIA@LAD 10:10PM ET",8.026,"MIA","LAD",5.86,6.5,7.21,NA,"3","2",0
"OF/SS","Chris Owings",4100,"ARI@SD 10:10PM ET",8.325,"ARI","SD",7.29,6.3,6.84,NA,"7","7",15
"1B","Jose Abreu",4000,"CWS@SEA 10:10PM ET",7.737,"CWS","SEA",8.71,6.8,8.18,NA,"4","3",20
"2B","Dee Gordon",4000,"MIA@LAD 10:10PM ET",6.949,"MIA","LAD",5.99,6.8,7.47,NA,"1","1",8
"OF","Yasmany Tomas",4000,"ARI@SD 10:10PM ET",8.028,"ARI","SD",8.29,7,7.7,NA,"5","5",7
"2B","Dustin Pedroia",3900,"BOS@OAK 09:35PM ET",6.639,"BOS","OAK",7.33,6.9,7.58,NA,"2","2",3
"OF","Andrew Benintendi",3900,"BOS@OAK 09:35PM ET",8.368,"BOS","OAK",8.71,7.8,7.93,NA,"4","4",10
"OF","Yasiel Puig",3900,"MIA@LAD 10:10PM ET",7.976,"LAD","MIA",7.33,7.4,8.57,NA,"8","6",4
"3B","Kyle Seager",3800,"CWS@SEA 10:10PM ET",6.667,"SEA","CWS",5.7,6.5,7.91,NA,"4","4",0
"2B/3B","Logan Forsythe",3800,"MIA@LAD 10:10PM ET",5.4,"LAD","MIA",NA,0,NA,NA,"x","x",NA
"1B","Justin Bour",3800,"MIA@LAD 10:10PM ET",7.45,"MIA","LAD",4.99,6,6.34,NA,"x","5",14
"OF","Joc Pederson",3800,"MIA@LAD 10:10PM ET",5.438,"LAD","MIA",NA,0,1.82,NA,"x","x",NA
"OF","Jackie Bradley",3700,"BOS@OAK 09:35PM ET",6.2,"BOS","OAK",6.68,6.4,6.1,NA,"8","7",2
"OF","Melky Cabrera",3700,"CWS@SEA 10:10PM ET",5.861,"CWS","SEA",8.03,5.9,7.42,NA,"3","2",7
"3B","Todd Frazier",3700,"CWS@SEA 10:10PM ET",6.394,"CWS","SEA",8.95,6.6,7.47,NA,"6","5",0
"3B","Justin Turner",3700,"MIA@LAD 10:10PM ET",8.35,"LAD","MIA",NA,NA,NA,NA,"3","x",NA
"C","Yasmani Grandal",3700,"MIA@LAD 10:10PM ET",6.568,"LAD","MIA",7.12,0,1.84,NA,"x","x",NA
"OF","Marcell Ozuna",3700,"MIA@LAD 10:10PM ET",9,"MIA","LAD",7.39,7.4,6.74,NA,"4","3",6
"2B","Chris Taylor",3700,"MIA@LAD 10:10PM ET",7.333,"LAD","MIA",NA,8,6.86,NA,"1","1",22
"OF","David Peralta",3700,"ARI@SD 10:10PM ET",7.382,"ARI","SD",10.25,7.8,8.63,NA,"2","2",21
"2B","Brandon Drury",3700,"ARI@SD 10:10PM ET",6.811,"ARI","SD",7.47,6.3,6.74,NA,"6","6",19
"OF","Avisail Garcia",3600,"CWS@SEA 10:10PM ET",9.158,"CWS","SEA",7.81,6.3,6.37,NA,"5","4",0
"3B","Ryan Schimpf",3600,"ARI@SD 10:10PM ET",6.103,"SD","ARI",6.15,6.7,7.3,NA,"5","6",9
"1B","Yonder Alonso",3500,"BOS@OAK 09:35PM ET",8.474,"OAK","BOS",NA,NA,NA,NA,"5","x",NA
"OF","Ben Gamel",3500,"CWS@SEA 10:10PM ET",9.048,"SEA","CWS",NA,5.2,6.54,NA,"7","7",2
"SS","Tim Anderson",3500,"CWS@SEA 10:10PM ET",6.813,"CWS","SEA",NA,5.4,7.73,NA,"8","1",0
"2B/3B","Yoan Moncada",3500,"CWS@SEA 10:10PM ET",0,"CWS","SEA",NA,0,NA,NA,"x","x",NA
"1B","Adrian Gonzalez",3500,"MIA@LAD 10:10PM ET",4.548,"LAD","MIA",NA,NA,NA,NA,"6","x",NA
"2B","Chase Utley",3500,"MIA@LAD 10:10PM ET",4.147,"LAD","MIA",5.4,0,1.49,NA,"x","x",NA
"OF","Franklin Gutierrez",3500,"MIA@LAD 10:10PM ET",3.941,"LAD","MIA",7.17,6.3,7.5,NA,"4","3",0
"2B","Yangervis Solarte",3500,"ARI@SD 10:10PM ET",6.07,"SD","ARI",6.51,6.3,7.08,NA,"4","4",0
"OF","Khris Davis",3400,"BOS@OAK 09:35PM ET",8.051,"OAK","BOS",6.11,6.7,7.05,NA,"3","4",7
"OF","Mitch Haniger",3400,"CWS@SEA 10:10PM ET",11.429,"SEA","CWS",NA,0,NA,NA,"x","x",NA
"1B/SS","Taylor Motter",3400,"CWS@SEA 10:10PM ET",6.571,"SEA","CWS",5.18,6.2,7.05,NA,"6","6",0
"OF","Rey Fuentes",3400,"ARI@SD 10:10PM ET",4.333,"ARI","SD",NA,0,NA,NA,"x","x",NA
"OF","Manuel Margot",3400,"ARI@SD 10:10PM ET",7.143,"SD","ARI",6.95,7.3,7.59,NA,"1","1",3
"1B","Mitch Moreland",3300,"BOS@OAK 09:35PM ET",7.075,"BOS","OAK",7.3,6.4,6.47,NA,"6","6",16
"2B","Tyler Saladino",3300,"CWS@SEA 10:10PM ET",5.393,"CWS","SEA",6.5,0,7.29,NA,"x","x",NA
"C","JT Realmuto",3300,"MIA@LAD 10:10PM ET",6.857,"MIA","LAD",6.25,6.5,5.65,NA,"2","6",9
"OF","Jeremy Hazelbaker",3300,"ARI@SD 10:10PM ET",2.952,"ARI","SD",NA,0,NA,NA,"x","x",NA
"OF","Alex Dickerson",3300,"ARI@SD 10:10PM ET",0,"SD","ARI",NA,0,NA,NA,"x","x",NA
"OF","Hunter Renfroe",3300,"ARI@SD 10:10PM ET",6.238,"SD","ARI",5.65,5.8,6.03,NA,"8","5",0
"SS","Nick Ahmed",3300,"ARI@SD 10:10PM ET",5.667,"ARI","SD",6.01,0,1.61,NA,"x","x",NA
"OF","Rajai Davis",3200,"BOS@OAK 09:35PM ET",6.067,"OAK","BOS",4.86,7,6.78,NA,"1","1",5
"3B","Pablo Sandoval",3200,"BOS@OAK 09:35PM ET",6.235,"BOS","OAK",NA,0,NA,NA,"x","x",NA
"1B","Danny Valencia",3200,"CWS@SEA 10:10PM ET",6.105,"SEA","CWS",5.75,6.5,7.21,NA,"5","5",12
"3B","Martin Prado",3200,"MIA@LAD 10:10PM ET",6.588,"MIA","LAD",NA,0,NA,NA,"x","x",NA
"OF","Trayce Thompson",3200,"MIA@LAD 10:10PM ET",0,"LAD","MIA",NA,0,NA,NA,"x","x",NA
"C/OF","Chris Herrmann",3200,"ARI@SD 10:10PM ET",3.233,"ARI","SD",NA,NA,NA,NA,"8","x",NA
"3B/OF","Cory Spangenberg",3200,"ARI@SD 10:10PM ET",5.8,"SD","ARI",6.31,6.6,7.02,NA,"2","2",2
"3B","Trevor Plouffe",3100,"BOS@OAK 09:35PM ET",5.925,"OAK","BOS",4.2,5.5,5.26,NA,"6","5",3
"OF","Leonys Martin",3100,"CWS@SEA 10:10PM ET",3.867,"SEA","CWS",NA,0,NA,NA,"x","x",NA
"OF","Andrew Toles",3100,"MIA@LAD 10:10PM ET",6.094,"LAD","MIA",NA,0,NA,NA,"x","x",NA
"C","Austin Barnes",3100,"MIA@LAD 10:10PM ET",6.333,"LAD","MIA",5.8,6.7,6.59,NA,"7","5",6
"OF","Socrates Brito",3100,"ARI@SD 10:10PM ET",0,"ARI","SD",NA,0,NA,NA,"x","x",NA
"2B/OF","Brock Holt",3000,"BOS@OAK 09:35PM ET",3.333,"BOS","OAK",NA,0,NA,NA,"x","x",NA
"SS","Marcus Semien",3000,"BOS@OAK 09:35PM ET",6.909,"OAK","BOS",NA,0,NA,NA,"x","x",NA
"1B/3B","Ryon Healy",3000,"BOS@OAK 09:35PM ET",6.55,"OAK","BOS",5.4,6,6.3,NA,"4","6",5
"3B/OF","Rob Segedin",3000,"MIA@LAD 10:10PM ET",2.5,"LAD","MIA",NA,0,NA,NA,"x","x",NA
"OF","Gregor Blanco",3000,"ARI@SD 10:10PM ET",4.111,"ARI","SD",6.94,7.4,1.78,NA,"1","1",14
"OF","Travis Jankowski",3000,"ARI@SD 10:10PM ET",3.765,"SD","ARI",NA,0,NA,NA,"x","x",NA
"OF","Matt Joyce",2900,"BOS@OAK 09:35PM ET",5.622,"OAK","BOS",NA,NA,NA,NA,"9","x",NA
"C","Christian Vazquez",2900,"BOS@OAK 09:35PM ET",5.3,"BOS","OAK",NA,NA,NA,NA,"7","x",NA
"OF","Jarrod Dyson",2900,"CWS@SEA 10:10PM ET",7.256,"SEA","CWS",5.88,5.6,6.62,NA,"9","9",0
"3B","Matt Davidson",2900,"CWS@SEA 10:10PM ET",7,"CWS","SEA",6.33,5.3,6.14,NA,"7","6",3
"OF","Charlie Tilson",2900,"CWS@SEA 10:10PM ET",0,"CWS","SEA",NA,0,NA,NA,"x","x",NA
"OF","Andre Ethier",2900,"MIA@LAD 10:10PM ET",0,"LAD","MIA",NA,0,NA,NA,"x","x",NA
