"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Dan Straily","Rafael Montero","Gary Sanchez","Anthony Rizzo","Brian Dozier","Manny Machado","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Dan Straily","Rafael Montero","Gary Sanchez","Logan Morrison","Brian Dozier","Evan Longoria","Tim Beckham","Aaron Judge","Corey Dickerson","Steven Souza"
"Jeff Samardzija","Rafael Montero","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Jorge Polanco","Aaron Judge","Christian Yelich","Jon Jay"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Anthony Rizzo","Jonathan Schoop","Evan Longoria","Tyler Wade","Aaron Judge","Brett Gardner","Clint Frazier"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Anthony Rizzo","Jonathan Schoop","Manny Machado","Elvis Andrus","Adam Jones","Seth Smith","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Jonathan Lucroy","Mike Napoli","Brian Dozier","Adrian Beltre","Elvis Andrus","Aaron Judge","Carlos Gomez","Christian Yelich"
"Jeff Samardzija","Rafael Montero","JT Realmuto","Justin Bour","Brian Dozier","Evan Longoria","Elvis Andrus","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Jake Arrieta","Rafael Montero","Brian McCann","Anthony Rizzo","Jose Altuve","Manny Machado","Carlos Correa","George Springer","Josh Reddick","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Willson Contreras","Logan Morrison","Jonathan Schoop","Evan Longoria","Elvis Andrus","Corey Dickerson","Steven Souza","Mallex Smith"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Justin Bour","Joe Panik","Chase Headley","Didi Gregorius","Aaron Judge","Jacoby Ellsbury","Christian Yelich"
"Dan Straily","Rafael Montero","Gary Sanchez","Anthony Rizzo","Brian Dozier","Adrian Beltre","Elvis Andrus","Carlos Gomez","Shin-Soo Choo","Delino DeShields"
"Jake Arrieta","Rafael Montero","Gary Sanchez","Eric Thames","Joe Panik","Kris Bryant","Didi Gregorius","Aaron Judge","Brett Gardner","Clint Frazier"
"Dan Straily","Rafael Montero","Brian McCann","Justin Bour","Jose Altuve","Evan Longoria","Carlos Correa","Aaron Judge","Josh Reddick","Carlos Beltran"
"Dan Straily","Rafael Montero","Gary Sanchez","Lucas Duda","Brian Dozier","Evan Longoria","Asdrubal Cabrera","Jay Bruce","Yoenis Cespedes","Brandon Nimmo"
"Dan Straily","Jake Arrieta","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Freddy Galvis","Mookie Betts","Corey Dickerson","Jon Jay"
"Dan Straily","Rafael Montero","Gary Sanchez","Justin Bour","Jonathan Schoop","Martin Prado","Carlos Correa","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Jesus Sucre","Anthony Rizzo","Brian Dozier","Evan Longoria","Carlos Correa","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Jake Arrieta","Rafael Montero","Gary Sanchez","Logan Morrison","Jose Altuve","Evan Longoria","Asdrubal Cabrera","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Dan Straily","Rafael Montero","Willson Contreras","Trey Mancini","Jonathan Schoop","Manny Machado","Carlos Correa","Aaron Judge","Adam Jones","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Jason Castro","Joe Mauer","Brian Dozier","Miguel Sano","Asdrubal Cabrera","Aaron Judge","Corey Dickerson","Robbie Grossman"
"Jeff Samardzija","Rafael Montero","Jason Castro","Anthony Rizzo","Brian Dozier","Evan Longoria","Jorge Polanco","Aaron Judge","Eddie Rosario","Byron Buxton"
"Jeff Samardzija","Rafael Montero","Gary Sanchez","Eric Thames","Eric Sogard","Hernan Perez","Asdrubal Cabrera","Ryan Braun","Domingo Santana","Christian Yelich"
"Jeff Samardzija","Rafael Montero","JT Realmuto","Logan Morrison","Taylor Featherston","Evan Longoria","Tim Beckham","Josh Reddick","Steven Souza","Christian Yelich"
"Jeff Samardzija","Kevin Gausman","Gary Sanchez","Justin Bour","Brian Dozier","Josh Donaldson","Didi Gregorius","Aaron Judge","Brett Gardner","Clint Frazier"
"Dan Straily","Rafael Montero","Gary Sanchez","Chris Carter","Jose Altuve","Adrian Beltre","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"Dan Straily","Rafael Montero","Gary Sanchez","Chris Carter","Jonathan Schoop","Chase Headley","Didi Gregorius","Corey Dickerson","Josh Reddick","Jacoby Ellsbury"
"Jeff Samardzija","Rafael Montero","Brian McCann","Marwin Gonzalez","Jose Altuve","Josh Donaldson","Carlos Correa","Corey Dickerson","Christian Yelich","Carlos Beltran"
"Dan Straily","Rafael Montero","Willson Contreras","Chris Carter","Brian Dozier","Kris Bryant","Tyler Wade","Aaron Judge","Brett Gardner","Clint Frazier"
"Dan Straily","Rafael Montero","Gary Sanchez","Anthony Rizzo","Dustin Pedroia","Deven Marrero","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Christian Yelich"
"Jeff Samardzija","Tim Adleman","Gary Sanchez","Eric Thames","Whit Merrifield","Evan Longoria","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
