P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Danny Salazar,JT Realmuto,Josh Bell,Josh Harrison,David Freese,Corey Seager,Andrew McCutchen,Starling Marte,Christian Yelich
Chris Archer,Danny Salazar,Francisco Cervelli,John Jaso,Josh Harrison,Mike Moustakas,Marcus Semien,Giancarlo Stanton,Andrew McCutchen,Starling Marte
Danny Salazar,Sean Manaea,Evan Gattis,Josh Bell,Josh Harrison,Nolan Arenado,Jordy Mercer,Charlie Blackmon,Andrew McCutchen,Starling Marte
Chris Archer,Danny Salazar,Francisco Cervelli,Ryan Zimmerman,Josh Harrison,David Freese,Jordy Mercer,Charlie Blackmon,Starling Marte,Carlos Gonzalez
David Price,Robert Stephenson,Francisco Cervelli,Josh Bell,Josh Harrison,Mike Moustakas,Corey Seager,Andrew McCutchen,Starling Marte,Josh Reddick
Chris Archer,Robert Stephenson,Evan Gattis,John Jaso,Josh Harrison,David Freese,Zack Cozart,Charlie Blackmon,Andrew McCutchen,Starling Marte
Masahiro Tanaka,Danny Salazar,Matt Wieters,Josh Bell,Jose Altuve,David Freese,Jordy Mercer,Giancarlo Stanton,Andrew McCutchen,Starling Marte
Masahiro Tanaka,Sean Manaea,Francisco Cervelli,Ryan Zimmerman,Josh Harrison,David Freese,Corey Seager,Giancarlo Stanton,Andrew McCutchen,Starling Marte
David Price,Danny Salazar,JT Realmuto,John Jaso,Josh Harrison,David Freese,Jordy Mercer,Giancarlo Stanton,Starling Marte,David Peralta
David Price,Danny Salazar,Francisco Cervelli,John Jaso,Wilmer Difo,David Freese,Corey Seager,Andrew McCutchen,Starling Marte,Carlos Gonzalez
Chris Archer,Sean Manaea,Francisco Cervelli,Eric Hosmer,Josh Harrison,Manny Machado,Jordy Mercer,Andrew McCutchen,Starling Marte,Christian Yelich
Masahiro Tanaka,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,Anthony Rendon,Zack Cozart,Andrew McCutchen,Starling Marte,Carlos Gonzalez
Chris Archer,Danny Salazar,Francisco Cervelli,Josh Bell,Dee Gordon,Maikel Franco,Jordy Mercer,Andrew McCutchen,Starling Marte,Josh Reddick
David Price,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,Matt Chapman,Jordy Mercer,Giancarlo Stanton,Andrew McCutchen,Christian Yelich
Chris Archer,Sean Manaea,Russell Martin,Josh Bell,Josh Harrison,David Freese,Jordy Mercer,Giancarlo Stanton,Starling Marte,Josh Reddick
Masahiro Tanaka,Danny Salazar,Francisco Cervelli,John Jaso,Ian Kinsler,Manny Machado,Jordy Mercer,Charlie Blackmon,Andrew McCutchen,Starling Marte
Chris Archer,Danny Salazar,JT Realmuto,Ryan Zimmerman,Dee Gordon,Derek Dietrich,Marcus Semien,Giancarlo Stanton,Starling Marte,Christian Yelich
David Price,Sean Manaea,Francisco Cervelli,Josh Bell,Josh Harrison,David Freese,Marcus Semien,Charlie Blackmon,Starling Marte,Christian Yelich
Rich Hill,Danny Salazar,Matt Wieters,John Jaso,Josh Harrison,Anthony Rendon,Jordy Mercer,Andrew McCutchen,Starling Marte,Christian Yelich
Chris Archer,Danny Salazar,Francisco Cervelli,John Jaso,Jose Altuve,David Freese,Jordy Mercer,Andrew McCutchen,Christian Yelich,David Peralta
Chris Archer,Robert Stephenson,Devin Mesoraco,Josh Bell,Josh Harrison,Anthony Rendon,Jordy Mercer,Bryce Harper,Andrew McCutchen,Starling Marte
Rich Hill,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,David Freese,Francisco Lindor,Giancarlo Stanton,Starling Marte,Mallex Smith
