"Charlie Blackmon_COL","Corey Dickerson_TB","Steven Souza_TB","Bryce Harper_WAS","Ryan Zimmerman_WAS","Logan Morrison_TB","Evan Longoria_TB","Miguel Sano_MIN","Nelson Cruz_SEA","Cameron Maybin_LAA","Brian Dozier_MIN","Nolan Arenado_COL","Trea Turner_WAS","Mike Trout_LAA","Kevin Kiermaier_TB","Daniel Murphy_WAS","Albert Pujols_LAA","Jean Segura_SEA","Mark Reynolds_COL","Trevor Story_COL","Anthony Rendon_WAS","Robinson Cano_SEA","Khris Davis_OAK","Joe Mauer_MIN","Hunter Renfroe_SD","Kyle Seager_SEA","David Dahl_COL","Andrelton Simmons_LAA","Wil Myers_SD","Adam Eaton_WAS","Tim Beckham_TB","Brad Miller_TB","Gerardo Parra_COL","Yonder Alonso_OAK","Carlos Gonzalez_COL","Ian Desmond_COL","Ryan Schimpf_SD","Robbie Grossman_MIN","Eddie Rosario_MIN","Colby Rasmus_TB","Wilson Ramos_TB","DJ LeMahieu_COL","Max Kepler_MIN","CJ Cron_LAA","Michael Taylor_WAS","Jefry Marte_LAA","Mitch Haniger_SEA","Matt Duffy_TB","Manuel Margot_SD","Pat Valaika_COL","Jayson Werth_WAS","Jed Lowrie_OAK","Ryon Healy_OAK","Kennys Vargas_MIN","Jorge Polanco_MIN","Stephen Cardullo_COL","Alex Dickerson_SD","Raimel Tapia_COL","Marcus Semien_OAK","Leonys Martin_SEA","Dustin Garneau_COL","Yunel Escobar_LAA","Jarrod Dyson_SEA","Guillermo Heredia_SEA","Jake Bauers_TB","Yangervis Solarte_SD","Tony Wolters_COL","Tom Murphy_COL","Matt Wieters_WAS","Luis Valbuena_LAA","Ben Revere_LAA","Jason Castro_MIN","Ben Gamel_SEA","Travis Jankowski_SD","Adam Lind_WAS","Stephen Vogt_OAK","Byron Buxton_MIN","Danny Valencia_SEA","Taylor Motter_SEA","Matt Szczur_SD","Alexi Amarista_COL","Rajai Davis_OAK","Martin Maldonado_LAA","Curt Casali_TB","Chase d'Arnaud_SD","Cory Spangenberg_SD","Matt Joyce_OAK","Josh Phegley_OAK","Brian Goodwin_WAS","Mark Canha_OAK","Chad Pinder_OAK","Peter Bourjos_TB","Jesus Sucre_TB","Mallex Smith_TB","Christian Bethancourt_SD","Austin Hedges_SD","Trevor Plouffe_OAK","Stephen Drew_WAS","Eduardo Escobar_MIN","Kole Calhoun_LAA","Rickie Weeks_TB","Shawn O'Malley_SEA","Derek Norris_TB","Mike Zunino_SEA","Daniel Robertson_TB","Cristhian Adames_COL","Wilmer Difo_WAS","Chris Gimenez_MIN","Shane Robinson_LAA","Danny Espinosa_LAA","Nolan Fontana_LAA","Carlos Ruiz_SEA","Boog Powell_SEA","Ryan Hanigan_COL","Allen Cordoba_SD","Chris Heisey_WAS","Jake Smolinski_OAK","Ryan LaMarre_OAK","Eric Young_LAA","Tuffy Gosewisch_SEA","Jabari Blash_SD","Franchy Cordero_SD","Bruce Maxwell_OAK","Juan Graterol_LAA","Ehire Adrianza_MIN","Carlos Perez_LAA","Michael Martinez_TB","Erick Aybar_SD","Hector Sanchez_SD","Rafael Bautista_WAS","Shane Peterson_TB","Daniel Vogelbach_SEA","Jose Lobaton_WAS","Cliff Pennington_LAA","Adam Rosales_OAK","Grant Green_WAS","Jaff Decker_OAK","Matt Olson_OAK","Luis Torrens_SD"
0,0,0,9.88738738738739,0.847619047619048,0,0,0,0,0,0,0,33.3677419354839,0,0,75.8390243902439,0,0,0,0,7.42867867867868,0,0,0,0,0,0,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54891304347826,0,0,0,0,0,12.1516516516517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3386243386243,0,0,0,0,0,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,-81.25,0,0,0,0,0,0,0,0,20.2444444444444,0,0,0,0,0,0,0,0,-12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59615384615385,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-5.46880570409982,0,0,0,9.81906906906907,0,0,39.8434343434343,0,0,0,0,0,0,0,0,0,0,7.05179704016913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75238095238095,0,-1.28421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1051136363636,0,0,0,0,0,0,0,-4,3.13725490196078,0,0,0,0,0,0,0,0,0,0,0,5.85846372688478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.97743902439024,0,0,0,0,0,0,0,0,0,1.35650623885918,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,-5.43589743589744,0,0,0,0,0
0,0,0,0,0,0,0,0,14.752380952381,0,0,0,0,0,0,0,0,53.8814102564103,0,0,0,6.78735632183908,0,0,0,4.59317211948791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,0,0,18.8092691622103,11.2827586206897,0,0,0,0,0,0,0,0,13.5233990147783,0,0,0,0,-3.30965909090909,8.90476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80263157894737,0,0,0,0,0,0,0,2.43956043956044,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2519379844961,0,0,0,0,0,0,0,0,0,0,15.5274841437632,0,0,0,0,0,0,65.9373737373737,10.0675403225806,0,0,0,0,0,0,0,0,0,0,0,0,4.94021739130435,0,1.16025641025641,2.8,0,0,0,0,0,8.14169570267131,0,0,0,0,0,0,0,27.4181818181818,0,0,0,0,0,0.1,0,0,0,0,2.06593406593407,0,0,0,0,0,10.5138339920949,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.76470588235294,0,0,0,0,0,0,0,0,0,0,5.75222816399287,0,0,0,0,0,0,10.0675403225806,36.1731092436975,0,0,0,0,0,0,0,0,0,0,0,0,8.19480519480519,0,8.59784946236559,-0.424242424242424,0,0,0,0,0,6.51612903225806,0,0,0,0,0,0,0,25.5,0,0,0,0,0,-10.25,0,0,0,0,-5.37179487179487,0,0,0,0,0,1.85964912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.8798798798799,10.7117117117117,0,0,0,0,0,0,0,-10.2570564516129,0,0,7.42867867867868,0,0,0,0,153.677700348432,0,0,0,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0740740740741,0,0,0,0,0,22.3714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3817733990148,0,0,0,0,0,-11.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6666666666667,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,-4.46212121212121,0,0,0,0,0,0,0,0,-19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53846153846154,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.61379800853485,0,0,0,0,0,0,0,0,6.78735632183908,0,0,0,70.137049941928,0,0,0,5.18918918918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69473684210526,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,0,0,13.35,6.10582010582011,0,0,0,0,0,0,0,0,26.1169590643275,0,0,0,0,4.23390151515152,10.1343873517787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47089947089947,0,0,0,0,0,0,0,45.3910256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4767676767677,0,0,0,0,0,0,0,0,0,0,4.52406417112299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01974448315912,5.69570267131243,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86576354679803,0,0,0,0,0,-0.148148148148148,0,0,0,0,3.72727272727273,11.5879120879121,0,-1.71428571428571,10.4191176470588,0,0,0,0,0,7.93252361673414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-7.8,0,0,0,0,0,0,0,0,0,0,0,-8.06974789915966,0,-8.5,0,0
0,0,0,0,0,0,0,23.0275862068966,0,0,9.12197580645161,0,0,0,0,0,0,0,0,0,0,0,0,44.7557932263815,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86413043478261,12.7044334975369,0,0,0,7.38709677419355,0,0,0,0,0,0,0,0,0,0,-11.6153846153846,1.71264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7492307692308,0,0,0,0,8.24074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08974358974359,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3333333333333,0,0,0,-0.771970397779833,0,0,0,0,0,0,0,-8.55547652916074,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98427382053654,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,-5.125,0,0,0,0,-2.66666666666667,15.8809523809524,0,0,0,0,0,0,0,0,0,5.55465587044534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26102941176471,0,0,0,0,0,7.8,-35.8333333333333,0,0,0,0,0,-0.888663967611336,0,0,0,0,0,0,0,0,0,0,-3.53571428571429
0,0,0,0,0,0,0,0,9.92758985200846,0,0,0,0,0,0,0,0,4.59317211948791,0,0,0,5.18918918918919,0,0,0,39.7801418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,1.90384615384615,0,0,-7.24024390243902,12.1633064516129,0,0,0,0,0,0,0,0,1.61111111111111,0,0,0,0,2.17820512820513,-1.7807881773399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23913043478261,0,0,0,0,0,0,0,-3.3921568627451,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15.4658536585366,0,0,0,11.0741971207087,0,0,7.05179704016913,0,0,0,0,0,0,0,0,0,0,35.1655354449472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4542483660131,0,16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2843137254902,0,0,0,0,0,0,0,10.6578947368421,-0.778571428571429,0,0,0,0,0,0,0,0,0,0,0,3.85249709639954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00177304964539,0,0,0,0,0,0,0,0,0,-1.9331983805668,-15.1666666666667,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27564102564103,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.771970397779833,0,0,0,57.1632653061224,0,0,0,0,0,0,0,-8.57894736842105,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61170212765957,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,22.125,0,0,0,0,26.8333333333333,-6.57142857142857,0,0,0,0,0,0,0,0,0,10.6641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0110294117647,0,0,0,0,0,-12.6428571428571,2.33333333333333,0,0,0,0,0,0.200641025641026,0,0,0,0,0,0,0,0,0,0,4.53571428571429
