P,P,C,1B,2B,3B,SS,OF,OF,OF
Dylan Bundy,Jhoulys Chacin,Yasmani Grandal,Cody Bellinger,Josh Harrison,Justin Turner,Corey Seager,Joc Pederson,Andrew McCutchen,Jose Osuna
Clayton Kershaw,Joe Biagini,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,David Peralta,Jose Osuna,Joey Rickard
Clayton Kershaw,Jhoulys Chacin,Yasmani Grandal,Cody Bellinger,Josh Harrison,David Freese,Jordy Mercer,Michael Conforto,Gregory Polanco,Andrew McCutchen
Mike Foltynewicz,Nick Pivetta,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,AJ Pollock,Michael Conforto,Andrew McCutchen
Clayton Kershaw,Dylan Bundy,Yasmani Grandal,Josh Bell,Jed Lowrie,David Freese,Corey Seager,Gregory Polanco,Andrew McCutchen,Jose Osuna
Clayton Kershaw,Nick Pivetta,Yasmani Grandal,Cody Bellinger,Steve Lombardozzi,Justin Turner,Corey Seager,Joc Pederson,Tommy Pham,Ezequiel Carrera
Matt Shoemaker,Joe Biagini,Yasmani Grandal,Cody Bellinger,Neil Walker,Justin Turner,Corey Seager,Joc Pederson,Michael Conforto,Kevin Pillar
Clayton Kershaw,Nick Pivetta,Yasmani Grandal,Paul Goldschmidt,Josh Harrison,Jake Lamb,Jordy Mercer,AJ Pollock,Yasmany Tomas,David Peralta
Mike Foltynewicz,Mike Leake,Yasmani Grandal,Cody Bellinger,Jed Lowrie,Justin Turner,Corey Seager,Joc Pederson,David Peralta,Matt Joyce
Clayton Kershaw,Lance McCullers,Salvador Perez,Lucas Duda,Chris Taylor,David Freese,Jordy Mercer,Gregory Polanco,Andrew McCutchen,Jose Osuna
Ervin Santana,Jhoulys Chacin,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Kevin Pillar,Randal Grichuk,Tommy Pham
Clayton Kershaw,Nick Pivetta,Yasmani Grandal,Jay Bruce,Neil Walker,Justin Turner,Asdrubal Cabrera,Michael Conforto,Curtis Granderson,Jose Osuna
Dylan Bundy,Tyler Glasnow,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Jose Bautista,Christian Yelich,Matt Joyce
Clayton Kershaw,Dylan Bundy,JT Realmuto,Cody Bellinger,Josh Harrison,Derek Dietrich,Jordy Mercer,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Ervin Santana,Matt Harvey,Yasmani Grandal,Cody Bellinger,Yolmer Sanchez,Justin Turner,Corey Seager,Joc Pederson,AJ Pollock,Joey Rickard
Clayton Kershaw,Jhoulys Chacin,Salvador Perez,Eric Hosmer,Josh Harrison,Mike Moustakas,Corey Seager,Joc Pederson,Lorenzo Cain,Jorge Soler
Lance McCullers,Dylan Bundy,JT Realmuto,Paul Goldschmidt,Josh Harrison,David Freese,Jordy Mercer,Joc Pederson,Gregory Polanco,Andrew McCutchen
Clayton Kershaw,Jhoulys Chacin,Luke Maile,Justin Smoak,Josh Harrison,Justin Turner,Corey Seager,Jose Bautista,Kevin Pillar,Ezequiel Carrera
Matt Shoemaker,Matt Harvey,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Khris Davis,Curtis Granderson,Ezequiel Carrera
Miguel Gonzalez,Tyler Glasnow,Yasmani Grandal,Cody Bellinger,Devon Travis,Justin Turner,Corey Seager,Joc Pederson,Curtis Granderson,Steve Pearce
Dylan Bundy,Jhoulys Chacin,Yasmani Grandal,Paul Goldschmidt,Brandon Drury,Jake Lamb,Corey Seager,Yasmany Tomas,Andrew McCutchen,David Peralta
Clayton Kershaw,Jhoulys Chacin,Stephen Vogt,Yonder Alonso,Jed Lowrie,Trevor Plouffe,Corey Seager,Khris Davis,Andrew McCutchen,David Peralta
Clayton Kershaw,Jhoulys Chacin,Yadier Molina,Matt Carpenter,Jedd Gyorko,Justin Turner,Jordy Mercer,Dexter Fowler,David Peralta,Tommy Pham
Clayton Kershaw,Matt Shoemaker,Yasmani Grandal,Justin Bour,Steve Lombardozzi,Justin Turner,Jordy Mercer,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Clayton Kershaw,Jhoulys Chacin,JT Realmuto,Lucas Duda,Dee Gordon,Derek Dietrich,Corey Seager,Christian Yelich,Andrew McCutchen,Marcell Ozuna
Clayton Kershaw,Danny Duffy,Chris Stewart,Josh Bell,Chris Taylor,David Freese,Asdrubal Cabrera,Joc Pederson,Gregory Polanco,Jose Osuna
Miguel Gonzalez,Mike Leake,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Ender Inciarte,Denard Span,Jorge Soler
Jose Urena,Jordan Zimmermann,Yasmani Grandal,Cody Bellinger,Brad Miller,Justin Turner,Corey Seager,Joc Pederson,Christian Yelich,Randal Grichuk
Clayton Kershaw,Dylan Bundy,Stephen Vogt,Cody Bellinger,Jed Lowrie,Trevor Plouffe,Jordy Mercer,Joc Pederson,Khris Davis,Matt Joyce
Lance McCullers,Jhoulys Chacin,JT Realmuto,Justin Bour,Josh Harrison,Justin Turner,Corey Seager,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Clayton Kershaw,Mike Foltynewicz,Salvador Perez,Eric Hosmer,Whit Merrifield,Justin Turner,Corey Seager,Andrew McCutchen,Brandon Moss,Jorge Soler
Clayton Kershaw,Mike Foltynewicz,Salvador Perez,Eric Hosmer,Chris Taylor,Mike Moustakas,Alcides Escobar,Yasiel Puig,Lorenzo Cain,Andrew McCutchen
Rick Porcello,Mike Foltynewicz,Yasmani Grandal,Paul Goldschmidt,Chase Utley,David Freese,Jordy Mercer,Gregory Polanco,Andrew McCutchen,Jose Osuna
Rick Porcello,Danny Duffy,Salvador Perez,Jay Bruce,Josh Harrison,David Freese,Jordy Mercer,Yasiel Puig,Gregory Polanco,Andrew McCutchen
Clayton Kershaw,Dylan Bundy,Yasmani Grandal,Justin Smoak,Darwin Barney,Justin Turner,Ryan Goins,Jose Bautista,Andrew McCutchen,Steve Pearce
