"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Joe Biagini","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Jordy Mercer","Joc Pederson","Andrew McCutchen","Jose Osuna"
"2","Dylan Bundy","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","Andrew McCutchen","Jose Osuna"
"3","Clayton Kershaw","Nick Pivetta","Chris Stewart","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","David Peralta","Jose Osuna"
"4","Clayton Kershaw","Dylan Bundy","Chris Stewart","Josh Bell","Chris Taylor","David Freese","Corey Seager","Joc Pederson","Andrew McCutchen","Jose Osuna"
"5","Clayton Kershaw","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Josh Harrison","David Freese","Jordy Mercer","Michael Conforto","Gregory Polanco","Andrew McCutchen"
"6","Clayton Kershaw","Joe Biagini","Yasmani Grandal","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Michael Conforto","Ezequiel Carrera","Joey Rickard"
"7","Mike Foltynewicz","Jhoulys Chacin","Chris Stewart","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","Joc Pederson","Michael Conforto","Andrew McCutchen"
"8","Dylan Bundy","Mike Foltynewicz","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Jordy Mercer","Yasiel Puig","Michael Conforto","David Peralta"
"9","Lance McCullers","Nick Pivetta","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","Andrew McCutchen","David Peralta","Tommy Pham"
"10","Clayton Kershaw","Dylan Bundy","Chris Stewart","Yonder Alonso","Josh Harrison","Justin Turner","Jordy Mercer","Joc Pederson","Gregory Polanco","Andrew McCutchen"
"11","Clayton Kershaw","Nick Pivetta","Yasmani Grandal","Paul Goldschmidt","Josh Harrison","Jake Lamb","Jordy Mercer","AJ Pollock","Andrew McCutchen","David Peralta"
"12","Dylan Bundy","Joe Biagini","Yasmani Grandal","Cody Bellinger","Neil Walker","Justin Turner","Corey Seager","Joc Pederson","AJ Pollock","David Peralta"
"13","Lance McCullers","Joe Biagini","Salvador Perez","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","Andrew McCutchen","Kevin Pillar"
"14","Clayton Kershaw","Mike Leake","Yasmani Grandal","Josh Bell","Josh Harrison","David Freese","Corey Seager","Gregory Polanco","David Peralta","Jose Osuna"
"15","Clayton Kershaw","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Alcides Escobar","Kevin Pillar","David Peralta","Joey Rickard"
"16","Matt Shoemaker","Mike Foltynewicz","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","AJ Pollock","Jose Osuna","Joey Rickard"
"17","Clayton Kershaw","Jhoulys Chacin","JT Realmuto","Cody Bellinger","Josh Harrison","Derek Dietrich","Corey Seager","Christian Yelich","Marcell Ozuna","Jose Osuna"
