P,P,C,1B,2B,3B,SS,OF,OF,OF
Eduardo Rodriguez,Adalberto Mejia,JT Realmuto,Matt Holliday,Starlin Castro,Miguel Sano,Didi Gregorius,Mookie Betts,Aaron Judge,Aaron Hicks
Zack Greinke,Alex Meyer,Jeff Mathis,Matt Holliday,Starlin Castro,Manny Machado,Didi Gregorius,Aaron Judge,Aaron Hicks,Kevin Pillar
Eduardo Rodriguez,Alex Meyer,Gary Sanchez,Matt Holliday,Starlin Castro,Jake Lamb,Troy Tulowitzki,Aaron Judge,Brett Gardner,Kevin Pillar
Eduardo Rodriguez,Alex Meyer,Christian Vazquez,Matt Holliday,Josh Rutledge,Deven Marrero,Troy Tulowitzki,Mookie Betts,Aaron Judge,Jackie Bradley
Eduardo Rodriguez,Alex Meyer,JT Realmuto,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Aaron Judge,Yasmany Tomas,Kevin Pillar
CC Sabathia,Alex Meyer,Gary Sanchez,Matt Holliday,Starlin Castro,Deven Marrero,Didi Gregorius,Mookie Betts,Aaron Judge,Adam Jones
Marco Estrada,Jeff Locke,Jason Castro,Joe Mauer,Brian Dozier,Miguel Sano,Xander Bogaerts,Mookie Betts,Adam Jones,Robbie Grossman
Adalberto Mejia,Jeff Locke,Gary Sanchez,Matt Holliday,Starlin Castro,Miguel Sano,Xander Bogaerts,Aaron Judge,Brett Gardner,Adam Jones
Zack Greinke,Adalberto Mejia,Jeff Mathis,Chris Carter,Brandon Drury,Jake Lamb,Chris Owings,Yasmany Tomas,Mark Trumbo,Eddie Rosario
Marco Estrada,Eduardo Rodriguez,Christian Vazquez,Joe Mauer,Dee Gordon,Miguel Sano,Jorge Polanco,Max Kepler,Kevin Pillar,Eddie Rosario
Alex Meyer,Adalberto Mejia,Gary Sanchez,Hanley Ramirez,Dee Gordon,Deven Marrero,Xander Bogaerts,Mookie Betts,Adam Jones,Chris Young
Zack Greinke,Jeff Locke,Christian Vazquez,Joe Mauer,Josh Rutledge,Deven Marrero,Andrelton Simmons,Mookie Betts,Jackie Bradley,Adam Jones
CC Sabathia,Adalberto Mejia,Gary Sanchez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Mookie Betts,Adam Jones,Yasmany Tomas
CC Sabathia,Wade Miley,Jason Castro,Matt Holliday,Starlin Castro,Jake Lamb,Didi Gregorius,Aaron Judge,Giancarlo Stanton,Aaron Hicks
Zack Greinke,Eduardo Rodriguez,Christian Vazquez,Chris Carter,Brandon Drury,Chase Headley,Didi Gregorius,Brett Gardner,Aaron Hicks,Eddie Rosario
Zack Greinke,Jeff Locke,Christian Vazquez,Joe Mauer,Brian Dozier,Miguel Sano,Troy Tulowitzki,Robbie Grossman,Max Kepler,Kevin Pillar
Zack Greinke,Alex Meyer,Christian Vazquez,Chris Carter,Brandon Drury,Deven Marrero,Didi Gregorius,Mookie Betts,Jackie Bradley,Chris Young
Marco Estrada,Eduardo Rodriguez,Christian Vazquez,Joe Mauer,Dee Gordon,Deven Marrero,Nick Ahmed,Mookie Betts,Jackie Bradley,Chris Young
Eduardo Rodriguez,Alex Meyer,Gary Sanchez,Chris Carter,Brandon Drury,Chase Headley,Xander Bogaerts,Mookie Betts,Aaron Judge,Brett Gardner
Zack Greinke,Marco Estrada,Christian Vazquez,Sam Travis,Josh Rutledge,Deven Marrero,Troy Tulowitzki,Jackie Bradley,Mark Trumbo,Eddie Rosario
Zack Greinke,Adalberto Mejia,Gary Sanchez,Joe Mauer,Brandon Drury,Miguel Sano,Jorge Polanco,Mark Trumbo,Max Kepler,Eddie Rosario
Marco Estrada,Alex Meyer,Jeff Mathis,Justin Smoak,Brandon Drury,Jake Lamb,Chris Owings,Mookie Betts,Yasmany Tomas,Christian Yelich
Eduardo Rodriguez,Alex Meyer,Jeff Mathis,Paul Goldschmidt,Starlin Castro,Deven Marrero,Xander Bogaerts,Mookie Betts,Jackie Bradley,Chris Young
