"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Carlos Carrasco","Julio Urias","Russell Martin","Kendrys Morales","Jose Altuve","Martin Prado","Carlos Correa","Jose Bautista","Kevin Pillar","Steve Pearce"
"Carlos Carrasco","Julio Urias","Josh Phegley","Kendrys Morales","Adam Rosales","Trevor Plouffe","Carlos Correa","Mookie Betts","Khris Davis","Rajai Davis"
"Carlos Carrasco","Jacob deGrom","Russell Martin","Kendrys Morales","Darwin Barney","Mike Moustakas","Corey Seager","Jose Bautista","Rajai Davis","Kevin Pillar"
"Carlos Carrasco","Julio Urias","Brian McCann","Carlos Santana","Jose Altuve","Marwin Gonzalez","Carlos Correa","Rajai Davis","Josh Reddick","Kevin Pillar"
"Carlos Carrasco","Antonio Senzatela","Brian McCann","Kendrys Morales","Jose Altuve","Joey Gallo","Carlos Correa","George Springer","Jose Bautista","Josh Reddick"
"Carlos Carrasco","Jacob deGrom","Josh Phegley","Ryon Healy","Adam Rosales","Martin Prado","Xander Bogaerts","Jose Bautista","Khris Davis","Rajai Davis"
"Carlos Carrasco","Robbie Ray","Russell Martin","Kendrys Morales","Devon Travis","Joey Gallo","Xander Bogaerts","Giancarlo Stanton","Jose Bautista","Kevin Pillar"
"Carlos Carrasco","Julio Urias","Christian Vazquez","Hanley Ramirez","Adam Rosales","Martin Prado","Xander Bogaerts","Mookie Betts","Giancarlo Stanton","Andrew Benintendi"
"Carlos Carrasco","Julio Urias","Brian McCann","Josh Bell","Adam Rosales","Alex Bregman","Carlos Correa","George Springer","Giancarlo Stanton","Josh Reddick"
"Jacob deGrom","Julio Urias","Brian McCann","Jay Bruce","Jose Altuve","Martin Prado","Carlos Correa","George Springer","Josh Reddick","Steve Pearce"
"Carlos Carrasco","Jacob deGrom","Josh Phegley","Kendrys Morales","Devon Travis","Miguel Sano","Asdrubal Cabrera","Jose Bautista","Kevin Pillar","Steve Pearce"
"Carlos Carrasco","Julio Urias","Salvador Perez","Eric Hosmer","Whit Merrifield","Mike Moustakas","Carlos Correa","Jose Bautista","Lorenzo Cain","Kevin Pillar"
"Carlos Carrasco","Julio Urias","Russell Martin","Justin Smoak","Devon Travis","Miguel Sano","Trea Turner","Jose Bautista","Rajai Davis","Kevin Pillar"
"Carlos Carrasco","Jacob deGrom","Brian McCann","Kendrys Morales","Adam Rosales","Marwin Gonzalez","Carlos Correa","Carlos Beltran","Andrew Benintendi","Josh Reddick"
"Carlos Carrasco","Jacob deGrom","Russell Martin","Justin Smoak","Devon Travis","Martin Prado","Xander Bogaerts","Jose Bautista","Josh Reddick","Steve Pearce"
"Carlos Carrasco","Julio Urias","Russell Martin","Mitch Moreland","Marco Hernandez","Mike Moustakas","Xander Bogaerts","Mookie Betts","Rajai Davis","Andrew Benintendi"
"Carlos Carrasco","Julio Urias","Russell Martin","Kendrys Morales","Jose Altuve","Marwin Gonzalez","Asdrubal Cabrera","George Springer","Carlos Beltran","Josh Reddick"
"Carlos Carrasco","Julio Urias","Yasmani Grandal","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Jose Bautista","Kevin Pillar","Andrew Toles"
"Carlos Carrasco","Charlie Morton","Josh Phegley","Jay Bruce","Jose Altuve","Alex Bregman","Carlos Correa","George Springer","Rajai Davis","Josh Reddick"
"Jacob deGrom","Julio Urias","Russell Martin","Kendrys Morales","Devon Travis","Mike Moustakas","Xander Bogaerts","Mookie Betts","Kevin Pillar","Steve Pearce"
"Carlos Carrasco","Jacob deGrom","Josh Phegley","Carlos Santana","Chad Pinder","Trevor Plouffe","Trea Turner","Khris Davis","Rajai Davis","Kevin Pillar"
"Carlos Carrasco","Jacob deGrom","Russell Martin","Kendrys Morales","Ryan Goins","Joey Gallo","Trea Turner","Jose Bautista","Michael Conforto","Steve Pearce"
"Carlos Carrasco","Charlie Morton","Brian McCann","Josh Bell","Jose Altuve","Martin Prado","Carlos Correa","Mookie Betts","Carlos Beltran","Josh Reddick"
"Carlos Carrasco","Robbie Ray","Brian McCann","Jay Bruce","Jose Altuve","Marwin Gonzalez","Corey Seager","George Springer","Andrew Benintendi","Josh Reddick"
"Carlos Carrasco","Jacob deGrom","Brian McCann","Yonder Alonso","Adam Rosales","Trevor Plouffe","Corey Seager","Giancarlo Stanton","Khris Davis","Rajai Davis"
"Carlos Carrasco","Robbie Ray","Josh Phegley","Ryon Healy","Jose Altuve","Trevor Plouffe","Corey Seager","Khris Davis","Rajai Davis","Josh Reddick"
"Carlos Carrasco","Antonio Senzatela","Josh Phegley","Hanley Ramirez","Jose Altuve","Mike Moustakas","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Chris Young"
"Carlos Carrasco","Antonio Senzatela","Russell Martin","Kendrys Morales","Devon Travis","Manny Machado","Corey Seager","Mookie Betts","Jose Bautista","Steve Pearce"
"Carlos Carrasco","Julio Urias","Brian McCann","Jay Bruce","Whit Merrifield","Marwin Gonzalez","Carlos Correa","George Springer","Jose Bautista","Carlos Beltran"
"Jacob deGrom","Robbie Ray","Josh Phegley","Kendrys Morales","Jose Altuve","Marwin Gonzalez","Carlos Correa","George Springer","Josh Reddick","Kevin Pillar"
"Carlos Carrasco","Jacob deGrom","Russell Martin","Justin Smoak","Darwin Barney","Miguel Sano","Carlos Correa","Giancarlo Stanton","Kevin Pillar","Steve Pearce"
"Julio Urias","Robbie Ray","Brian McCann","Kendrys Morales","Jose Altuve","Mike Moustakas","Carlos Correa","George Springer","Carlos Beltran","Rajai Davis"
"Carlos Carrasco","Julio Urias","JT Realmuto","Justin Bour","Jose Altuve","Martin Prado","Carlos Correa","Giancarlo Stanton","Rajai Davis","Marcell Ozuna"
"Carlos Carrasco","Jacob deGrom","Christian Vazquez","Kendrys Morales","Marco Hernandez","Martin Prado","Xander Bogaerts","Mookie Betts","Rajai Davis","Chris Young"
"Carlos Carrasco","Blake Snell","Brian McCann","Carlos Santana","Jose Altuve","Mike Moustakas","Xander Bogaerts","George Springer","Carlos Beltran","Josh Reddick"
"Carlos Carrasco","Antonio Senzatela","Russell Martin","Carlos Santana","Jose Altuve","Alex Bregman","Carlos Correa","Giancarlo Stanton","Carlos Beltran","Josh Reddick"
"Carlos Carrasco","Julio Urias","Brian McCann","Hanley Ramirez","Marco Hernandez","Joey Gallo","Xander Bogaerts","Mookie Betts","Kevin Pillar","Chris Young"
"Carlos Carrasco","Julio Urias","Josh Phegley","Mitch Moreland","Dustin Pedroia","Martin Prado","Xander Bogaerts","Mookie Betts","Jose Bautista","Chris Young"
"Carlos Carrasco","Charlie Morton","Brian McCann","Buster Posey","Jose Altuve","Marwin Gonzalez","Carlos Correa","George Springer","Giancarlo Stanton","Michael Conforto"
"Carlos Carrasco","Julio Urias","Josh Phegley","Ryon Healy","Chad Pinder","Manny Machado","Francisco Lindor","Giancarlo Stanton","Khris Davis","Rajai Davis"
