"Aaron Judge_NYY","Joey Votto_CIN","Gary Sanchez_NYY","Brett Gardner_NYY","Cameron Maybin_LAA","Matt Holliday_NYY","Zack Cozart_CIN","Aaron Hicks_NYY","Starlin Castro_NYY","Mike Trout_LAA","Adam Duvall_CIN","Didi Gregorius_NYY","Eugenio Suarez_CIN","Hunter Renfroe_SD","Kole Calhoun_LAA","Scooter Gennett_CIN","Andrelton Simmons_LAA","Billy Hamilton_CIN","Chris Carter_NYY","Ryan Schimpf_SD","Scott Schebler_CIN","Yangervis Solarte_SD","Wil Myers_SD","Manuel Margot_SD","Phillip Ervin_CIN","Albert Pujols_LAA","Jacoby Ellsbury_NYY","Alex Dickerson_SD","CJ Cron_LAA","Arismendy Alcantara_CIN","Jose Peraza_CIN","Yunel Escobar_LAA","Chase Headley_NYY","Jefry Marte_LAA","Greg Bird_NYY","Danny Espinosa_LAA","Erick Aybar_SD","Travis Jankowski_SD","Jesse Winker_CIN","Martin Maldonado_LAA","Rob Refsnyder_NYY","Matt Szczur_SD","Chase d'Arnaud_SD","Cory Spangenberg_SD","Devin Mesoraco_CIN","Christian Bethancourt_SD","Luis Urias_SD","Luis Valbuena_LAA","Tyler Austin_NYY","Austin Hedges_SD","Patrick Kivlehan_CIN","Ben Revere_LAA","Gleyber Torres_NYY","Tucker Barnhart_CIN","David Fletcher_LAA","Jabari Blash_SD","Jose Rondon_SD","Carlos Asuaje_SD","Allen Cordoba_SD","Eric Young_LAA","Austin Romine_NYY","Ronald Torreyes_NYY","Jorge Mateo_NYY","Nolan Fontana_LAA","Hector Sanchez_SD","Franchy Cordero_SD","Shane Robinson_LAA","Juan Graterol_LAA","Miguel Andujar_NYY","Jose Pirela_SD","Kyle Higashioka_NYY","Carlos Perez_LAA","Nick Senzel_CIN","Stuart Turner_CIN","Luis Torrens_SD","Cliff Pennington_LAA","Tyler Wade_NYY"
0,-3.1411465892598,0,0,0,0,-24.2039777983349,0,0,0,75.1698113207547,0,6.92375886524823,0,0,0,0,11.313829787234,0,0,1.57225177304965,0,0,0,0,0,0,0,0,0,7.44912118408881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.1,0,10.0128205128205,6.39488636363636,0,7.11319073083779,0,-6.27777777777778,11.5436974789916,0,0,49.8063492063492,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,-22.8142857142857,0,0,0,0,0,-1.01847290640394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.52795248078267,0,0,0,0,3.48566142460685,0,0,0,6.92375886524823,0,61.1170510132774,0,0,0,0,21.3027482269504,0,0,-3.5186170212766,0,0,0,0,0,0,0,0,0,14.251329787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37298387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,56.2272727272727,0,0,0,0,0,-8.48353658536585,0,-5.27171717171717,-3.53249475890985,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,-2.63399778516058,0,0,0,0,0,0,11.845,0,0,0,0,0,-1.63285024154589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.4514170040486,0,0,0,0,0.496153846153846,0,0,0,0,48.8230490018149,0,8.94736842105263,0,0,0,0,0,0,0,0,-3.85799319727891,0,0,0,0,0,4.26707317073171,0,0,0,-4.62369337979094,0,0,0,5.81818181818182,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.7403100775194,0,0,0,0,11.0741971207087,0,0,0,0,8.94736842105263,0,38.8273224043716,0,0,0,0,0,0,0,0,9.18401206636501,0,0,0,0,0,-3.46922183507549,0,0,0,0.838266384778013,0,0,0,4.20280612244898,0,0,0,0,0,0,0,0,0,0,0,-5.32905982905983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.62010159651669,0,0,0,0,12.2659574468085,0,0,0,11.313829787234,0,21.3027482269504,0,0,0,0,55.0994194484761,0,0,-1.09608843537415,0,0,0,0,0,0,0,0,0,17.7021276595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29939516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21572580645161,0,4.08225108225108,1.35449735449735,0,-0.787096774193548,0,-3.44444444444444,9.85026737967914,0,0,17.3,0,0,0,0,0,0,44.1853832442068,0,0,0,0,0,0,0,-6.55238095238095,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,53.1572535991141,0,0.509291521486643,-5.49651567944251,1.80208333333333,0,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,0,0,0,0,0,0,-2.52857142857143,0,0,0,0,0,-4.23440285204991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.04644412191582,0,0,0,0,1.59323671497585,0,0,0,1.57225177304965,0,-3.5186170212766,0,0,0,0,-1.09608843537415,0,0,74.4847605224964,0,0,0,0,0,0,0,0,0,-1.3209219858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46370967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27171717171717,0,0,0,0,0,0.509291521486643,0,33.0538415003025,7.04188311688312,4.05833333333333,0,0,0,0,0,0,0,0,0,0,0,0,6.71818181818182,0,0,0,0,0,0,4.73504273504274,0,0,0,0,0,7.52220166512488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53249475890985,0,0,0,0,0,-5.49651567944251,0,7.04188311688312,53.765664160401,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,0.828752642706131,0,0,0,0,0,0,-11.08,0,0,0,0,0,12.6830917874396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,1.80208333333333,0,4.05833333333333,11.6640243902439,34.9378048780488,0,0,0,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0,0,0,0,0,-2.75,0,0,0,0,0,-2.10516934046346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-5.21428571428571,0,0,0,0,9.81906906906907,0,0,0,0,-3.85799319727891,0,9.18401206636501,0,0,0,0,0,0,0,0,41.5682148040639,0,0,0,0,0,9.55897435897436,0,0,0,-0.459514170040486,0,0,0,5.18181818181818,0,0,0,0,0,0,0,0,0,0,0,6.75691699604743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.733333333333333,0,-9.85238095238095,-10.14,0,19.3888888888889,0,0.0428571428571429,6.34375,0,0,-22.8142857142857,0,0,0,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,42.4465240641711,0,0,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.3432510885341,0,0,0,0,4.9487922705314,0,0,0,7.44912118408881,0,14.251329787234,0,0,0,0,17.7021276595745,0,0,-1.3209219858156,0,0,0,0,0,0,0,0,0,47.4477503628447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34173387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.5978835978836,0,0,0,0,2.6551724137931,0,0,0,0,4.26707317073171,0,-3.46922183507549,0,0,0,0,0,0,0,0,9.55897435897436,0,0,0,0,0,45.109634551495,0,0,0,-0.875,0,0,0,7.02673796791444,0,0,0,0,0,0,0,0,0,0,0,12.1071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7423681776133,0,1.76780626780627,-7.32868757259001,0,4.07188160676533,0,8.35126050420168,10.9642857142857,0,0,-1.01847290640394,0,0,0,0,0,0,12.75,0,0,0,0,0,0,0,2.41379310344828,0,0,0,0,0,31.8791836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.53503787878788,0,0,0,0,18.9019607843137,0,0,0,0,-4.62369337979094,0,0.838266384778013,0,0,0,0,0,0,0,0,-0.459514170040486,0,0,0,0,0,-0.875,0,0,0,41.5181818181818,0,0,0,1.80084033613445,0,0,0,0,0,0,0,0,0,0,0,7.63970588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63399778516058,0,0,0,0,0,-6.15165165165165,0,6.71818181818182,0.828752642706131,3.03095238095238,0,0,0,0,0,0,0,0,0,0,0,0,36.6826086956522,0,0,0,0,0,0,-0.722943722943723,0,0,0,0,0,-0.98015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.6095238095238,0,0,0,0,-5.80714285714286,0,0,0,0,5.81818181818182,0,4.20280612244898,0,0,0,0,0,0,0,0,5.18181818181818,0,0,0,0,0,7.02673796791444,0,0,0,1.80084033613445,0,0,0,31.5289115646259,0,0,0,0,0,0,0,0,0,0,0,-5.37254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.845,0,0,0,0,0,-2.52857142857143,0,4.73504273504274,-11.08,-2.75,0,0,0,0,0,0,0,0,0,0,0,0,-0.722943722943723,0,0,0,0,0,0,42.0251322751323,0,0,0,0,0,7.19565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63285024154589,0,0,0,0,0,-4.23440285204991,0,7.52220166512488,12.6830917874396,-2.10516934046346,0,0,0,0,0,0,0,0,0,0,0,0,-0.98015873015873,0,0,0,0,0,0,7.19565217391304,0,0,0,0,0,62.1542553191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.15909090909091,0,0,0,0,21.9125,0,0,0,0,5.19,0,-5.32905982905983,0,0,0,0,0,0,0,0,6.75691699604743,0,0,0,0,0,12.1071428571429,0,0,0,7.63970588235294,0,0,0,-5.37254901960784,0,0,0,0,0,0,0,0,0,0,0,36.3121693121693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.10952380952381,0,0,0,0,3.13104838709677,0,0,0,0.145161290322581,0,-4.37298387096774,0,0,0,0,-1.29939516129032,0,0,-1.46370967741935,0,0,0,0,0,0,0,0,0,6.34173387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.3784615384615,0,-7.86363636363636,-1.52,0,-0.772727272727273,0,1.76190476190476,4.12301587301587,0,0,0.263888888888889,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,-4.19047619047619,0,0,0,0,0,4.81428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.615763546798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
