"Aaron Judge_NYY","Mookie Betts_BOS","Jackie Bradley_BOS","JD Martinez_DET","Brett Gardner_NYY","Andrew Benintendi_BOS","Justin Upton_DET","Gary Sanchez_NYY","Josh Donaldson_TOR","Xander Bogaerts_BOS","Dustin Pedroia_BOS","Justin Smoak_TOR","Russell Martin_TOR","Matt Holliday_NYY","Ian Kinsler_DET","Alex Avila_DET","Hanley Ramirez_BOS","Mitch Moreland_BOS","Didi Gregorius_NYY","Clint Frazier_NYY","Nicholas Castellanos_DET","Devon Travis_TOR","Jacoby Ellsbury_NYY","Miguel Cabrera_DET","Troy Tulowitzki_TOR","Chris Young_BOS","Aaron Hicks_NYY","Mason Williams_NYY","Kendrys Morales_TOR","Andrew Romine_DET","Kevin Pillar_TOR","Starlin Castro_NYY","Deven Marrero_BOS","Victor Martinez_DET","Jhonny Peralta_BOS","Chase Headley_NYY","Brock Holt_BOS","Greg Bird_NYY","Dustin Fowler_NYY","Jose Bautista_TOR","Pablo Sandoval_BOS","Chris Carter_NYY","Ronald Torreyes_NYY","Rob Refsnyder_NYY","Tyler Austin_NYY","Jorge Mateo_NYY","Miguel Andujar_NYY","Miguel Montero_TOR","Steve Pearce_TOR","Alex Presley_DET","Dixon Machado_DET","JaCoby Jones_DET","James McCann_DET","Christian Vazquez_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Tyler Wade_NYY","Ezequiel Carrera_TOR","John Hicks_DET","Dalton Pompey_TOR","Mikie Mahtook_DET","Tyler Collins_DET","Rowdy Tellez_TOR","Sandy Leon_BOS","Ji-Man Choi_NYY","Sam Travis_BOS","Jarrod Saltalamacchia_TOR","Jose Iglesias_DET","Josh Rutledge_BOS","Gleyber Torres_NYY","Jim Adduci_DET","Darwin Barney_TOR","Ryan Goins_TOR","Darrell Ceciliani_TOR","Chris Coghlan_TOR","Anthony Alford_TOR","Austin Romine_NYY","Matt den Dekker_DET","Dwight Smith_TOR","Luke Maile_TOR","Kyle Higashioka_NYY","Tzu-Wei Lin_BOS","Mike Ohlman_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR"
0,27.9874551971326,4.0930612244898,0,0,12.3702513150205,0,0,0,6.67011278195489,34.2677884615385,0,0,0,0,0,19.16,-2.80909090909091,0,0,0,0,0,0,0,9.69002463054187,0,0,0,0,0,0,11.3438735177866,0,0,0,0,0,0,0,-0.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,7.95161290322581,0,-0.0606060606060606,0,0,0,0,0,0,0,7.88541666666667,0,11.1,0,0,8.34615384615385,0,0,0,0,0,0,0,0,0,0,0,0,21.9027777777778,0,0,0,0
0,0,0,0,0,0,0,0,20.1396761133603,0,0,75.7560882800609,15.2210915818686,0,0,0,0,0,0,0,0,24.1315789473684,0,0,9.03030303030303,0,0,0,10.8575305291723,0,0.879156010230179,0,0,0,0,0,0,0,0,-1.58143074581431,0,0,0,0,0,0,0,38,9.87973484848485,0,0,0,0,0,0,0,0,4.81825396825397,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,-6.14564564564565,-5.95454545454545,0,-6.33333333333333,0,0,0,-21.3333333333333,-9.98731884057971,0,0,17,0,0,0
0,0,0,0,0,0,0,0,11.4707661290323,0,0,15.2210915818686,46.962962962963,0,0,0,0,0,0,0,0,5.98461538461538,0,0,13.8628205128205,0,0,0,24.2473604826546,0,2.47206095791001,0,0,0,0,0,0,0,0,15.4297693920335,0,0,0,0,0,0,0,0,0.0461538461538462,0,0,0,0,0,0,0,0,8.21343873517787,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1304347826087,1.86822660098522,0,2.96363636363636,0,0,0,14.4166666666667,9.75,0,0,0,0,0,0
23.6627118644068,0,0,0,14.955732946299,0,0,28.0327169274538,0,0,0,0,0,67.2683765203596,0,0,0,0,14.446088794926,0,0,0,20.6637931034483,0,0,0,7.90420819490587,-105,0,0,0,24.1751412429379,0,0,0,0.154600301659125,0,0,0,0,0,0.19203413940256,1.14814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02173913043478,0,0,0,-6,0,0,0,0,0
0,0,0,18.5127627627628,0,0,9.9961038961039,0,0,0,0,0,0,0,53.1805084745763,18.9954954954955,0,0,0,0,0,0,0,9.92517006802721,0,0,0,0,0,21.09,0,0,0,7.0743961352657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,1.375,-4.66666666666667,19.7883064516129,0,0,0,0,0,-1.82142857142857,0,-9.86775362318841,13.0849802371542,0,0,0,0,0,-4.71010638297872,0,0,31.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.7655913978495,0,0,8.58048780487805,0,0,0,0,0,0,0,18.9954954954955,54.7653276955603,0,0,0,0,0,0,0,13.4777777777778,0,0,0,0,0,0.83201581027668,0,0,0,1.14884135472371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2472527472527,3.93333333333333,31.5,55,0,0,0,0,0,1.66666666666667,0,0.625,5.59558823529412,0,0,0,0,0,9.17857142857143,0,0,37.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.7286713286713,2.11111111111111,0,0,9.48441558441558,0,0,0,-2.16578529878371,19.16,0,0,0,0,0,51.3301673450927,-2.51616161616162,0,0,0,0,0,0,0,3.65808333333333,0,0,0,0,0,0,-9.40740740740741,0,0,0,0,0,0,0,-2.67368421052632,0,0,0,0,0,0,0,0,0,0,0,0,-7.00634920634921,0,-3.1025641025641,0,0,0,0,0,0,0,20.7591397849462,0,-23.1428571428571,0,0,-6.51102941176471,0,0,0,0,0,0,0,0,0,0,0,0,46.6666666666667,0,0,0,0
0,0.580333625987709,2.27564935064935,0,0,18.6481230212573,0,0,0,6.2826420890937,-2.80909090909091,0,0,0,0,0,-2.51616161616162,48.120082815735,0,0,0,0,0,0,0,6.651,0,0,0,0,0,0,-18.8735177865613,0,0,0,2.33333333333333,0,0,0,-2.47282608695652,0,0,0,0,0,0,0,0,0,0,0,0,6.54654654654655,0,-1.5125,0,0,0,0,0,0,0,9.48863636363636,0,0,0,0,17.4509803921569,0,0,0,0,0,0,0,0,0,0,0,0,4.81944444444444,0,0,0,0
2.86466165413534,0,0,0,12.1334730957372,0,0,1.09468599033816,0,0,0,0,0,14.446088794926,0,0,0,0,50.3109292811221,8.65,0,0,-9.93666666666667,0,0,0,-0.720483641536273,-48.3333333333333,0,0,0,10.2797101449275,0,0,0,-5.42154255319149,0,0,0,0,0,10.3947368421053,15.7402597402597,0,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3852813852814,0,0,0,0,0,0,0,0,0
-31.2,0,0,0,-12.25,0,0,-49.75,0,0,0,0,0,0,0,0,0,0,8.65,173.8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,0,0,0,0,0,2,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8.58241758241758,0,0,24.1315789473684,5.98461538461538,0,0,0,0,0,0,0,0,56.137049941928,0,0,22.6013071895425,0,0,0,10.6187766714083,0,4.23717948717949,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,0,0,0,0,0,0,13.9970760233918,0,0,0,0,0,0,0,0,7.32411067193676,0,0,0,0,0,0,0,0,2.5,0,0,0,0,-3.88157894736842,6.88405797101449,0,-2.18181818181818,0,0,0,0,-0.838095238095238,0,0,-2,0,0,0
-1.3719512195122,0,0,0,-5.08571428571429,0,0,-11.4083333333333,0,0,0,0,0,20.6637931034483,0,0,0,0,-9.93666666666667,49,0,0,39.2949494949495,0,0,0,0.0428571428571429,0,0,0,0,6.37611408199643,0,0,0,2.67820512820513,0,0,0,0,0,-3.8,-2.48172043010753,0,14,0,0,0,0,0,0,0,0,0,0,0,-10.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.01811594202899,0,0,0,-2.66666666666667,0,0,0,0,0
0,0,0,32.8843434343434,0,0,0.722092343658679,0,0,0,0,0,0,0,9.92517006802721,13.4777777777778,0,0,0,0,0,0,0,44.8214285714286,0,0,0,0,0,-9.98790322580645,0,0,0,3.9459219858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,21.3782051282051,10.5,7.9371921182266,0,0,0,0,0,8.85714285714286,0,14.4066666666667,-3.76470588235294,0,0,0,0,0,15.5577922077922,0,0,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.2298780487805,0,0,9.03030303030303,13.8628205128205,0,0,0,0,0,0,0,0,22.6013071895425,0,0,42.2551020408163,0,0,0,3.21054964539007,0,-4.79795918367347,0,0,0,0,0,0,0,0,1.0469387755102,0,0,0,0,0,0,0,-22,-7.60822510822511,0,0,0,0,0,0,0,0,-2.75974025974026,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0710526315789474,-2.44736842105263,0,12.2,0,0,0,2.91666666666667,-12.5416666666667,0,0,0,0,0,0
0,-14.5614973262032,8.84464285714286,0,0,1.73858333333333,0,0,0,12.6274193548387,9.69002463054187,0,0,0,0,0,3.65808333333333,6.651,0,0,0,0,0,0,0,38.9665873015873,0,0,0,0,0,0,13.2289583333333,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,0,0,0,0,0,0,38.9678571428571,0,13.6333333333333,0,0,0,0,0,0,0,23.5178571428571,0,4.27777777777778,0,0,-4.175,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
6.1256038647343,0,0,0,15.8769230769231,0,0,18.179435483871,0,0,0,0,0,7.90420819490587,0,0,0,0,-0.720483641536273,0,0,0,0.0428571428571429,0,0,0,69.5884353741497,-15,0,0,0,10.6766882516189,0,0,0,1.26248548199768,0,0,0,0,0,-3.70944741532977,6.64619883040936,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3602941176471,0,0,0,2.33333333333333,0,0,0,0,0
21.6666666666667,0,0,0,-37.5,0,0,50,0,0,0,0,0,-105,0,0,0,0,-48.3333333333333,0,0,0,0,0,0,0,-15,58.3333333333333,0,0,0,22.5,0,0,0,22.5,0,0,0,0,0,0,-70,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.448780487804878,0,0,10.8575305291723,24.2473604826546,0,0,0,0,0,0,0,0,10.6187766714083,0,0,3.21054964539007,0,0,0,58.599298245614,0,-6.14748490945674,0,0,0,0,0,0,0,0,5.23603603603604,0,0,0,0,0,0,0,22,-7.66935483870968,0,0,0,0,0,0,0,0,6.14912280701754,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0.174174174174174,2.78260869565217,0,5.23976608187134,0,0,0,33.5,8.47368421052632,0,0,1,0,0,0
0,0,0,-7.56209150326797,0,0,13.9043560606061,0,0,0,0,0,0,0,21.09,0.83201581027668,0,0,0,0,0,0,0,-9.98790322580645,0,0,0,0,0,40.496996996997,0,0,0,-2.20229885057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2666666666667,7.54761904761905,-23.75,14.5583333333333,0,0,0,0,0,12.8333333333333,0,-0.811111111111111,11,0,0,0,0,0,-10.2253694581281,0,0,40.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.3567073170732,0,0,0.879156010230179,2.47206095791001,0,0,0,0,0,0,0,0,4.23717948717949,0,0,-4.79795918367347,0,0,0,-6.14748490945674,0,53.8007518796992,0,0,0,0,0,0,0,0,-0.240701754385965,0,0,0,0,0,0,0,48,-3.68067226890756,0,0,0,0,0,0,0,0,2.72402159244265,0,0,0,0,0,0,0,0,-5.8,0,0,0,0,13.6984352773826,6.40386473429952,0,-4.25490196078431,0,0,0,-22.5,-1.92105263157895,0,0,-16,0,0,0
29.6690079016681,0,0,0,5.44745762711864,0,0,35.4589743589744,0,0,0,0,0,24.1751412429379,0,0,0,0,10.2797101449275,0,0,0,6.37611408199643,0,0,0,10.6766882516189,22.5,0,0,0,48.9316770186335,0,0,0,8.74956165984804,0,0,0,0,0,15.4341085271318,4.13903743315508,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08275862068966,0,0,0,1.6,0,0,0,0,0
0,21.5677361853832,23.0806451612903,0,0,-6.405,0,0,0,23.8430107526882,11.3438735177866,0,0,0,0,0,-9.40740740740741,-18.8735177865613,0,0,0,0,0,0,0,13.2289583333333,0,0,0,0,0,0,54.8921568627451,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5.14619883040936,0,0,0,0,0,0,0,0,0,-12.2,0,56.75,0,0,-1.91071428571429,0,0,0,0,0,0,0,0,0,0,0,0,-14.3333333333333,0,0,0,0
0,0,0,23.2016129032258,0,0,0.634252539912917,0,0,0,0,0,0,0,7.0743961352657,1.14884135472371,0,0,0,0,0,0,0,3.9459219858156,0,0,0,0,0,-2.20229885057471,0,0,0,40.489110707804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.125,3.35454545454545,-7.81944444444444,0.92,0,0,0,0,0,5.26190476190476,0,4.23571428571429,-7.86363636363636,0,0,0,0,0,-6.24113475177305,0,0,14.5972222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.275440976933514,0,0,0,-9.77786885245902,0,0,6.97885835095137,0,0,0,0,0,0.154600301659125,0,0,0,0,-5.42154255319149,-16.8,0,0,2.67820512820513,0,0,0,1.26248548199768,22.5,0,0,0,8.74956165984804,0,0,0,35.2253521126761,0,0,0,0,0,10.0564102564103,-0.934475806451613,0,45.5,0,0,0,0,0,0,0,0,0,0,0,8.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41733870967742,0,0,0,2.5,0,0,0,0,0
0,-5,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.18383167220377,0,0,-1.58143074581431,15.4297693920335,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,1.0469387755102,0,0,0,5.23603603603604,0,-0.240701754385965,0,0,0,0,0,0,0,0,51.8777777777778,0,0,0,0,0,0,0,14,7.78095238095238,0,0,0,0,0,0,0,0,6.20557491289199,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,-3.94146341463415,5.35591836734694,0,19.2456140350877,0,0,0,-16.25,3.63333333333333,0,0,13,0,0,0
0,10.9387351778656,0.566666666666667,0,0,10.5036231884058,0,0,0,5.9547619047619,-0.766666666666667,0,0,0,0,0,-2.67368421052632,-2.47282608695652,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,-8.26190476190476,0,0,0,0,0,0,0,-2.96153846153846,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.11969696969697,0,0,0,8.49207317073171,0,0,10.8427419354839,0,0,0,0,0,0.19203413940256,0,0,0,0,10.3947368421053,2,0,0,-3.8,0,0,0,-3.70944741532977,0,0,0,0,15.4341085271318,0,0,0,10.0564102564103,0,0,0,0,0,43.1272163120567,11.2452380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85714285714286,0,0,0,0.666666666666667,0,0,0,0,0
17.4711538461538,0,0,0,11.8591749644381,0,0,0.83399209486166,0,0,0,0,0,1.14814814814815,0,0,0,0,15.7402597402597,-15.5,0,0,-2.48172043010753,0,0,0,6.64619883040936,-70,0,0,0,4.13903743315508,0,0,0,-0.934475806451613,0,0,0,0,0,11.2452380952381,33.4476744186046,0,5.25,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8840579710145,0,0,0,-2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,13,0,0,-40.5,0,0,0,0,0,0,0,0,0,0,1.83333333333333,0,0,0,14,0,0,0,4.5,-15,0,0,0,-24,0,0,0,45.5,0,0,0,0,0,0,5.25,0,52.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,22,0,48,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.64619883040936,0,0,9.87973484848485,0.0461538461538462,0,0,0,0,0,0,0,0,13.9970760233918,0,0,-7.60822510822511,0,0,0,-7.66935483870968,0,-3.68067226890756,0,0,0,0,0,0,0,0,7.78095238095238,0,0,0,0,0,0,0,0,65.5855855855856,0,0,0,0,0,0,0,0,-6.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28458498023715,0.0561594202898551,0,-0.75,0,0,0,0,-6.71428571428571,0,0,0,0,0,0
