"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Lance McCullers","Joe Ross","Salvador Perez","Eric Hosmer","Robinson Cano","Mike Moustakas","Alcides Escobar","Mike Trout","Mookie Betts","Lorenzo Cain"
"Lance McCullers","Patrick Corbin","Salvador Perez","Eric Hosmer","Dustin Pedroia","Mike Moustakas","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Gregor Blanco"
"Lance McCullers","Michael Pineda","Salvador Perez","Wil Myers","Yangervis Solarte","Ryan Schimpf","Allen Cordoba","Mike Trout","Mookie Betts","Josh Reddick"
"Lance McCullers","Michael Pineda","Salvador Perez","Logan Morrison","Yangervis Solarte","Evan Longoria","Alcides Escobar","Mookie Betts","Corey Dickerson","Kevin Kiermaier"
"Michael Pineda","Matt Shoemaker","Salvador Perez","Eric Hosmer","Yangervis Solarte","Mike Moustakas","Xander Bogaerts","Mookie Betts","Lorenzo Cain","Kevin Kiermaier"
"Michael Pineda","Joe Ross","Salvador Perez","Luis Valbuena","Dustin Pedroia","Evan Longoria","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Odubel Herrera"
"Joe Ross","Patrick Corbin","Stephen Vogt","Alex Avila","Dustin Pedroia","Manny Machado","Xander Bogaerts","Mike Trout","Mookie Betts","Andrew Benintendi"
"Lance McCullers","Michael Pineda","Salvador Perez","Eric Hosmer","Dustin Pedroia","Evan Longoria","Allen Cordoba","Mookie Betts","Lorenzo Cain","Jorge Bonifacio"
"Lance McCullers","Joe Ross","Stephen Vogt","Hanley Ramirez","Robinson Cano","Kyle Seager","Alcides Escobar","Mookie Betts","Nelson Cruz","Ben Gamel"
"Lance McCullers","Joe Ross","Salvador Perez","Kendrys Morales","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Josh Reddick","Kevin Kiermaier"
