"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5600,"PHI@ARI 10:10PM ET",11.757,"ARI","PHI",10.08,9.8,11.72,NA,"3","3",7
"1B/OF","Cody Bellinger",5500,"COL@LAD 10:10PM ET",10.929,"LAD","COL",10.09,9.1,7.9,NA,"4","4",0
"3B","Jake Lamb",5400,"PHI@ARI 10:10PM ET",9.957,"ARI","PHI",9.26,9.5,9.63,NA,"4","4",17
"OF","George Springer",5300,"HOU@SEA 10:10PM ET",9.652,"HOU","SEA",9.25,8.6,9.73,NA,"1","1",12
"OF","Mookie Betts",5200,"LAA@BOS 07:15PM ET",9.5,"BOS","LAA",9.47,11.4,11.88,NA,"1","1",5
"2B","Jose Altuve",5100,"HOU@SEA 10:10PM ET",9.493,"HOU","SEA",9.25,8.7,10.08,NA,"3","3",5
"SS","Carlos Correa",5100,"HOU@SEA 10:10PM ET",9.382,"HOU","SEA",8.79,8.5,9.05,NA,"4","4",7
"OF","David Peralta",4900,"PHI@ARI 10:10PM ET",8.047,"ARI","PHI",7.88,9.7,10.07,NA,"2","2",9
"SS","Corey Seager",4900,"COL@LAD 10:10PM ET",9,"LAD","COL",9.18,0,7.85,NA,"x","x",NA
"SS","Xander Bogaerts",4700,"LAA@BOS 07:15PM ET",8.783,"BOS","LAA",7.78,9.1,9.87,NA,"3","3",7
"OF/SS","Chris Owings",4700,"PHI@ARI 10:10PM ET",7.884,"ARI","PHI",6.63,7.6,8.43,NA,"5","5",9
"OF","Dexter Fowler",4600,"PIT@STL 07:15PM ET",8.197,"STL","PIT",6.91,7.5,8.08,NA,"2","2",0
"OF","JD Martinez",4600,"DET@SD 10:10PM ET",9.667,"DET","SD",8.22,7.9,7.58,NA,"4","4",0
"OF","Andrew McCutchen",4500,"PIT@STL 07:15PM ET",8.5,"PIT","STL",7.89,7.1,6.81,NA,"6","6",10
