"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jacob deGrom","Alex Meyer","Buster Posey","Anthony Rizzo","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Eric Thames","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Josh Reddick"
"3","Corey Kluber","Justin Verlander","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Andrew Toles"
"4","Corey Kluber","Alex Meyer","Yan Gomes","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Corey Seager","Bryce Harper","Joc Pederson","Andrew Toles"
"5","Corey Kluber","Alex Meyer","Yasmani Grandal","Matt Carpenter","Rougned Odor","Eduardo Nunez","Corey Seager","Nelson Cruz","Carlos Gomez","Yasiel Puig"
"6","Corey Kluber","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Kolten Wong","Eduardo Nunez","Chris Owings","Yasiel Puig","Josh Reddick","Andrew Toles"
"7","Corey Kluber","Jacob deGrom","James McCann","Eric Thames","Cesar Hernandez","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Andrew Toles","Chris Marrero"
"8","Corey Kluber","Alex Meyer","Buster Posey","Brandon Belt","Dee Gordon","Justin Turner","Jordy Mercer","Bryce Harper","Denard Span","Josh Reddick"
"9","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Kolten Wong","Kris Bryant","Corey Seager","Nelson Cruz","AJ Pollock","Andrew Toles"
"10","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Kris Bryant","Jordy Mercer","Hunter Pence","Kyle Schwarber","Yasmany Tomas"
"11","Jon Lester","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Mookie Betts","AJ Pollock","Yasmany Tomas"
"12","Jon Lester","Jacob deGrom","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Chris Owings","Yasiel Puig","Joc Pederson","Guillermo Heredia"
"13","Corey Kluber","Jon Lester","James McCann","Miguel Cabrera","Kolten Wong","Justin Turner","Corey Seager","Carlos Gomez","Andrew Toles","Jaff Decker"
"14","Corey Kluber","Jose Quintana","Salvador Perez","Paul Goldschmidt","Cesar Hernandez","Justin Turner","Corey Seager","Christian Yelich","Yasiel Puig","Chris Marrero"
"15","Jon Lester","Drew Pomeranz","Yan Gomes","Adrian Gonzalez","Josh Harrison","Kris Bryant","Corey Seager","Kyle Schwarber","Yasiel Puig","Yasmany Tomas"
"16","Corey Kluber","Alex Meyer","Buster Posey","Miguel Cabrera","Josh Harrison","Eduardo Nunez","Taylor Motter","Kyle Schwarber","AJ Pollock","Joc Pederson"
"17","Jacob deGrom","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Jonathan Villar","Justin Turner","Jordy Mercer","AJ Pollock","Nomar Mazara","Joc Pederson"
