P,P,C,1B,2B,3B,SS,OF,OF,OF
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Chase Headley,Didi Gregorius,Bryce Harper,Brett Gardner,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Gary Sanchez,Chris Carter,Chris Taylor,Ronald Torreyes,Didi Gregorius,Brett Gardner,David Peralta,Trayce Thompson
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Justin Turner,Corey Seager,Charlie Blackmon,David Peralta,Trayce Thompson
Gio Gonzalez,Dillon Overton,Gary Sanchez,Chris Carter,Jose Altuve,Ronald Torreyes,Didi Gregorius,Bryce Harper,Jacoby Ellsbury,Max Kepler
Gio Gonzalez,Tyler Chatwood,Austin Barnes,Kennys Vargas,Chris Taylor,Miguel Sano,Jorge Polanco,Bryce Harper,Max Kepler,Robbie Grossman
Gio Gonzalez,Dillon Overton,Gary Sanchez,Chris Carter,Daniel Murphy,Chase Headley,Francisco Lindor,Brett Gardner,David Peralta,Jacoby Ellsbury
Gio Gonzalez,Dillon Overton,Evan Gattis,Chris Carter,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,David Peralta,Raimel Tapia
Tyler Chatwood,Jason Hammel,Gary Sanchez,Chris Carter,Chris Taylor,Chase Headley,Jean Segura,George Springer,Brett Gardner,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Jean Segura,Trayce Thompson,Raimel Tapia,Brandon Moss
Rich Hill,Jason Hammel,Gary Sanchez,Chris Carter,Logan Forsythe,Ronald Torreyes,Didi Gregorius,George Springer,Jacoby Ellsbury,Lorenzo Cain
Tyler Chatwood,Jason Hammel,Austin Barnes,Albert Pujols,Chris Taylor,Justin Turner,Corey Seager,Bryce Harper,George Springer,Trayce Thompson
Gio Gonzalez,Jason Hammel,Austin Barnes,Eric Hosmer,Chris Taylor,Mike Moustakas,Alcides Escobar,Bryce Harper,Lorenzo Cain,Jorge Soler
Jason Hammel,Dillon Overton,Gary Sanchez,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,Bryce Harper,Brett Gardner,David Peralta
Jason Hammel,Dillon Overton,Evan Gattis,Marwin Gonzalez,Jose Altuve,Jake Lamb,Carlos Correa,Bryce Harper,George Springer,Jacoby Ellsbury
Rich Hill,Jason Hammel,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Alexi Amarista,Bryce Harper,Jacoby Ellsbury,Trayce Thompson
Rich Hill,Tyler Chatwood,Austin Barnes,Chris Carter,Chris Taylor,Ronald Torreyes,Didi Gregorius,Brett Gardner,Charlie Blackmon,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Alex Bregman,Carlos Correa,George Springer,Carlos Beltran,Jake Marisnick
Rich Hill,Ricky Nolasco,Gary Sanchez,Chris Carter,Chris Taylor,Chase Headley,Didi Gregorius,David Peralta,Jacoby Ellsbury,Max Kepler
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Daniel Murphy,Stephen Drew,Alexi Amarista,Bryce Harper,Michael Taylor,Brian Goodwin
Gio Gonzalez,Jason Hammel,Gary Sanchez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Jean Segura,David Peralta,Jorge Soler,Brandon Moss
Gio Gonzalez,Ricky Nolasco,Austin Barnes,Kennys Vargas,Chris Taylor,Justin Turner,Corey Seager,Brett Gardner,Max Kepler,Trayce Thompson
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Kyle Seager,Jean Segura,Nelson Cruz,Jarrod Dyson,Mitch Haniger
Gio Gonzalez,Jason Hammel,Austin Romine,Chris Carter,Jose Altuve,Ronald Torreyes,Francisco Lindor,Brett Gardner,Charlie Blackmon,Jacoby Ellsbury
