"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jesse Chavez","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","David Peralta","Andrew Toles"
"2","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Trea Turner","Jayson Werth","David Peralta","Yasiel Puig"
"3","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Trea Turner","Jayson Werth","Michael Taylor","David Peralta"
"4","Jesse Chavez","Amir Garrett","Yasmani Grandal","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","David Peralta","Yasiel Puig"
"5","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Corey Seager","Jayson Werth","Kyle Schwarber","Andrew Toles"
"6","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Nolan Arenado","Trea Turner","Kyle Schwarber","David Peralta","Yasiel Puig"
"7","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Brian Dozier","Justin Turner","Corey Seager","Carlos Gonzalez","David Peralta","Andrew Toles"
"8","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Chris Coghlan","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"9","Jesse Chavez","Amir Garrett","Stuart Turner","Ryan Zimmerman","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Carlos Gonzalez","Jabari Blash"
"10","Jesse Chavez","Amir Garrett","Buster Posey","Ryan Zimmerman","Daniel Murphy","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","Yasiel Puig"
"11","Amir Garrett","Jhoulys Chacin","Chris Gimenez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Kyle Schwarber","Yasiel Puig"
"12","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Daniel Murphy","Justin Turner","Trea Turner","Carlos Gonzalez","Yasiel Puig","Andrew Toles"
"13","Amir Garrett","Jhoulys Chacin","Jose Lobaton","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jayson Werth","Andrew Toles"
"14","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Nolan Arenado","Corey Seager","Jayson Werth","Michael Taylor","Kyle Schwarber"
"15","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Corey Seager","Jayson Werth","AJ Pollock","Jason Heyward"
"16","Jesse Chavez","Amir Garrett","Geovany Soto","Mark Reynolds","Josh Harrison","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jayson Werth","Gerardo Parra"
"17","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Corey Seager","Jayson Werth","Billy Hamilton","AJ Pollock"
"18","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Adam Eaton","Kyle Schwarber","Jabari Blash"
"19","Chris Archer","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jordy Mercer","Jayson Werth","Yasiel Puig","Andrew Toles"
"20","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","Danny Espinosa","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","Jabari Blash"
"21","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Josh Harrison","Jake Lamb","Chris Owings","Jayson Werth","AJ Pollock","David Peralta"
"22","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Justin Turner","Jorge Polanco","Jayson Werth","Michael Taylor","Yasiel Puig"
"23","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jordy Mercer","Jayson Werth","Jason Heyward","Jabari Blash"
"24","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Anthony Rendon","Trea Turner","Carlos Gonzalez","Yasiel Puig","Jason Heyward"
"25","Jesse Chavez","Jhoulys Chacin","Chris Gimenez","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"26","Amir Garrett","Jhoulys Chacin","Jose Lobaton","Ryan Zimmerman","Ben Zobrist","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","Yasiel Puig"
"27","Chris Archer","Amir Garrett","Geovany Soto","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Jordy Mercer","Carlos Gonzalez","David Peralta","Andrew Toles"
"28","Jesse Chavez","Amir Garrett","Chris Gimenez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Corey Seager","Carlos Gonzalez","Kyle Schwarber","AJ Pollock"
"29","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Jorge Polanco","Jayson Werth","Michael Taylor","David Peralta"
"30","Jesse Chavez","Amir Garrett","Yasmani Grandal","Mark Reynolds","Daniel Murphy","Anthony Rendon","Trea Turner","Adam Eaton","Yasiel Puig","Jason Heyward"
"31","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Tyler Saladino","Justin Turner","Corey Seager","Jayson Werth","Michael Taylor","Jason Heyward"
"32","Chris Archer","Jason Vargas","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Trea Turner","Kyle Schwarber","AJ Pollock","Yasiel Puig"
"33","Chris Archer","Amir Garrett","Yasmani Grandal","Anthony Rizzo","Daniel Murphy","Justin Turner","Corey Seager","AJ Pollock","David Peralta","Andrew Toles"
"34","Jesse Chavez","Jhoulys Chacin","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Billy Hamilton","Jason Heyward"
"35","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Jake Lamb","Chris Owings","AJ Pollock","David Peralta","Andrew Toles"
"36","Jason Vargas","Jesse Chavez","Chris Gimenez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jason Heyward","Andrew Toles"
"37","Jason Vargas","Amir Garrett","Miguel Montero","Ryan Zimmerman","Daniel Murphy","Justin Turner","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"38","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Mike Moustakas","Erick Aybar","Jayson Werth","Michael Taylor","Yasiel Puig"
"39","Chris Archer","Jhoulys Chacin","Stuart Turner","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Andrew Toles","Jabari Blash"
"40","Chris Archer","Jesse Chavez","Yasmani Grandal","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Jorge Polanco","Carlos Gonzalez","Andrew Toles","Jabari Blash"
"41","Jesse Chavez","Amir Garrett","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jorge Polanco","Jayson Werth","Kyle Schwarber","Scott Schebler"
