"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jesse Chavez","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","David Peralta","Andrew Toles"
"2","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Trea Turner","Jayson Werth","David Peralta","Yasiel Puig"
"3","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Trea Turner","Jayson Werth","Michael Taylor","David Peralta"
"4","Jesse Chavez","Amir Garrett","Yasmani Grandal","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","David Peralta","Yasiel Puig"
"5","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Corey Seager","Jayson Werth","Kyle Schwarber","Andrew Toles"
"6","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Nolan Arenado","Trea Turner","Kyle Schwarber","David Peralta","Yasiel Puig"
"7","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Brian Dozier","Justin Turner","Corey Seager","Carlos Gonzalez","David Peralta","Andrew Toles"
"8","Jesse Chavez","Amir Garrett","Buster Posey","Ryan Zimmerman","Daniel Murphy","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","Yasiel Puig"
"9","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Daniel Murphy","Justin Turner","Trea Turner","Carlos Gonzalez","Yasiel Puig","Andrew Toles"
"10","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Chris Coghlan","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"11","Amir Garrett","Jhoulys Chacin","Chris Gimenez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Kyle Schwarber","Yasiel Puig"
"12","Jesse Chavez","Amir Garrett","Stuart Turner","Ryan Zimmerman","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Carlos Gonzalez","Jabari Blash"
"13","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Nolan Arenado","Corey Seager","Jayson Werth","Michael Taylor","Kyle Schwarber"
"14","Amir Garrett","Jhoulys Chacin","Jose Lobaton","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jayson Werth","Andrew Toles"
"15","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Corey Seager","Jayson Werth","Kyle Schwarber","AJ Pollock"
"16","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Corey Seager","Jayson Werth","Billy Hamilton","AJ Pollock"
"17","Jesse Chavez","Amir Garrett","Geovany Soto","Mark Reynolds","Josh Harrison","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jayson Werth","Gerardo Parra"
"18","Amir Garrett","Jhoulys Chacin","Tony Wolters","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"19","Chris Archer","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jordy Mercer","Jayson Werth","Yasiel Puig","Andrew Toles"
"20","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Adam Eaton","Yasiel Puig","Jason Heyward"
"21","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Jorge Polanco","Jayson Werth","Michael Taylor","David Peralta"
"22","Chris Archer","Amir Garrett","Yasmani Grandal","Anthony Rizzo","Daniel Murphy","Justin Turner","Corey Seager","AJ Pollock","David Peralta","Andrew Toles"
"23","Jason Vargas","Jesse Chavez","Chris Gimenez","Ryan Zimmerman","Daniel Murphy","Justin Turner","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"24","Jesse Chavez","Jhoulys Chacin","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Billy Hamilton","Jason Heyward"
"25","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Josh Harrison","Jake Lamb","Chris Owings","Jayson Werth","AJ Pollock","David Peralta"
"26","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jordy Mercer","Jayson Werth","Jason Heyward","Jabari Blash"
"27","Chris Archer","Jason Vargas","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Trea Turner","Kyle Schwarber","AJ Pollock","Yasiel Puig"
"28","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Jake Lamb","Trea Turner","Carlos Gonzalez","AJ Pollock","Yasiel Puig"
"29","Jesse Chavez","Amir Garrett","Chris Gimenez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Corey Seager","Carlos Gonzalez","Kyle Schwarber","AJ Pollock"
"30","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Justin Turner","Jorge Polanco","Jayson Werth","Michael Taylor","Yasiel Puig"
"31","Chris Archer","Jesse Chavez","Yasmani Grandal","Mark Reynolds","Daniel Murphy","Justin Turner","Corey Seager","Billy Hamilton","Kyle Schwarber","Andrew Toles"
"32","Chris Archer","Tyler Anderson","Yasmani Grandal","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Jorge Polanco","Carlos Gonzalez","David Peralta","Andrew Toles"
"33","Jesse Chavez","Jhoulys Chacin","Jose Lobaton","Ryan Zimmerman","Ben Zobrist","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","Yasiel Puig"
"34","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","Danny Espinosa","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","Jabari Blash"
"35","Chris Archer","Jhoulys Chacin","Stuart Turner","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Andrew Toles","Jabari Blash"
"36","Jason Vargas","Jesse Chavez","Chris Gimenez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Jason Heyward","Andrew Toles"
"37","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Tyler Saladino","Justin Turner","Corey Seager","Jayson Werth","Michael Taylor","Jason Heyward"
"38","Chris Archer","Amir Garrett","Chris Gimenez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Jordy Mercer","Carlos Gonzalez","Yasiel Puig","Andrew Toles"
"39","Amir Garrett","Matt Garza","Jose Lobaton","Ryan Zimmerman","Tyler Saladino","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","AJ Pollock"
"40","Jesse Chavez","Amir Garrett","Jose Lobaton","Adrian Gonzalez","Daniel Murphy","Anthony Rendon","Trea Turner","Adam Eaton","AJ Pollock","Andrew Toles"
"41","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Jake Lamb","Chris Owings","AJ Pollock","David Peralta","Andrew Toles"
