"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Anthony Rendon","Trea Turner","Jayson Werth","David Peralta","Andrew Toles"
"2","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Justin Turner","Trea Turner","Jayson Werth","Kyle Schwarber","Yasiel Puig"
"3","Jesse Chavez","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","AJ Pollock","Jabari Blash"
"4","Jesse Chavez","Amir Garrett","Tony Wolters","Ryan Zimmerman","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Gerardo Parra","Andrew Toles"
"5","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Chase Utley","Justin Turner","Trea Turner","Jayson Werth","Yasiel Puig","Andrew Toles"
"6","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Trea Turner","Michael Taylor","Jason Heyward","Andrew Toles"
"7","Jesse Chavez","Amir Garrett","Chris Gimenez","Ryan Zimmerman","Josh Harrison","Anthony Rendon","Trea Turner","Adam Eaton","Jayson Werth","Yasiel Puig"
"8","Jesse Chavez","Amir Garrett","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","David Peralta"
"9","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Chris Coghlan","Trea Turner","Jayson Werth","Jason Heyward","Jabari Blash"
"10","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Josh Harrison","Jake Lamb","Trea Turner","Jayson Werth","Michael Taylor","AJ Pollock"
"11","Jesse Chavez","Amir Garrett","Geovany Soto","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Trea Turner","Adam Eaton","Jayson Werth","Michael Taylor"
"12","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Nolan Arenado","Corey Seager","Jayson Werth","Yasiel Puig","Andrew Toles"
"13","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Ryan Goins","Anthony Rendon","Trea Turner","Jayson Werth","Yasiel Puig","Ezequiel Carrera"
"14","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Trea Turner","Carlos Gonzalez","Yasiel Puig","Andrew Toles"
"15","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Tyler Saladino","Anthony Rendon","Trea Turner","Adam Eaton","Kyle Schwarber","Jason Heyward"
"16","Jesse Chavez","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Chase Utley","Nolan Arenado","Trea Turner","Adam Eaton","Jayson Werth","Jabari Blash"
"17","Jesse Chavez","Amir Garrett","Tony Wolters","Ryan Zimmerman","Chase Utley","Anthony Rendon","Trea Turner","Jayson Werth","Michael Taylor","Kyle Schwarber"
"18","Amir Garrett","Jhoulys Chacin","Buster Posey","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Jayson Werth","Kyle Schwarber","Andrew Toles"
"19","Chris Archer","Amir Garrett","Chris Herrmann","Ryan Zimmerman","Brandon Drury","Jake Lamb","Trea Turner","AJ Pollock","David Peralta","Andrew Toles"
