P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Jameson Taillon,Stephen Vogt,Albert Pujols,Tyler Saladino,Yunel Escobar,Andrelton Simmons,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Carlos Carrasco,Stephen Vogt,Yonder Alonso,Jed Lowrie,Mike Moustakas,Carlos Correa,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Robbie Ray,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Andrelton Simmons,Mike Trout,Lorenzo Cain,Jaff Decker
Max Scherzer,Blake Snell,Evan Gattis,CJ Cron,Danny Espinosa,Mike Moustakas,Andrelton Simmons,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Jameson Taillon,Evan Gattis,Albert Pujols,Jose Altuve,Mike Moustakas,Carlos Correa,Carlos Beltran,Josh Reddick,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,CJ Cron,Jed Lowrie,Trevor Plouffe,Andrelton Simmons,Mike Trout,Khris Davis,Jaff Decker
Max Scherzer,Adam Conley,Stephen Vogt,Albert Pujols,Danny Espinosa,Mike Moustakas,Andrelton Simmons,Mike Trout,Cameron Maybin,Josh Reddick
Max Scherzer,Adam Conley,Stephen Vogt,Yuli Gurriel,Jose Altuve,Alex Bregman,Carlos Correa,Mike Trout,Josh Reddick,Jaff Decker
Max Scherzer,Jacob deGrom,Stephen Vogt,Albert Pujols,Jed Lowrie,Manny Machado,Jordy Mercer,Khris Davis,Matt Joyce,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,Yonder Alonso,Jose Altuve,Kris Bryant,Corey Seager,Khris Davis,Matt Joyce,Jaff Decker
Max Scherzer,Robbie Ray,Martin Maldonado,CJ Cron,Joe Panik,Yunel Escobar,Jordy Mercer,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Carlos Carrasco,Stephen Vogt,Ryon Healy,Jed Lowrie,Yunel Escobar,Corey Seager,Khris Davis,Josh Reddick,Jaff Decker
Max Scherzer,Robbie Ray,Martin Maldonado,Albert Pujols,Jed Lowrie,Mike Moustakas,Andrelton Simmons,Mike Trout,Kole Calhoun,Matt Joyce
Max Scherzer,Robbie Ray,Evan Gattis,Eric Hosmer,Tyler Saladino,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Jaff Decker
Carlos Carrasco,Robbie Ray,Evan Gattis,Albert Pujols,Danny Espinosa,Yunel Escobar,Carlos Correa,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Ian Kennedy,Yasmani Grandal,CJ Cron,Cory Spangenberg,Yunel Escobar,Andrelton Simmons,Mike Trout,Cameron Maybin,Jaff Decker
Max Scherzer,Robbie Ray,Chris Iannetta,Paul Goldschmidt,Daniel Descalso,Mike Moustakas,Chris Owings,Mike Trout,AJ Pollock,Jaff Decker
Max Scherzer,Adam Conley,Salvador Perez,CJ Cron,Jed Lowrie,Yunel Escobar,Andrelton Simmons,Mike Trout,Kole Calhoun,Josh Reddick
