"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Chris Archer","Danny Salazar","JT Realmuto","Josh Bell","Josh Harrison","David Freese","Corey Seager","Andrew McCutchen","Starling Marte","Christian Yelich"
"Chris Archer","Danny Salazar","Francisco Cervelli","John Jaso","Josh Harrison","Mike Moustakas","Marcus Semien","Giancarlo Stanton","Andrew McCutchen","Starling Marte"
"Danny Salazar","Sean Manaea","Evan Gattis","Josh Bell","Josh Harrison","Nolan Arenado","Jordy Mercer","Giancarlo Stanton","Andrew McCutchen","Starling Marte"
"Chris Archer","Danny Salazar","Evan Gattis","John Jaso","Josh Harrison","David Freese","Jordy Mercer","Charlie Blackmon","Starling Marte","Carlos Gonzalez"
"Masahiro Tanaka","Danny Salazar","Francisco Cervelli","Ryan Zimmerman","Josh Harrison","David Freese","Francisco Lindor","Charlie Blackmon","Andrew McCutchen","Starling Marte"
"Chris Archer","Danny Salazar","Francisco Cervelli","Josh Bell","Dee Gordon","Manny Machado","Jordy Mercer","Andrew McCutchen","Starling Marte","Carlos Gonzalez"
"David Price","Danny Salazar","Tony Wolters","John Jaso","Josh Harrison","Manny Machado","Jordy Mercer","Andrew McCutchen","Starling Marte","Christian Yelich"
"David Price","Robert Stephenson","Francisco Cervelli","Josh Bell","Josh Harrison","Mike Moustakas","Corey Seager","Andrew McCutchen","Starling Marte","Josh Reddick"
"Chris Archer","Robert Stephenson","Matt Wieters","Josh Bell","Josh Harrison","Anthony Rendon","Jordy Mercer","Charlie Blackmon","Andrew McCutchen","Starling Marte"
"David Price","Danny Salazar","Francisco Cervelli","John Jaso","Wilmer Difo","David Freese","Corey Seager","Andrew McCutchen","Starling Marte","Carlos Gonzalez"
"Chris Archer","Sean Manaea","Francisco Cervelli","Ryan Zimmerman","Josh Harrison","David Freese","Jordy Mercer","Giancarlo Stanton","Starling Marte","Christian Yelich"
"David Price","Sean Manaea","JT Realmuto","John Jaso","Josh Harrison","David Freese","Marcus Semien","Charlie Blackmon","Andrew McCutchen","Starling Marte"
"Masahiro Tanaka","Danny Salazar","JT Realmuto","John Jaso","Jose Altuve","David Freese","Jordy Mercer","Giancarlo Stanton","Andrew McCutchen","Starling Marte"
"Chris Archer","Robert Stephenson","Francisco Cervelli","John Jaso","Jose Altuve","David Freese","Zack Cozart","Charlie Blackmon","Andrew McCutchen","Starling Marte"
"David Price","Danny Salazar","Francisco Cervelli","Josh Bell","Josh Harrison","David Freese","Ketel Marte","Giancarlo Stanton","Starling Marte","Mallex Smith"
"Chris Archer","Masahiro Tanaka","Francisco Cervelli","Josh Bell","Josh Harrison","David Freese","Marcus Semien","Starling Marte","Josh Reddick","Carlos Gonzalez"
"Masahiro Tanaka","Sean Manaea","Francisco Cervelli","John Jaso","Josh Harrison","Nolan Arenado","Corey Seager","Andrew McCutchen","Starling Marte","Christian Yelich"
"Chris Archer","Danny Salazar","Francisco Cervelli","Justin Bour","Josh Harrison","David Freese","Jordy Mercer","Andrew McCutchen","Josh Reddick","David Peralta"
"David Price","Robert Stephenson","Evan Gattis","Ryan Zimmerman","Josh Harrison","David Freese","Jordy Mercer","Andrew McCutchen","Starling Marte","David Peralta"
"David Price","Danny Salazar","Matt Wieters","Josh Bell","Brad Miller","David Freese","Jordy Mercer","Andrew McCutchen","Starling Marte","Josh Reddick"
"Chris Archer","Masahiro Tanaka","Matt Wieters","John Jaso","Josh Harrison","David Freese","Chris Owings","Andrew McCutchen","Starling Marte","David Peralta"
"Masahiro Tanaka","Danny Salazar","Francisco Cervelli","Josh Bell","Josh Harrison","Anthony Rendon","Jordy Mercer","Bryce Harper","Starling Marte","Christian Yelich"
